# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -216.5642858021      -0.1315180537       0.1608952189
   -210.8642858021      -0.0587693352       0.1189822930
   -205.1642858021      -0.0502791582       0.1178265234
   -199.4642858021       0.0767765723       0.1259113782
   -193.7642858021      -0.0213785249       0.1178805917
   -188.0642858021       0.1213906066       0.1266724001
   -182.3642858022       0.0304458966       0.1193757543
   -176.6642858022      -0.1071075635       0.1102169678
   -170.9642858022       0.0510393130       0.1188400609
   -165.2642858022      -0.0043193596       0.1167857295
   -159.5642858022       0.0124502251       0.1149188779
   -153.8642858022      -0.0384547472       0.1114370262
   -148.1642858022      -0.0678639522       0.1095598782
   -142.4642858023       0.0427936308       0.1149697608
   -136.7642858023       0.0790125119       0.1169632697
   -131.0642858023       0.0610462747       0.1145133272
   -125.3642858023      -0.0317214754       0.1087917664
   -119.6642858023      -0.0737888401       0.1049216334
   -113.9642858023       0.1102459788       0.1156182336
   -108.2642858023       0.0393846973       0.1102853720
   -102.5642858023       0.1343936392       0.1154550484
    -96.8642858024       0.0387904856       0.1088552321
    -91.1642858024       0.1199361633       0.1145556009
    -85.4642858024       0.1158305489       0.1119172836
    -79.7642858024       0.2493443832       0.1185921461
    -74.0642858024       0.1697222254       0.1132539707
    -68.3642858024       0.5002270321       0.1291274758
    -62.6642858024       0.3241865951       0.1196063299
    -56.9642858025       0.3929777475       0.1227014086
    -51.2642858025       0.6394619319       0.1323279273
    -45.5642858025       0.6981558626       0.1346609218
    -39.8642858025       1.0656290320       0.1476341146
    -34.1642858025       2.1509925286       0.1834657027
    -28.4642858025       2.7681728666       0.2010741906
    -22.7642858025       6.4159590068       0.2777583843
    -17.0642858025      10.0085787034       0.3386712237
    -11.3642858026      14.1382233774       0.3975447466
     -5.6642858026      17.3259184506       0.4375929991
      0.0357141974      18.7116914491       0.4495973483
      5.7357141974      17.1760229793       0.4312147798
     11.4357141974      14.7780954995       0.3979690406
     17.1357141974      11.3483248184       0.3546660256
     22.8357141974       8.2310896785       0.3038901493
     28.5357141974       5.4610383264       0.2557262771
     34.2357141973       3.9678267980       0.2220449093
     39.9357141973       2.6635636530       0.1916425670
     45.6357141973       1.5962455851       0.1593354519
     51.3357141973       1.5566831027       0.1578910397
     57.0357141973       1.3399796115       0.1508373792
     62.7357141973       1.0852492442       0.1433875077
     68.4357141973       1.4650312391       0.1550804389
     74.1357141972       0.9756187456       0.1393968032
     79.8357141972       1.1312180130       0.1438236933
     85.5357141972       0.9876996256       0.1398666432
     91.2357141972       0.7145438931       0.1296072110
     96.9357141972       0.7167383932       0.1296729607
    102.6357141972       0.5395591660       0.1213420844
    108.3357141972       0.6661458647       0.1275368633
    114.0357141972       0.5290482710       0.1208865549
    119.7357141971       0.4053993613       0.1155018170
    125.4357141971       0.3826370621       0.1145075795
    131.1357141971       0.3120054170       0.1113521719
    136.8357141971       0.5428904198       0.1213445771
    142.5357141971       0.5252777145       0.1206099947
    148.2357141971       0.6415088398       0.1265560261
    153.9357141971       0.5274161175       0.1219555919
    159.6357141970       0.4940946608       0.1216905153
    165.3357141970       0.3271881049       0.1143927323
    171.0357141970       0.3654141115       0.1172785568
    176.7357141970       0.2794115308       0.1133952549
    182.4357141970       0.4080202742       0.1205224855
    188.1357141970       0.4951087187       0.1245295968
    193.8357141970       0.3518566056       0.1192492056
    199.5357141970       0.3454075647       0.1178798911
    205.2357141969       0.2692345651       0.1165044734
    210.9357141969       0.3881230551       0.1224867911
    216.6357141969       0.3091138623       0.1199815834
    222.3357141969       0.3753334340       0.1233316125
    228.0357141969       0.3190745147       0.1219531694
    233.7357141969       0.3519854644       0.1236889605
    239.4357141969       0.2614076730       0.1205530572
    245.1357141968       0.3314551627       0.1242176130
    250.8357141968       0.4463987030       0.1312981953
    256.5357141968       0.5372014886       0.1357474180
    262.2357141968       0.5698614844       0.1389093102
    267.9357141968       0.5639474558       0.1387917967
    273.6357141968       0.7203640568       0.1477208153
    279.3357141968       0.7545040081       0.1494186100
    285.0357141968       1.1665169347       0.1667840666
    290.7357141967       1.0750300677       0.1651059405
    296.4357141967       1.1285636271       0.1675404392
    302.1357141967       1.1032826336       0.1686466270
    307.8357141967       1.0562114766       0.1668907119
    313.5357141967       1.2134604296       0.1757261113
    319.2357141967       1.2916150131       0.1791082074
    324.9357141967       1.1933391125       0.1775501844
    330.6357141966       1.2410072687       0.1772880505
    336.3357141966       1.3292852463       0.1857064263
    342.0357141966       1.3895350160       0.1886584403
    347.7357141966       1.0292510086       0.1758193885
    353.4357141966       1.1906249689       0.1832412493
