# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -232.9960860700       0.0376726254       0.1021012645
   -227.2960860700       0.0655489513       0.1040742089
   -221.5960860701       0.0620133805       0.1021108473
   -215.8960860701      -0.0461787422       0.0944703981
   -210.1960860701      -0.0543709583       0.0926271953
   -204.4960860701       0.1014304616       0.1027130910
   -198.7960860701       0.1222160680       0.1026475339
   -193.0960860701      -0.0636248881       0.0903802179
   -187.3960860701      -0.1484514382       0.0831047641
   -181.6960860701      -0.0317845568       0.0922500559
   -175.9960860702       0.0119763279       0.0928150984
   -170.2960860702       0.0025300251       0.0921306682
   -164.5960860702      -0.1788581737       0.0793302541
   -158.8960860702       0.0115958070       0.0915366563
   -153.1960860702      -0.0905148169       0.0845691933
   -147.4960860702       0.1133978144       0.0964558432
   -141.7960860702       0.0119869251       0.0901847177
   -136.0960860703      -0.0110120283       0.0874277384
   -130.3960860703       0.0453966306       0.0909891151
   -124.6960860703       0.0521496890       0.0903555426
   -118.9960860703      -0.0131191033       0.0861965227
   -113.2960860703      -0.0395630292       0.0837591149
   -107.5960860703       0.1015641766       0.0928093034
   -101.8960860703       0.0240780518       0.0865620695
    -96.1960860703       0.0140000585       0.0858442267
    -90.4960860704       0.0035961242       0.0839975112
    -84.7960860704      -0.1224089458       0.0759932927
    -79.0960860704      -0.0435400303       0.0802886853
    -73.3960860704      -0.1135425842       0.0758661177
    -67.6960860704       0.0765010815       0.0863666575
    -61.9960860704       0.1105176670       0.0880510445
    -56.2960860704       0.0814343867       0.0858126054
    -50.5960860705       0.1755005747       0.0906320356
    -44.8960860705       0.2149873086       0.0923758970
    -39.1960860705       0.5003906142       0.1038633622
    -33.4960860705       0.7985125206       0.1159396935
    -27.7960860705       1.0321945487       0.1248326577
    -22.0960860705       2.1381660913       0.1591551576
    -16.3960860705       3.4601078947       0.1912001571
    -10.6960860705       4.8323964691       0.2199794909
     -4.9960860706       5.5668520493       0.2324594500
      0.7039139294       5.7848962434       0.2382004898
      6.4039139294       5.2885449285       0.2273007323
     12.1039139294       4.7149291491       0.2177273185
     17.8039139294       3.5222801238       0.1908494677
     23.5039139294       2.6779091298       0.1720413904
     29.2039139294       1.7336930997       0.1447453882
     34.9039139293       1.5702316207       0.1398805151
     40.6039139293       1.4720073369       0.1369679357
     46.3039139293       1.2463589039       0.1307057377
     52.0039139293       1.2503802828       0.1298563488
     57.7039139293       1.1838342065       0.1284910803
     63.4039139293       1.2940355811       0.1312123669
     69.1039139293       1.5427808656       0.1404961523
     74.8039139293       1.6183106701       0.1426260375
     80.5039139292       1.6197769913       0.1425489485
     86.2039139292       1.7134937277       0.1443239040
     91.9039139292       1.5499029970       0.1404177478
     97.6039139292       1.6148758552       0.1410618883
    103.3039139292       1.5067757157       0.1377579383
    109.0039139292       1.2501907517       0.1294618243
    114.7039139292       1.3985940688       0.1342360988
    120.4039139291       1.2554376727       0.1297532146
    126.1039139291       1.3509758170       0.1330926761
    131.8039139291       1.4217430888       0.1365237250
    137.5039139291       1.3559971890       0.1345799537
    143.2039139291       1.3336962905       0.1349951404
    148.9039139291       1.0146877042       0.1242577585
    154.6039139291       1.1259126789       0.1293463898
    160.3039139291       0.9307383663       0.1224864667
    166.0039139290       0.9167056871       0.1230959541
    171.7039139290       0.8606540193       0.1211746907
    177.4039139290       0.7870650918       0.1191676960
    183.1039139290       0.7900410268       0.1186413645
    188.8039139290       0.7611198428       0.1196453298
    194.5039139290       0.6729160554       0.1161108633
    200.2039139290       0.5081882894       0.1101279572
    205.9039139289       0.5804230978       0.1133820951
    211.6039139289       0.5321818593       0.1124035345
    217.3039139289       0.5355191940       0.1127179315
    223.0039139289       0.4790209570       0.1114170348
    228.7039139289       0.5384304181       0.1145104367
    234.4039139289       0.6569302268       0.1209841707
    240.1039139289       0.5947034583       0.1183466238
    245.8039139289       0.5854052235       0.1190860351
    251.5039139288       0.5566480357       0.1180135163
    257.2039139288       0.6178541890       0.1222970642
    262.9039139288       0.7639583542       0.1288826273
    268.6039139288       0.7316654583       0.1276978757
    274.3039139288       0.9433541000       0.1383816365
    280.0039139288       0.9506583885       0.1390554388
    285.7039139288       0.8756143151       0.1374803670
    291.4039139287       1.0804234447       0.1462926724
    297.1039139287       1.1514578734       0.1509920874
    302.8039139287       1.2115332438       0.1537250561
    308.5039139287       1.1562025466       0.1531678009
    314.2039139287       1.3320888777       0.1588912291
    319.9039139287       0.9652031763       0.1477712755
    325.6039139287       1.3694595271       0.1649300762
    331.3039139287       1.2656630321       0.1630719167
    337.0039139286       1.0282154374       0.2146733292
