# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -174.2310806808       0.1923498447       0.2318888409
   -168.5310806808      -0.0788455126       0.2114356058
   -162.8310806808      -0.0471927900       0.2108951316
   -157.1310806808      -0.1293443937       0.2040976016
   -151.4310806808       0.0920439762       0.2175802364
   -145.7310806808       0.1925579483       0.2240310543
   -140.0310806808      -0.2646185023       0.1880168284
   -134.3310806808      -0.0886274191       0.2008598251
   -128.6310806807      -0.0409722700       0.2018410359
   -122.9310806807      -0.0593088722       0.2005224476
   -117.2310806807      -0.0268556584       0.2021092729
   -111.5310806807       0.2588136490       0.2189969883
   -105.8310806807       0.0526896799       0.2048573198
   -100.1310806807       0.0134985315       0.1998942683
    -94.4310806807      -0.1878267089       0.1852411060
    -88.7310806807      -0.0380125698       0.1936765045
    -83.0310806807      -0.1376653449       0.1863765078
    -77.3310806807       0.1475426965       0.2032203477
    -71.6310806807       0.0951624138       0.1994343200
    -65.9310806807       0.2905841025       0.2093614227
    -60.2310806807       0.1605448063       0.2010336422
    -54.5310806807      -0.0222532291       0.1873055352
    -48.8310806807       0.2803380765       0.2055643819
    -43.1310806806       0.5137448963       0.2172739524
    -37.4310806806       0.6033579993       0.2232999708
    -31.7310806806       1.2838291130       0.2526344543
    -26.0310806806       2.0329873393       0.2842255014
    -20.3310806806       3.5495068899       0.3374661686
    -14.6310806806       4.7203598689       0.3748330118
     -8.9310806806       5.5689227091       0.3987466375
     -3.2310806806       7.6858274426       0.4507689377
      2.4689193194       8.3839418025       0.4665991189
      8.1689193194       8.2208096244       0.4585903907
     13.8689193194       7.6903570276       0.4449492119
     19.5689193194       7.6722569303       0.4404947739
     25.2689193194       7.7030268304       0.4403375974
     30.9689193194       8.1998127954       0.4482101856
     36.6689193195       8.8683994424       0.4626326775
     42.3689193195       9.4391876213       0.4711370835
     48.0689193195      10.4651636872       0.4928082646
     53.7689193195      10.8771496547       0.5012378826
     59.4689193195      11.3100864246       0.5099937305
     65.1689193195      11.5135362807       0.5149490620
     70.8689193195      10.6097962752       0.5001683424
     76.5689193195      10.7442830350       0.4985358489
     82.2689193195      10.5181505553       0.4939592918
     87.9689193195       9.3429055132       0.4690691236
     93.6689193195       8.9605789432       0.4616200203
     99.3689193195       8.6504327872       0.4577666091
    105.0689193195       7.6061625546       0.4305914474
    110.7689193195       7.3551189267       0.4273922245
    116.4689193195       6.9555088901       0.4139671468
    122.1689193196       6.0235643619       0.3903710037
    127.8689193196       5.2407498896       0.3693764620
    133.5689193196       4.9873916354       0.3623320970
    139.2689193196       5.0508954430       0.3641068572
    144.9689193196       4.0692822379       0.3355681785
    150.6689193196       3.8592754909       0.3290948512
    156.3689193196       4.2195965167       0.3400545311
    162.0689193196       3.7499680440       0.3256871176
    167.7689193196       3.5465486339       0.3192788165
    173.4689193196       2.9116273303       0.2983496574
    179.1689193196       2.4622307747       0.2825766661
    184.8689193196       2.1851758159       0.2724104288
    190.5689193196       1.9168160820       0.2626827986
    196.2689193196       2.0229179552       0.2690676081
    201.9689193197       1.6448200445       0.2546116722
    207.6689193197       1.5224485914       0.2516813226
    213.3689193197       1.2171116151       0.2388347307
    219.0689193197       0.9426511753       0.2283530839
    224.7689193197       1.1508907268       0.2380623949
    230.4689193197       0.6001388996       0.2114610827
    236.1689193197       0.7285501165       0.2179365627
    241.8689193197       0.6586621378       0.2153256010
    247.5689193197       0.6462168530       0.2187146565
    253.2689193197       0.3295694241       0.2020326319
    258.9689193197       0.0549720539       0.1876670631
    264.6689193197       0.1431521668       0.1936815103
    270.3689193197       0.4988137391       0.2160083058
    276.0689193197       0.3101148828       0.2057498514
    281.7689193198       0.5411973221       0.2210638913
    287.4689193198       0.6465582129       0.2274063705
    293.1689193198       0.4363427769       0.2179306340
    298.8689193198       0.8783974086       0.2426977401
    304.5689193198       0.7112125251       0.2362730031
    310.2689193198       1.2643915011       0.2654160305
    315.9689193198       1.4078963189       0.2752250192
    321.6689193198       1.0182744327       0.2566856639
    327.3689193198       1.4163623976       0.2794152249
    333.0689193198       1.3081789764       0.2748703139
    338.7689193198       1.0354911601       0.2639256023
    344.4689193198       1.1233018865       0.2685127582
    350.1689193198       1.3102987941       0.2789703951
    355.8689193198       1.3476097809       0.2840549822
    361.5689193198       1.6934375609       0.3018456672
    367.2689193199       1.3497566349       0.2884462895
    372.9689193199       1.4928663760       0.2963533011
    378.6689193199       1.1795285438       0.2838917686
    384.3689193199       1.3861724718       0.2957745036
    390.0689193199       1.0624517859       0.2811902379
    395.7689193199       1.1689972432       0.4005689957
