# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -173.1692093250      -0.1644520726       0.2188001969
   -167.4692093252       0.3706382737       0.2564677492
   -161.7692093254       0.5638297811       0.2643134107
   -156.0692093256      -0.2408644023       0.2095354248
   -150.3692093259      -0.2229357365       0.2074629443
   -144.6692093240       0.0906908705       0.2299679147
   -138.9692093243       0.3710985725       0.2444202123
   -133.2692093245      -0.5365432597       0.1795708541
   -127.5692093247       0.0489537442       0.2202886536
   -121.8692093249      -0.2150456875       0.2018708390
   -116.1692093251      -0.0678085963       0.2123948678
   -110.4692093253       0.0024385131       0.2140511344
   -104.7692093256       0.4037712756       0.2394073730
    -99.0692093258       0.2636404169       0.2275705420
    -93.3692093240       0.0707723283       0.2156068087
    -87.6692093242      -0.0569713148       0.2042533208
    -81.9692093244       0.2143514918       0.2215878226
    -76.2692093246       0.2450011418       0.2204402821
    -70.5692093248       0.3523174512       0.2268651813
    -64.8692093250       0.6848397674       0.2421246265
    -59.1692093253       1.1232257615       0.2644409061
    -53.4692093255       1.1281172337       0.2612369948
    -47.7692093257       1.4306995225       0.2754692050
    -42.0692093239       2.3541324668       0.3106437479
    -36.3692093241       3.3327583360       0.3514081773
    -30.6692093243       4.5721709535       0.3835227241
    -24.9692093245       6.7417491620       0.4459102500
    -19.2692093247       9.2948275337       0.5036550266
    -13.5692093250      11.7151618383       0.5567585792
     -7.8692093252      13.4892503300       0.5927522898
     -2.1692093254      15.1688381754       0.6177095319
      3.5307906744      16.3379025128       0.6390310729
      9.2307906742      15.8447529675       0.6229961213
     14.9307906760      14.5860510527       0.6002415651
     20.6307906758      14.9626236500       0.6003467430
     26.3307906756      12.7077229481       0.5581575906
     32.0307906753      11.7145637977       0.5325183875
     37.7307906751      11.6570236402       0.5315255877
     43.4307906749      10.0825663584       0.4936198113
     49.1307906747      10.9622260785       0.5119929422
     54.8307906745      11.8318499357       0.5292735305
     60.5307906743      10.6258323433       0.5049770018
     66.2307906761      10.1399588702       0.4947384429
     71.9307906759      10.8856203255       0.5157621349
     77.6307906756       9.7268290829       0.4860402367
     83.3307906754       9.8728837333       0.4891724303
     89.0307906752       9.9146528969       0.4900645281
     94.7307906750       8.0823504532       0.4493951732
    100.4307906748       8.0716398979       0.4538659232
    106.1307906746       7.7239918515       0.4410054546
    111.8307906743       6.0314273834       0.4032224762
    117.5307906762       6.0560801509       0.3995955491
    123.2307906759       5.2653076843       0.3784187043
    128.9307906757       5.1361722567       0.3747871156
    134.6307906755       5.0987372679       0.3738697738
    140.3307906753       4.7839637792       0.3648645401
    146.0307906751       3.8693896345       0.3378302005
    151.7307906749       4.2202261019       0.3484132479
    157.4307906746       3.4520339320       0.3246587552
    163.1307906744       3.1978517265       0.3163039308
    168.8307906742       2.5732258770       0.2950147881
    174.5307906760       2.1334645038       0.2789792436
    180.2307906758       2.1563991968       0.2799522564
    185.9307906756       2.5300739438       0.2934359174
    191.6307906754       1.8219462219       0.2671483069
    197.3307906752       1.8946660811       0.2728182425
    203.0307906749       1.3841455394       0.2521041602
    208.7307906747       1.3832366948       0.2548186553
    214.4307906745       1.3178406759       0.2519777737
    220.1307906743       1.2713055791       0.2527422966
    225.8307906761       0.8045893458       0.2312885095
    231.5307906759       1.3388779334       0.2557576496
    237.2307906757       1.4719138046       0.2614464257
    242.9307906755       1.2064421288       0.2499337409
    248.6307906752       1.4517814415       0.2665351922
    254.3307906750       0.6383452805       0.2283555981
    260.0307906748       0.9281754199       0.2454800295
    265.7307906746       1.1681472330       0.2569813791
    271.4307906744       0.8691252219       0.2455658551
    277.1307906742       1.2600474351       0.2643611400
    282.8307906760       1.4304928752       0.2754625186
    288.5307906758       1.6316848610       0.2844654433
    294.2307906755       1.1748052014       0.2668811437
    299.9307906753       1.8943270832       0.2996253983
    305.6307906751       1.5910989250       0.2900140613
    311.3307906749       1.8021014226       0.2994549899
    317.0307906747       1.2167746882       0.2760947635
    322.7307906745       1.5699766857       0.2930056953
    328.4307906742       1.7955089144       0.3073794101
    334.1307906761       1.9089993916       0.3125291502
    339.8307906758       1.9508748618       0.3188029590
    345.5307906756       1.9230341561       0.3175745616
    351.2307906754       1.9509673605       0.3188055844
    356.9307906752       1.9078314520       0.3215255489
    362.6307906750       0.8194258139       0.2670361127
    368.3307906748       1.8925402866       0.3256417248
    374.0307906745       1.0745501913       0.2849906819
    379.7307906743       1.3147998802       0.3021666849
    385.4307906761       1.4391755657       0.3084923677
    391.1307906759       1.3434755272       0.3084967286
    396.8307906757       1.7819073295       0.3253528187
