# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -226.3746693571       0.1580107556       0.2117901651
   -220.6746693572       0.2800926860       0.2232081072
   -214.9746693572      -0.0848834770       0.1309392849
   -209.2746693572      -0.0226783267       0.1343497657
   -203.5746693572       0.0554244409       0.1384809816
   -197.8746693572      -0.1643775677       0.1217587893
   -192.1746693572      -0.0329369905       0.1301803104
   -186.4746693572      -0.0460917103       0.1283931171
   -180.7746693573       0.1132070973       0.1377570392
   -175.0746693573      -0.0436269515       0.1274802778
   -169.3746693573      -0.1650963574       0.1175270519
   -163.6746693573       0.2029912771       0.1404241216
   -157.9746693573       0.0484964028       0.1305453985
   -152.2746693573      -0.0818532427       0.1210055570
   -146.5746693573       0.0794712380       0.1303957853
   -140.8746693573      -0.1701501275       0.1130808136
   -135.1746693574       0.0501685044       0.1267181180
   -129.4746693574      -0.2399963128       0.1063645954
   -123.7746693574       0.0073401016       0.1223205509
   -118.0746693574       0.0564885603       0.1245130614
   -112.3746693574       0.1919362156       0.1316304716
   -106.6746693574      -0.1034725177       0.1127573511
   -100.9746693574       0.0984406506       0.1251403373
    -95.2746693575       0.1197731136       0.1259175603
    -89.5746693575       0.0922364819       0.1225339341
    -83.8746693575       0.2698124454       0.1314767415
    -78.1746693575       0.1206177319       0.1225746900
    -72.4746693575       0.3336159619       0.1331074749
    -66.7746693575       0.1886998208       0.1247896264
    -61.0746693575       0.2487474522       0.1271325076
    -55.3746693575       0.3326435495       0.1307464799
    -49.6746693576       0.4007299485       0.1331408537
    -43.9746693576       0.5675782305       0.1403258981
    -38.2746693576       0.7077615248       0.1464849873
    -32.5746693576       1.3994262344       0.1724990100
    -26.8746693576       2.3952152375       0.2030116769
    -21.1746693576       4.3533807476       0.2554714532
    -15.4746693576       6.3053125455       0.2984042797
     -9.7746693577       8.7698903839       0.3435398198
     -4.0746693577      10.2405666735       0.3663068490
      1.6253306423      10.5878653347       0.3700503156
      7.3253306423      10.0919276918       0.3620089378
     13.0253306423       8.4174454144       0.3333561911
     18.7253306423       5.8903589068       0.2850509407
     24.4253306423       4.9777173898       0.2652957836
     30.1253306423       3.3525597806       0.2260267174
     35.8253306422       2.5488375969       0.2039505673
     41.5253306422       2.0452153873       0.1878952662
     47.2253306422       1.9448030922       0.1846065128
     52.9253306422       1.6343846974       0.1754529765
     58.6253306422       1.5729407031       0.1732446780
     64.3253306422       1.5368228504       0.1721571076
     70.0253306422       1.3836340132       0.1666872742
     75.7253306421       1.3062309667       0.1641644487
     81.4253306421       1.1338326248       0.1584591546
     87.1253306421       1.2682307507       0.1636139521
     92.8253306421       1.1225206448       0.1572242750
     98.5253306421       0.7429098647       0.1424323332
    104.2253306421       1.0009017731       0.1524560517
    109.9253306421       0.5746497003       0.1343014508
    115.6253306421       0.8384526151       0.1452142741
    121.3253306420       1.0300584344       0.1528872828
    127.0253306420       0.8550731366       0.1459245069
    132.7253306420       0.8205463507       0.1446455989
    138.4253306420       0.7470106485       0.1424158995
    144.1253306420       0.9991558165       0.1532782681
    149.8253306420       0.6080383661       0.1377221740
    155.5253306420       0.6753175734       0.1414924152
    161.2253306419       0.5388934617       0.1359850819
    166.9253306419       0.5368681624       0.1368233994
    172.6253306419       0.6426288681       0.1424594368
    178.3253306419       1.0613981509       0.1606514844
    184.0253306419       0.6866482654       0.1457443551
    189.7253306419       0.5750119466       0.1408823046
    195.4253306419       0.5022699431       0.1384464997
    201.1253306419       0.3054812534       0.1300469110
    206.8253306418       0.3393333043       0.1323296335
    212.5253306418      -0.0028509791       0.1144730586
    218.2253306418       0.1645709990       0.1246440335
    223.9253306418       0.3513733452       0.1355065551
    229.6253306418       0.4358871147       0.1406624937
    235.3253306418       0.1979956040       0.1288541730
    241.0253306418       0.4377480213       0.1423532124
    246.7253306418       0.3873649448       0.1406639734
    252.4253306417       0.3267795182       0.1383121049
    258.1253306417       0.6764453207       0.1569970301
    263.8253306417       0.4998716494       0.1493161853
    269.5253306417       0.5761759065       0.1539248071
    275.2253306417       0.8361852255       0.1663965841
    280.9253306417       0.9537345068       0.1728258633
    286.6253306417       0.7405317712       0.1639054360
    292.3253306416       0.6716444319       0.1617495792
    298.0253306416       1.1566485289       0.1853205021
    303.7253306416       0.9650414982       0.1775302589
    309.4253306416       1.3036432140       0.1942864509
    315.1253306416       1.9371822885       0.2213137846
    320.8253306416       1.0978822193       0.1863754263
    326.5253306416       1.2407886559       0.1935149549
    332.2253306416       1.3249983588       0.2005463462
    337.9253306415       1.2296542753       0.1977144090
    343.6253306415       1.3764249943       0.2058530422
    349.3253306415       1.0863676368       0.2714551488
