# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -178.2085472851       0.2824988574       0.3368020941
   -172.5085472851      -0.1780176900       0.2037830476
   -166.8085472851      -0.3420246240       0.1874896670
   -161.1085472851       0.0027099891       0.2143929662
   -155.4085472851      -0.2134703329       0.1955045347
   -149.7085472850       0.1434904015       0.2211396911
   -144.0085472850       0.1859165629       0.2216001117
   -138.3085472850       0.1723537509       0.2197439379
   -132.6085472850       0.1085573195       0.2130416824
   -126.9085472850      -0.0045842862       0.2042445220
   -121.2085472850      -0.0498523228       0.2009685420
   -115.5085472850      -0.1075776254       0.1945867945
   -109.8085472850      -0.1753498525       0.1889014395
   -104.1085472850       0.0337285207       0.2017779950
    -98.4085472850      -0.3192001158       0.1752988018
    -92.7085472850      -0.1383444744       0.1871133542
    -87.0085472850      -0.2414795087       0.1788078920
    -81.3085472850      -0.3355895185       0.1697282779
    -75.6085472850       0.1942205656       0.2061363949
    -69.9085472849       0.0383059643       0.1942487316
    -64.2085472849       0.2938437263       0.2096064357
    -58.5085472849       0.1946850163       0.2014250249
    -52.8085472849       0.1510305474       0.1982365332
    -47.1085472849       0.4599457849       0.2145965664
    -41.4085472849       0.3510378946       0.2096781466
    -35.7085472849       0.6676627622       0.2236871386
    -30.0085472849       0.8543295335       0.2324321595
    -24.3085472849       1.7574212434       0.2719199250
    -18.6085472849       3.2194646207       0.3275559191
    -12.9085472849       4.2332189802       0.3614691482
     -7.2085472849       4.6822156282       0.3722858336
     -1.5085472849       4.9152180183       0.3782653610
      4.1914527151       5.1193070024       0.3812244115
      9.8914527151       5.0532415841       0.3780632061
     15.5914527152       4.8802224296       0.3698874913
     21.2914527152       4.1808677055       0.3478768630
     26.9914527152       3.4216309885       0.3209548901
     32.6914527152       4.0056030313       0.3387276458
     38.3914527152       3.6437028968       0.3247748124
     44.0914527152       3.8214813978       0.3294787444
     49.7914527152       4.0870077658       0.3376689855
     55.4914527152       4.8000227359       0.3588118534
     61.1914527152       4.7579289065       0.3575987450
     66.8914527152       4.8779119919       0.3638486560
     72.5914527152       5.4549533815       0.3781770101
     78.2914527152       5.7521074707       0.3852458909
     83.9914527152       5.5539929878       0.3799307604
     89.6914527152       5.9617081546       0.3908467732
     95.3914527153       5.2801910545       0.3753579140
    101.0914527153       5.1734312964       0.3703072285
    106.7914527153       4.7224138168       0.3594466928
    112.4914527153       4.6828173490       0.3564653402
    118.1914527153       4.0599520207       0.3368718080
    123.8914527153       3.4195806699       0.3165970681
    129.5914527153       2.8407523910       0.2971548400
    135.2914527153       3.2524503475       0.3111011901
    140.9914527153       2.6642316342       0.2909392055
    146.6914527153       2.3242506146       0.2786142567
    152.3914527153       2.2519719908       0.2759413216
    158.0914527153       1.9320184846       0.2636751961
    163.7914527153       1.5709561868       0.2491363581
    169.4914527153       1.4555925447       0.2443048962
    175.1914527154       1.3128899812       0.2382168661
    180.8914527154       1.4877067914       0.2456599775
    186.5914527154       0.9194683051       0.2204938274
    192.2914527154       0.8209005704       0.2175785897
    197.9914527154       1.0236961362       0.2277193890
    203.6914527154       0.7962171094       0.2188338650
    209.3914527154       0.5160200897       0.2050227194
    215.0914527154       0.3724065332       0.1989999997
    220.7914527154       0.3275015379       0.1970382046
    226.4914527154       0.7130316213       0.2175310187
    232.1914527154       0.3823602421       0.2000754362
    237.8914527154       0.6582237301       0.2147241184
    243.5914527154       0.2500889789       0.1958473415
    249.2914527154       0.2117728057       0.1948341906
    254.9914527154       0.3808919695       0.2062608293
    260.6914527155       0.6775889593       0.2232748272
    266.3914527155       0.2698598676       0.2022699583
    272.0914527155       0.2937053554       0.2044315620
    277.7914527155       0.5483653759       0.2210593497
    283.4914527155       0.3974531178       0.2130720874
    289.1914527155       0.9262748710       0.2441779846
    294.8914527155       0.5852432122       0.2265982620
    300.5914527155       1.1038155993       0.2564987731
    306.2914527155       0.9400628067       0.2488801773
    311.9914527155       1.8003341877       0.2937115106
    317.6914527155       1.9446059159       0.3008932651
    323.3914527155       1.7404596608       0.2948753796
    329.0914527155       2.2121303793       0.3168478154
    334.7914527155       1.9564179910       0.3089398137
    340.4914527156       1.7228598746       0.2990383935
    346.1914527156       1.4973650672       0.2881749107
    351.8914527156       1.6191086100       0.2974663354
    357.5914527156       1.7003132565       0.3023353904
    363.2914527156       1.8445797880       0.3127075381
    368.9914527156       1.8979272911       0.3164034353
    374.6914527156       2.2065869590       0.3344698565
    380.3914527156       2.0668233558       0.3293825452
    386.0914527156       1.8483669537       0.3228204518
    391.7914527156       1.3993971017       0.2978765239
