# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -223.1712163709      -0.0090296080       0.1435378492
   -217.4712163709      -0.0663221169       0.1394364192
   -211.7712163709       0.0168768445       0.1429667360
   -206.0712163709       0.0911554194       0.1477116304
   -200.3712163709       0.0172541140       0.1407623549
   -194.6712163709       0.0656056961       0.1437979418
   -188.9712163710      -0.1263608645       0.1289765632
   -183.2712163710      -0.0143898725       0.1364820659
   -177.5712163710      -0.0600908381       0.1316332016
   -171.8712163710      -0.0353408371       0.1350446213
   -166.1712163710      -0.0505464681       0.1302499271
   -160.4712163710       0.0054720356       0.1338565161
   -154.7712163710      -0.2019195280       0.1200114418
   -149.0712163711       0.0102006332       0.1323094035
   -143.3712163711      -0.1039126661       0.1249575036
   -137.6712163711       0.0947196496       0.1355664390
   -131.9712163711       0.0174513085       0.1308661608
   -126.2712163711       0.0272301475       0.1298107043
   -120.5712163711       0.3219469509       0.1463171076
   -114.8712163711       0.1466644849       0.1349753085
   -109.1712163711      -0.1419176765       0.1176244613
   -103.4712163712       0.1473801698       0.1333426638
    -97.7712163712      -0.0423148551       0.1238099239
    -92.0712163712       0.0216214536       0.1246037049
    -86.3712163712       0.0647007338       0.1270150741
    -80.6712163712       0.0464299950       0.1245240818
    -74.9712163712       0.1795610452       0.1317381083
    -69.2712163712       0.0227588772       0.1217626885
    -63.5712163713       0.0950499682       0.1256644054
    -57.8712163713       0.1726843145       0.1284177168
    -52.1712163713       0.1600212711       0.1277123582
    -46.4712163713       0.4826817985       0.1421022802
    -40.7712163713       0.8022474501       0.1561617766
    -35.0712163713       1.1058522244       0.1682720511
    -29.3712163713       2.1329806887       0.2001405387
    -23.6712163713       3.8459730526       0.2481274478
    -17.9712163714       6.4049247397       0.3061258851
    -12.2712163714       9.2859342161       0.3603085579
     -6.5712163714      11.4926082402       0.3928581596
     -0.8712163714      11.5933965420       0.3943040506
      4.8287836286      11.4383897529       0.3880995129
     10.5287836286       9.8830891735       0.3667088416
     16.2287836286       7.7540000663       0.3258813653
     21.9287836285       5.4011805216       0.2817718376
     27.6287836285       3.8100761299       0.2422250216
     33.3287836285       2.7243577709       0.2156365796
     39.0287836285       2.3247764986       0.2018751027
     44.7287836285       1.6050650304       0.1790783683
     50.4287836285       1.9044768149       0.1889393558
     56.1287836285       1.5144889777       0.1777585384
     61.8287836285       1.5258908510       0.1764514377
     67.5287836284       1.4622963854       0.1759399699
     73.2287836284       1.8397490625       0.1868793152
     78.9287836284       1.7717834041       0.1865087624
     84.6287836284       1.8151444646       0.1879552470
     90.3287836284       1.6840728898       0.1835655196
     96.0287836284       1.4109640935       0.1724788905
    101.7287836284       1.7409647694       0.1854291617
    107.4287836283       1.7108837510       0.1826109590
    113.1287836283       1.4409851794       0.1734589841
    118.8287836283       1.2040559683       0.1650687490
    124.5287836283       1.2812202489       0.1678328473
    130.2287836283       1.4481467634       0.1737343071
    135.9287836283       1.4389895848       0.1734685546
    141.6287836283       1.1302392153       0.1640309917
    147.3287836283       1.1658669521       0.1654224404
    153.0287836282       1.0759750929       0.1636573161
    158.7287836282       0.8255327709       0.1538390105
    164.4287836282       0.9207739510       0.1593518701
    170.1287836282       0.9298231399       0.1598069850
    175.8287836282       0.8204132532       0.1569729967
    181.5287836282       0.7609012888       0.1544961424
    187.2287836282       0.7742882239       0.1567359825
    192.9287836281       0.8698125360       0.1591243659
    198.6287836281       0.7877112011       0.1591563326
    204.3287836281       0.5152634334       0.1469991309
    210.0287836281       0.3504000441       0.1406640151
    215.7287836281       0.7254369962       0.1584296958
    221.4287836281       0.3833107262       0.1439525326
    227.1287836281       0.4087373155       0.1453880187
    232.8287836281       0.5051449665       0.1518182785
    238.5287836280       0.5198963207       0.1527017865
    244.2287836280       0.5854368299       0.1577042258
    249.9287836280       0.5034505364       0.1538043285
    255.6287836280       0.3819552213       0.1495469403
    261.3287836280       0.4397563871       0.1526254243
    267.0287836280       0.6991442897       0.1674876159
    272.7287836280       0.9613132166       0.1795143079
    278.4287836279       0.6727682410       0.1662689344
    284.1287836279       1.0150017014       0.1844167014
    289.8287836279       0.8874955153       0.1786960546
    295.5287836279       0.9434124860       0.1837856610
    301.2287836279       1.0739303235       0.1897509060
    306.9287836279       0.9650717223       0.1875045969
    312.6287836279       1.0412429292       0.1911213264
    318.3287836279       1.5677749399       0.2166621545
    324.0287836278       1.5095016434       0.2113508772
    329.7287836278       1.1222323750       0.2006594942
    335.4287836278       1.2575635849       0.2069208908
    341.1287836278       1.1446456266       0.2048788181
    346.8287836278       1.3171897968       0.3015824674
