# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -177.9856729476      -0.1863798760       0.2870383986
   -172.2856729476       0.2331423867       0.2346396041
   -166.5856729476       0.0245681525       0.2165754435
   -160.8856729476       0.0078085839       0.2146957928
   -155.1856729476       0.0827661484       0.2172018678
   -149.4856729475       0.0915947386       0.2173649254
   -143.7856729475      -0.0573936200       0.2039260875
   -138.0856729475      -0.1045106998       0.1998533001
   -132.3856729475      -0.0870332647       0.1986883110
   -126.6856729475      -0.2162147334       0.1884563641
   -120.9856729475       0.1176125865       0.2126371427
   -115.2856729475       0.0940395974       0.2084351768
   -109.5856729475       0.1436959907       0.2113031015
   -103.8856729475       0.1995265577       0.2124282879
    -98.1856729475      -0.0729899280       0.1935635261
    -92.4856729475      -0.0791993366       0.1909615623
    -86.7856729475      -0.1660163503       0.1842922183
    -81.0856729475      -0.0949145191       0.1872544452
    -75.3856729475       0.1531882311       0.2033924619
    -69.6856729474       0.1585254809       0.2015490418
    -63.9856729474       0.2927027480       0.2093899075
    -58.2856729474       0.1108899492       0.1960363556
    -52.5856729474       0.2772464063       0.2058183734
    -46.8856729474       0.2499292107       0.2019996183
    -41.1856729474       0.3085281371       0.2073659023
    -35.4856729474       0.7459459189       0.2272541664
    -29.7856729474       1.2875597713       0.2532257922
    -24.0856729474       1.8926056176       0.2770690735
    -18.3856729474       2.6114621764       0.3050768153
    -12.6856729474       4.2542644324       0.3617082086
     -6.9856729474       4.6172872850       0.3694420746
     -1.2856729474       5.2832163782       0.3885396506
      4.4143270526       5.1990931970       0.3825795417
     10.1143270527       4.4578616135       0.3598276139
     15.8143270527       3.9644048205       0.3413004777
     21.5143270527       3.7834391032       0.3349132754
     27.2143270527       3.3534285950       0.3179188651
     32.9143270527       3.1791015506       0.3115770830
     38.6143270527       3.1721532193       0.3086588405
     44.3143270527       3.3053561835       0.3124825129
     50.0143270527       3.4624185637       0.3176441114
     55.7143270527       3.4776259871       0.3180982883
     61.4143270527       4.2680053695       0.3427579685
     67.1143270527       4.4650808879       0.3517048706
     72.8143270527       4.4256985917       0.3479316855
     78.5143270527       5.6835629394       0.3828965187
     84.2143270527       6.1066267398       0.3941273722
     89.9143270527       6.1655769412       0.3956413062
     95.6143270528       6.1066650591       0.3976990078
    101.3143270528       6.0735506400       0.3939160171
    107.0143270528       5.6666876730       0.3858382621
    112.7143270528       5.5859994609       0.3809285804
    118.4143270528       5.8363870096       0.3869765330
    124.1143270528       4.5941135466       0.3523949187
    129.8143270528       4.6615376800       0.3543569474
    135.5143270528       4.3537744919       0.3453298153
    141.2143270528       3.8316344769       0.3293468932
    146.9143270528       3.6497994100       0.3236259525
    152.6143270528       2.7501918842       0.2936357101
    158.3143270528       2.8949386520       0.2986747987
    164.0143270528       2.7661410422       0.2941817107
    169.7143270528       2.5452273235       0.2863639639
    175.4143270529       2.0689653644       0.2686990973
    181.1143270529       1.3781830383       0.2407954685
    186.8143270529       1.3542432909       0.2397438334
    192.5143270529       1.2836699682       0.2388459054
    198.2143270529       0.7874034800       0.2162988961
    203.9143270529       1.2645725219       0.2406587096
    209.6143270529       0.7908107427       0.2187854758
    215.3143270529       0.9184852547       0.2271735954
    221.0143270529       0.7551704721       0.2194573276
    226.7143270529       0.4604405366       0.2041729147
    232.4143270529       0.5452855503       0.2087050005
    238.1143270529       0.6252328707       0.2128221376
    243.8143270529       0.6725179806       0.2196748614
    249.5143270529       0.2428779360       0.1965263835
    255.2143270530       0.3823300924       0.2066189179
    260.9143270530       0.2147485689       0.1971675726
    266.6143270530       0.4511647648       0.2130644774
    272.3143270530       0.3485610383       0.2074994931
    278.0143270530       0.2972744495       0.2066090236
    283.7143270530       0.5188814551       0.2198541714
    289.4143270530       0.6677885705       0.2305508373
    295.1143270530       0.4662205226       0.2196622057
    300.8143270530       0.9597916220       0.2493117594
    306.5143270530       1.0563858676       0.2546613128
    312.2143270530       1.2066469265       0.2652332411
    317.9143270530       1.0678616667       0.2586727733
    323.6143270530       1.5189691767       0.2844044853
    329.3143270530       1.4310414735       0.2806017996
    335.0143270530       1.4323696973       0.2840477766
    340.7143270531       1.7933157748       0.3020741583
    346.4143270531       1.9192106514       0.3078356710
    352.1143270531       1.7867019994       0.3054769691
    357.8143270531       1.6596730035       0.3000033652
    363.5143270531       1.5195883568       0.2968808883
    369.2143270531       1.3409056753       0.2884351338
    374.9143270531       1.8508536437       0.3180873495
    380.6143270531       1.4471780268       0.2984662782
    386.3143270531       1.6378732111       0.3124950759
    392.0143270531       1.7346883216       0.3139195487
