# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -176.7216164993       0.2403873737       0.3555366365
   -171.0216164993       0.0569762120       0.2390259250
   -165.3216164993      -0.0315394292       0.2294880966
   -159.6216164993      -0.0143373126       0.2302233302
   -153.9216164993      -0.3853909772       0.1997559256
   -148.2216164993      -0.0896550899       0.2213088832
   -142.5216164992       0.1625489074       0.2355681043
   -136.8216164992      -0.0103677343       0.2234071442
   -131.1216164992      -0.2214715293       0.2058844585
   -125.4216164992       0.2437308187       0.2365851337
   -119.7216164992      -0.0365679962       0.2183271898
   -114.0216164992       0.0856867568       0.2236249284
   -108.3216164992      -0.3062138986       0.1962186458
   -102.6216164992       0.2666094003       0.2316097084
    -96.9216164992      -0.1929561272       0.2015330113
    -91.2216164992       0.0441344541       0.2147644603
    -85.5216164992       0.4051391325       0.2362607221
    -79.8216164992       0.3348452669       0.2295230648
    -74.1216164992       0.5232661133       0.2397882444
    -68.4216164992       0.3488555977       0.2273678167
    -62.7216164991       0.3811630250       0.2287611201
    -57.0216164991       1.1084185599       0.2637759336
    -51.3216164991       0.8239885992       0.2494432366
    -45.6216164991       1.3466538318       0.2716100885
    -39.9216164991       1.5029125289       0.2812932712
    -34.2216164991       3.0941182718       0.3380674854
    -28.5216164991       3.4295885515       0.3491589069
    -22.8216164991       5.0099419271       0.3956127708
    -17.1216164991       6.1635918818       0.4281042380
    -11.4216164991       8.3304420668       0.4838847312
     -5.7216164991       8.6542252382       0.4868449140
     -0.0216164991       9.1192465533       0.4968738061
      5.6783835009       9.8881533347       0.5093473483
     11.3783835009       9.0697478692       0.4902140172
     17.0783835009       8.5892974724       0.4745558167
     22.7783835010       7.4328292813       0.4462432557
     28.4783835010       5.7671007880       0.3996802358
     34.1783835010       6.4515237780       0.4168733185
     39.8783835010       5.8980347074       0.3987909598
     45.5783835010       5.5247464530       0.3881515048
     51.2783835010       6.4734043434       0.4130822618
     56.9783835010       5.8221895064       0.3961621922
     62.6783835010       6.0696773125       0.4026696659
     68.3783835010       7.0298412022       0.4309643436
     74.0783835010       6.4545685111       0.4131936291
     79.7783835010       6.4552742799       0.4126802686
     85.4783835010       6.8365450892       0.4222513140
     91.1783835010       6.5900764606       0.4160877879
     96.8783835010       6.6748430169       0.4220761981
    102.5783835011       6.3703378236       0.4110999027
    108.2783835011       5.5402013499       0.3921512044
    113.9783835011       5.8510146831       0.3975529528
    119.6783835011       5.4246776251       0.3854612967
    125.3783835011       4.8619517603       0.3698067498
    131.0783835011       4.8997101323       0.3708380055
    136.7783835011       4.4472953840       0.3578473603
    142.4783835011       4.1252641269       0.3481944643
    148.1783835011       3.4705355691       0.3278644414
    153.8783835011       3.2376994524       0.3202606614
    159.5783835011       2.8159316667       0.3061579145
    165.2783835011       2.7434230073       0.3036259375
    170.9783835011       2.0201741147       0.2774399663
    176.6783835011       2.1402774318       0.2820056121
    182.3783835012       2.1605665494       0.2827322814
    188.0783835012       1.8700498471       0.2717546755
    193.7783835012       1.4489602913       0.2571588569
    199.4783835012       1.3122311748       0.2518601757
    205.1783835012       1.1386446690       0.2466007837
    210.8783835012       0.9424049934       0.2381443242
    216.5783835012       1.0367842058       0.2446678187
    222.2783835012       0.9869167297       0.2428334885
    227.9783835012       0.6113838705       0.2247760206
    233.6783835012       0.6213851033       0.2252909203
    239.3783835012       0.8363055762       0.2357043511
    245.0783835012       0.4513831929       0.2208424995
    250.7783835012       0.5395244567       0.2262023184
    256.4783835012       0.9118883720       0.2473921515
    262.1783835012       0.9557538583       0.2497729837
    267.8783835013       1.1190668090       0.2602700330
    273.5783835013       1.1808391896       0.2635353638
    279.2783835013       1.2368423104       0.2690273453
    284.9783835013       1.5252305985       0.2826420911
    290.6783835013       1.4263076051       0.2812148000
    296.3783835013       1.1647833439       0.2694413449
    302.0783835013       1.1580802275       0.2722905468
    307.7783835013       1.4724324718       0.2875990607
    313.4783835013       1.1678489370       0.2762251507
    319.1783835013       1.6252126410       0.2985292082
    324.8783835013       1.8345975094       0.3115819402
    330.5783835013       1.6851551574       0.3053880850
    336.2783835013       2.3827282893       0.3401395345
    341.9783835013       1.7066718270       0.3107444348
    347.6783835014       1.5595596351       0.3037778906
    353.3783835014       1.3256627834       0.2961538686
    359.0783835014       1.6060684304       0.3103911586
    364.7783835014       1.5388485027       0.3113715784
    370.4783835014       1.8148482312       0.3250549789
    376.1783835014       1.6224102638       0.3200572686
    381.8783835014       1.6415524812       0.3217080657
    387.5783835014       2.1457664375       0.3503831830
    393.2783835014       1.2449317220       0.3024548936
