# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -225.8321440701      -0.2286877506       0.0869309495
   -220.1321440701      -0.1560613188       0.0927580316
   -214.4321440701      -0.0117542163       0.0733741623
   -208.7321440701      -0.1490886219       0.0658792552
   -203.0321440701       0.0825560423       0.0770131394
   -197.3321440701       0.0312046242       0.0742486161
   -191.6321440701       0.0004108134       0.0719118940
   -185.9321440702       0.1006212926       0.0761092409
   -180.2321440702      -0.0287234479       0.0696749671
   -174.5321440702       0.0766714493       0.0745011815
   -168.8321440702      -0.0460551351       0.0680968480
   -163.1321440702       0.0504723065       0.0718796447
   -157.4321440702       0.0161200605       0.0700570353
   -151.7321440702       0.0896634620       0.0728590747
   -146.0321440703       0.0546684540       0.0708612437
   -140.3321440703       0.0743658329       0.0712110167
   -134.6321440703      -0.0128576322       0.0670023743
   -128.9321440703       0.0305276809       0.0683714290
   -123.2321440703       0.0124470191       0.0672528306
   -117.5321440703       0.0134990848       0.0668758790
   -111.8321440703       0.1504463621       0.0721670685
   -106.1321440703       0.2211850624       0.0743428167
   -100.4321440704       0.0889933851       0.0691083694
    -94.7321440704       0.1908294310       0.0726396780
    -89.0321440704       0.2151343665       0.0730258840
    -83.3321440704       0.1927399801       0.0715120985
    -77.6321440704       0.1769054550       0.0705775279
    -71.9321440704       0.0992042419       0.0669492659
    -66.2321440704       0.1099055600       0.0670238937
    -60.5321440705       0.0613088918       0.0646736048
    -54.8321440705       0.2253282898       0.0705498509
    -49.1321440705       0.1622433593       0.0678428014
    -43.4321440705       0.1714231241       0.0679874442
    -37.7321440705       0.3962899699       0.0757348595
    -32.0321440705       0.6694778948       0.0836672704
    -26.3321440705       0.9987204737       0.0920646378
    -20.6321440705       1.5792997175       0.1060228140
    -14.9321440706       2.6548243596       0.1281837845
     -9.2321440706       3.4058774609       0.1411683735
     -3.5321440706       3.9090457186       0.1488006022
      2.1678559294       3.9217997078       0.1481724986
      7.8678559294       3.7459586677       0.1451770105
     13.5678559294       3.1918040797       0.1357544938
     19.2678559294       2.4165967467       0.1218557534
     24.9678559293       2.0168854616       0.1138240466
     30.6678559293       1.6699710233       0.1065049486
     36.3678559293       1.5221145273       0.1028514214
     42.0678559293       1.3451752253       0.0987027508
     47.7678559293       1.5394198894       0.1029340188
     53.4678559293       1.4499050119       0.1012898306
     59.1678559293       1.6045687946       0.1048271211
     64.8678559293       1.7092622048       0.1072840098
     70.5678559292       1.7889577140       0.1089631024
     76.2678559292       1.8195311122       0.1097118622
     81.9678559292       1.9388752955       0.1125049703
     87.6678559292       2.1172670078       0.1163670481
     93.3678559292       1.8548238699       0.1106543395
     99.0678559292       1.9663828336       0.1128441991
    104.7678559292       1.8812993939       0.1109070077
    110.4678559292       1.8300183969       0.1095029875
    116.1678559291       1.8144586192       0.1089752719
    121.8678559291       1.8883577686       0.1104834064
    127.5678559291       1.7285759586       0.1070763372
    133.2678559291       1.7379834330       0.1073374805
    138.9678559291       1.5422610696       0.1034238104
    144.6678559291       1.4629221040       0.1020182389
    150.3678559291       1.5262516357       0.1041164578
    156.0678559290       1.2655909452       0.0984339894
    161.7678559290       1.0722502596       0.0941454071
    167.4678559290       1.1717666732       0.0971235235
    173.1678559290       1.0718197363       0.0950846489
    178.8678559290       0.7838216184       0.0876680996
    184.5678559290       0.7370036779       0.0867779370
    190.2678559290       0.7984086871       0.0886631053
    195.9678559290       0.8104149131       0.0895803340
    201.6678559289       0.6982788773       0.0869695398
    207.3678559289       0.7437386569       0.0890401160
    213.0678559289       0.7343614332       0.0891766381
    218.7678559289       0.6440956767       0.0870348797
    224.4678559289       0.5543922958       0.0845153135
    230.1678559289       0.6349128920       0.0877973039
    235.8678559289       0.5164683237       0.0843115907
    241.5678559288       0.7234864513       0.0917587360
    247.2678559288       0.7851371807       0.0941576643
    252.9678559288       0.5868454769       0.0884872495
    258.6678559288       0.4452298326       0.0841931027
    264.3678559288       0.5502521198       0.0884427466
    270.0678559288       0.6281632105       0.0915487137
    275.7678559288       0.6632435621       0.0930131047
    281.4678559288       0.9575111911       0.1027742951
    287.1678559287       1.0934395547       0.1074678038
    292.8678559287       1.1730570210       0.1106639333
    298.5678559287       1.0287675346       0.1069827071
    304.2678559287       1.1320551740       0.1109528613
    309.9678559287       1.0958012285       0.1107419699
    315.6678559287       1.2863905587       0.1171498753
    321.3678559287       1.0840733658       0.1112969535
    327.0678559286       1.3049201001       0.1188106259
    332.7678559286       1.1790767492       0.1162690510
    338.4678559286       1.1447247777       0.1165534414
    344.1678559286       1.2437419781       0.1393966032
    349.8678559286       1.4027065645       0.1792089368
