# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -230.5570613824      -0.1440272400       0.1227474622
   -224.8570613824       0.0225301692       0.0989610999
   -219.1570613824      -0.0923817383       0.0892940150
   -213.4570613825       0.0241066777       0.0974731580
   -207.7570613825      -0.0001109672       0.0943941584
   -202.0570613825      -0.0641880668       0.0898263491
   -196.3570613825      -0.0367583263       0.0904782114
   -190.6570613825       0.1977419618       0.1053013925
   -184.9570613825      -0.0925451656       0.0852535704
   -179.2570613825      -0.0112217070       0.0920309287
   -173.5570613825      -0.0525990822       0.0868607085
   -167.8570613826       0.1054327983       0.0967734993
   -162.1570613826       0.0885086991       0.0957804037
   -156.4570613826       0.1127890258       0.0959549169
   -150.7570613826      -0.1542093529       0.0784130170
   -145.0570613826       0.0007082190       0.0877953608
   -139.3570613826      -0.0173296947       0.0866167056
   -133.6570613826       0.1299689518       0.0943783762
   -127.9570613827      -0.0906859793       0.0806822155
   -122.2570613827      -0.0110977401       0.0848142133
   -116.5570613827       0.0853685576       0.0905338531
   -110.8570613827       0.0308617477       0.0863134728
   -105.1570613827       0.1690227463       0.0952243953
    -99.4570613827       0.0196465306       0.0846519100
    -93.7570613827       0.3630117111       0.1028598721
    -88.0570613827       0.3994644332       0.1034504567
    -82.3570613828       0.1474767270       0.0906631176
    -76.6570613828       0.2653685812       0.0957454857
    -70.9570613828       0.1927579889       0.0919820962
    -65.2570613828       0.3580943900       0.0991425658
    -59.5570613828       0.5682415166       0.1085347479
    -53.8570613828       0.6640475912       0.1113861834
    -48.1570613828       0.8379087834       0.1182378428
    -42.4570613829       0.9581867908       0.1227892365
    -36.7570613829       1.6615636992       0.1436253337
    -31.0570613829       2.7725633066       0.1740694893
    -25.3570613829       4.9235272239       0.2216063844
    -19.6570613829       8.7150658406       0.2868258760
    -13.9570613829      12.1909639269       0.3322944465
     -8.2570613829      15.6776297758       0.3743975845
     -2.5570613829      17.1941360600       0.3875663669
      3.1429386170      17.8990624443       0.3987473153
      8.8429386170      16.0410163672       0.3749020223
     14.5429386170      12.2660112052       0.3328375829
     20.2429386170       9.5581308010       0.2934651803
     25.9429386170       6.8914102518       0.2546228148
     31.6429386170       4.3318482791       0.2054974379
     37.3429386170       3.1758575554       0.1801213216
     43.0429386169       2.4466250607       0.1622619142
     48.7429386169       1.6824233060       0.1424848518
     54.4429386169       1.5538356255       0.1373624872
     60.1429386169       1.5435429425       0.1382615024
     65.8429386169       1.3905704844       0.1323101032
     71.5429386169       1.0503591166       0.1220897385
     77.2429386169       1.3105302274       0.1309884486
     82.9429386169       1.0435047896       0.1219232784
     88.6429386168       0.9362360137       0.1169917180
     94.3429386168       0.8957262586       0.1165560614
    100.0429386168       0.6935142010       0.1079105425
    105.7429386168       0.7694430363       0.1107608498
    111.4429386168       0.5335641961       0.1014135125
    117.1429386168       0.6729524472       0.1070382456
    122.8429386168       0.6618196417       0.1065797794
    128.5429386167       0.5558499686       0.1023419652
    134.2429386167       0.5685333627       0.1038664684
    139.9429386167       0.3606405684       0.0949802496
    145.6429386167       0.3628689394       0.0960350633
    151.3429386167       0.3926383283       0.0974433606
    157.0429386167       0.4294403789       0.1000768053
    162.7429386167       0.5246966677       0.1043345061
    168.4429386167       0.3685589162       0.0983946602
    174.1429386166       0.5349471993       0.1059067736
    179.8429386166       0.4008357116       0.1009828535
    185.5429386166       0.4094629208       0.1004512569
    191.2429386166       0.1809467799       0.0912554842
    196.9429386166       0.4047340550       0.1024546031
    202.6429386166       0.2887376745       0.0979529932
    208.3429386166       0.3783402988       0.1023962169
    214.0429386165       0.6209537754       0.1147094392
    219.7429386165       0.4505268346       0.1070986215
    225.4429386165       0.3726988781       0.1045775795
    231.1429386165       0.2836167123       0.1002135657
    236.8429386165       0.3774232129       0.1061757701
    242.5429386165       0.6260707506       0.1179474656
    248.2429386165       0.6494545599       0.1204551059
    253.9429386165       0.5167163721       0.1144284443
    259.6429386164       0.5584166292       0.1178320804
    265.3429386164       0.7396259757       0.1261924732
    271.0429386164       0.6600222854       0.1226327875
    276.7429386164       0.8578223584       0.1330089887
    282.4429386164       0.8717506864       0.1336997108
    288.1429386164       0.8495966527       0.1345306021
    293.8429386164       1.0350149274       0.1425060014
    299.5429386163       1.1370759616       0.1486606096
    305.2429386163       1.1685639175       0.1500821788
    310.9429386163       1.2262750465       0.1545070722
    316.6429386163       1.4179130360       0.1599893723
    322.3429386163       1.2321014476       0.1570098769
    328.0429386163       1.2595161280       0.1584656236
    333.7429386163       1.4180796905       0.1672419990
    339.4429386163       1.0515088848       0.1521743185
