# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -234.5510760089      -0.1120883225       0.1138866140
   -228.8510760089      -0.0440135273       0.0860211442
   -223.1510760090      -0.0412295477       0.0848900800
   -217.4510760090       0.0568441683       0.0920374644
   -211.7510760090       0.0782873655       0.0921198780
   -206.0510760090      -0.0214491392       0.0849714022
   -200.3510760090      -0.0057004167       0.0848610076
   -194.6510760090      -0.1461047893       0.0740438150
   -188.9510760090       0.1229013403       0.0922583003
   -183.2510760091       0.0030089522       0.0854110012
   -177.5510760091       0.2142689516       0.0965823295
   -171.8510760091      -0.0219569446       0.0812365820
   -166.1510760091       0.1325559942       0.0915074870
   -160.4510760091       0.0403914964       0.0843904583
   -154.7510760091       0.0347661848       0.0839407207
   -149.0510760091       0.0510879035       0.0839156930
   -143.3510760091       0.0091454233       0.0811041298
   -137.6510760092      -0.1312195903       0.0701732486
   -131.9510760092      -0.0661208495       0.0748830387
   -126.2510760092      -0.1078914076       0.0709907958
   -120.5510760092      -0.0617838916       0.0742209073
   -114.8510760092       0.0163006463       0.0785205095
   -109.1510760092      -0.0237721567       0.0767808206
   -103.4510760092       0.1563717943       0.0859981628
    -97.7510760093       0.0438862655       0.0792364682
    -92.0510760093       0.1253008039       0.0831677425
    -86.3510760093       0.0893328059       0.0810177265
    -80.6510760093       0.1252632336       0.0821844625
    -74.9510760093       0.0483850317       0.0776379729
    -69.2510760093       0.0906418763       0.0792737317
    -63.5510760093       0.1925883104       0.0849236269
    -57.8510760093       0.2077240998       0.0848017182
    -52.1510760094       0.1482154015       0.0815749580
    -46.4510760094       0.3400686868       0.0914875300
    -40.7510760094       0.3416790353       0.0896913310
    -35.0510760094       0.6309529560       0.1024961619
    -29.3510760094       0.9576448425       0.1153673891
    -23.6510760094       1.8864817308       0.1458061482
    -17.9510760094       2.9921893698       0.1735475841
    -12.2510760095       4.2844474734       0.2023117766
     -6.5510760095       4.9281455519       0.2131482891
     -0.8510760095       5.5991432709       0.2278706488
      4.8489239905       5.1819105011       0.2180137040
     10.5489239905       4.9762231607       0.2160959614
     16.2489239905       3.6326211212       0.1865134583
     21.9489239905       2.6376548528       0.1646084090
     27.6489239905       2.2621627054       0.1533337603
     33.3489239904       1.7154523318       0.1377932623
     39.0489239904       1.4945558029       0.1310752758
     44.7489239904       1.2780112257       0.1252942590
     50.4489239904       1.4055559864       0.1283007001
     56.1489239904       1.5115979577       0.1328962449
     61.8489239904       1.3704205553       0.1271685788
     67.5489239904       1.7630394360       0.1406051517
     73.2489239903       1.5440438742       0.1339829130
     78.9489239903       1.6992908317       0.1387401703
     84.6489239903       1.8183179139       0.1408928962
     90.3489239903       1.9845207289       0.1470799029
     96.0489239903       1.6315871854       0.1353349117
    101.7489239903       1.9813937659       0.1455339614
    107.4489239903       1.5493962689       0.1327514077
    113.1489239903       1.7729276120       0.1395327062
    118.8489239902       1.7163670992       0.1378166229
    124.5489239902       1.5518784700       0.1328555709
    130.2489239902       1.7594177827       0.1404864910
    135.9489239902       1.2576463526       0.1246934324
    141.6489239902       1.4562726556       0.1325218819
    147.3489239902       1.3946480449       0.1305857889
    153.0489239902       1.0748403485       0.1208414430
    158.7489239901       0.9687798896       0.1170341994
    164.4489239901       1.1604480248       0.1252827253
    170.1489239901       1.1234868491       0.1240404700
    175.8489239901       0.7820098571       0.1122020552
    181.5489239901       0.7938532984       0.1115536710
    187.2489239901       0.7239338303       0.1110477648
    192.9489239901       0.7562826949       0.1125243860
    198.6489239901       0.6707170264       0.1101068862
    204.3489239900       0.8119982585       0.1161755472
    210.0489239900       0.6500725191       0.1105334007
    215.7489239900       0.6571148013       0.1109290292
    221.4489239900       0.7360366492       0.1157029048
    227.1489239900       0.4781964777       0.1039648563
    232.8489239900       0.5578665602       0.1090600562
    238.5489239900       0.5434572082       0.1084409468
    244.2489239899       0.4931385668       0.1073499847
    249.9489239899       0.6091748837       0.1129728815
    255.6489239899       0.5117796196       0.1097200966
    261.3489239899       0.7953053758       0.1230106752
    267.0489239899       0.6131875159       0.1146979652
    272.7489239899       0.8596097846       0.1275070152
    278.4489239899       0.8562882558       0.1274416237
    284.1489239899       1.0397889553       0.1370862611
    289.8489239898       0.9829041042       0.1347663555
    295.5489239898       1.0354381012       0.1388843937
    301.2489239898       1.2787880702       0.1489969998
    306.9489239898       0.9698689507       0.1380887110
    312.6489239898       1.3612242371       0.1523177043
    318.3489239898       1.2138417883       0.1506981739
    324.0489239898       1.2504023031       0.1524337162
    329.7489239897       1.1444818240       0.1502186248
    335.4489239897       1.0870911142       0.1478544372
