# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -224.8169285167      -0.0773199051       0.1095626533
   -219.1169285167      -0.0429589942       0.0800078947
   -213.4169285168      -0.0036724864       0.0810686222
   -207.7169285168       0.0656117600       0.0840308615
   -202.0169285168       0.0395122843       0.0819469527
   -196.3169285168      -0.0103964851       0.0792325523
   -190.6169285168      -0.0424677472       0.0767652891
   -184.9169285168      -0.1029658629       0.0732825777
   -179.2169285168      -0.0265863408       0.0763239271
   -173.5169285169       0.0862286129       0.0820919096
   -167.8169285169      -0.0375021764       0.0752317341
   -162.1169285169      -0.0051029399       0.0759237180
   -156.4169285169       0.0829736328       0.0797060640
   -150.7169285169      -0.0038865673       0.0751443877
   -145.0169285169      -0.0850371192       0.0711444776
   -139.3169285169       0.0252937431       0.0754374483
   -133.6169285169      -0.0115362347       0.0735332785
   -127.9169285170       0.0726069214       0.0764744369
   -122.2169285170       0.0475043511       0.0750911609
   -116.5169285170       0.0297015537       0.0735261587
   -110.8169285170       0.0630010180       0.0747682426
   -105.1169285170       0.0184154057       0.0723933340
    -99.4169285170      -0.0460049839       0.0698322761
    -93.7169285170       0.0687690413       0.0736163085
    -88.0169285171       0.0001612396       0.0704064762
    -82.3169285171       0.0696217363       0.0726034571
    -76.6169285171       0.1527463388       0.0756634030
    -70.9169285171       0.1516854853       0.0750453145
    -65.2169285171       0.1231906870       0.0736319412
    -59.5169285171       0.0797102562       0.0713938730
    -53.8169285171       0.1497987743       0.0737674866
    -48.1169285171       0.2757926526       0.0778382310
    -42.4169285172       0.3234914038       0.0793592854
    -36.7169285172       0.4035343849       0.0818740274
    -31.0169285172       0.7907300336       0.0923685778
    -25.3169285172       1.0795111670       0.1000045746
    -19.6169285172       1.7901142356       0.1171572022
    -13.9169285172       2.5704674235       0.1334410397
     -8.2169285172       3.5120131206       0.1497332692
     -2.5169285173       4.0970950638       0.1589659147
      3.1830714827       4.1790320927       0.1593019732
      8.8830714827       3.8296017511       0.1542741659
     14.5830714827       3.7343988032       0.1521535046
     20.2830714827       3.1896701122       0.1431468826
     25.9830714827       2.8091245952       0.1357494907
     31.6830714827       2.5807078389       0.1318236004
     37.3830714827       2.5943421981       0.1315727764
     43.0830714826       2.7404407532       0.1340172115
     48.7830714826       2.6019815910       0.1315138935
     54.4830714826       2.7889139094       0.1358759427
     60.1830714826       3.0516766359       0.1401318577
     65.8830714826       2.9544521706       0.1389263710
     71.5830714826       3.2314213951       0.1433446258
     77.2830714826       2.9192561704       0.1383226272
     82.9830714825       2.8392831484       0.1371923249
     88.6830714825       2.8112613549       0.1365578292
     94.3830714825       2.5562592602       0.1309359367
    100.0830714825       2.7299053721       0.1346869893
    105.7830714825       2.4935086208       0.1296399619
    111.4830714825       2.3149175393       0.1256715739
    117.1830714825       2.0531596848       0.1203753985
    122.8830714825       1.8761678993       0.1165543956
    128.5830714824       1.7646763189       0.1142355970
    134.2830714824       1.7778601963       0.1145578450
    139.9830714824       1.6629252159       0.1127412333
    145.6830714824       1.5902050622       0.1114852335
    151.3830714824       1.3737304686       0.1071488226
    157.0830714824       1.2215631718       0.1037126933
    162.7830714824       1.3119385958       0.1067699589
    168.4830714823       1.1752289533       0.1036613599
    174.1830714823       0.9962243239       0.0997079153
    179.8830714823       1.1021443151       0.1028623112
    185.5830714823       1.0523637447       0.1022912025
    191.2830714823       0.9093089985       0.0980319258
    196.9830714823       0.7745371428       0.0952400232
    202.6830714823       0.8870574998       0.0990827217
    208.3830714823       0.7538565807       0.0959978136
    214.0830714822       0.6084146423       0.0918575643
    219.7830714822       0.6349649534       0.0933533297
    225.4830714822       0.6986597658       0.0958386158
    231.1830714822       0.6456751600       0.0949454825
    236.8830714822       0.5043499855       0.0906913997
    242.5830714822       0.5364957257       0.0924686853
    248.2830714822       0.6659462925       0.0971631047
    253.9830714821       0.6374592193       0.0971206741
    259.6830714821       0.6954693199       0.0994021141
    265.3830714821       0.6789984475       0.0998071251
    271.0830714821       0.7533173060       0.1025251433
    276.7830714821       0.8764396239       0.1065577825
    282.4830714821       0.8087432470       0.1054020911
    288.1830714821       0.9450252898       0.1101881061
    293.8830714821       0.9932361606       0.1127814574
    299.5830714820       0.9394853379       0.1116515082
    305.2830714820       1.1183707398       0.1183406394
    310.9830714820       1.2982913161       0.1241892549
    316.6830714820       1.1143121623       0.1197811634
    322.3830714820       1.1890825250       0.1215553447
    328.0830714820       1.2372390478       0.1250580774
    333.7830714820       1.1807155361       0.1244276913
    339.4830714819       1.0893013324       0.1229644535
    345.1830714819       1.4445133887       0.1555237005
