# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -173.1130690650       0.0453918957       0.2239979820
   -167.4130690650       0.2365417964       0.2371792458
   -161.7130690650      -0.0585915439       0.2127944198
   -156.0130690650      -0.0130705738       0.2156325660
   -150.3130690650       0.0952983318       0.2203505236
   -144.6130690650      -0.2085441710       0.1978255611
   -138.9130690650       0.0160933079       0.2115230068
   -133.2130690650      -0.2255937390       0.1934856126
   -127.5130690650       0.1747278794       0.2191015855
   -121.8130690650      -0.1074018666       0.1997501236
   -116.1130690649      -0.0465677687       0.2036909894
   -110.4130690649       0.0917164519       0.2105270021
   -104.7130690649      -0.1378232575       0.1943062859
    -99.0130690649       0.1622122846       0.2121160104
    -93.3130690649       0.1908437192       0.2135966469
    -87.6130690649       0.2837070356       0.2167744167
    -81.9130690649      -0.0986687595       0.1917355976
    -76.2130690649       0.1516802091       0.2057886751
    -70.5130690649       0.4271063132       0.2221754527
    -64.8130690649       0.2536477682       0.2093472461
    -59.1130690649       0.5212212950       0.2246183644
    -53.4130690649       0.1486003347       0.2003818477
    -47.7130690649       0.5172366716       0.2214782979
    -42.0130690649       0.7591120569       0.2321229484
    -36.3130690649       0.6743681374       0.2293682975
    -30.6130690648       1.7752785226       0.2758824085
    -24.9130690648       2.0703060634       0.2875858665
    -19.2130690648       3.9318362835       0.3512466237
    -13.5130690648       5.1491149263       0.3887272342
     -7.8130690648       7.0483431590       0.4400363911
     -2.1130690648       8.8379422312       0.4792145301
      3.5869309352       9.7865893406       0.5000370499
      9.2869309352      11.4298113629       0.5299376334
     14.9869309352      12.2358497120       0.5455268681
     20.6869309352      13.3822979618       0.5623411250
     26.3869309352      14.0655387591       0.5744462861
     32.0869309352      15.3820357989       0.5925274578
     37.7869309352      14.8125098486       0.5819179761
     43.4869309352      13.9552452580       0.5609845701
     49.1869309353      13.2921941448       0.5490221627
     54.8869309353      13.2242797339       0.5475457460
     60.5869309353      12.5320668586       0.5347236785
     66.2869309353      11.5590277352       0.5162669410
     71.9869309353      10.9012277074       0.5073215792
     77.6869309353      10.1649128009       0.4873220954
     83.3869309353       9.1376886619       0.4655509687
     89.0869309353       9.0616548968       0.4637029521
     94.7869309353       8.9336231135       0.4615118832
    100.4869309353       7.4407101730       0.4306266178
    106.1869309353       7.0183799206       0.4169320549
    111.8869309353       6.1713354039       0.3989398086
    117.5869309353       6.0397230444       0.3917695783
    123.2869309353       5.0696983025       0.3657584725
    128.9869309354       4.4689302079       0.3485533389
    134.6869309354       4.2827869251       0.3431285697
    140.3869309354       4.6843215254       0.3547603005
    146.0869309354       3.6431762480       0.3235866712
    151.7869309354       3.1449741829       0.3074087664
    157.4869309354       3.5509912315       0.3207031509
    163.1869309354       3.3843219592       0.3152368690
    168.8869309354       3.1463974598       0.3075792561
    174.5869309354       2.2828149032       0.2773684193
    180.2869309354       2.8310663262       0.2969030353
    185.9869309354       2.1580355844       0.2727586227
    191.6869309354       2.2505751939       0.2766575875
    197.3869309354       1.8350994090       0.2631668972
    203.0869309354       1.7810174454       0.2613922553
    208.7869309354       1.1306539202       0.2362095443
    214.4869309355       1.3410192265       0.2458208733
    220.1869309355       1.0708917730       0.2361302449
    225.8869309355       0.8904482983       0.2276307211
    231.5869309355       0.7816542542       0.2224128681
    237.2869309355       0.9070958411       0.2284371340
    242.9869309355       0.8778318444       0.2277049205
    248.6869309355       0.8589378405       0.2313315949
    254.3869309355       0.8378760689       0.2305691204
    260.0869309355       0.6760516560       0.2247716874
    265.7869309355       0.4282931518       0.2120542782
    271.4869309355       0.7240637560       0.2299989267
    277.1869309355       0.4091653228       0.2134787055
    282.8869309355       0.7665301214       0.2350598614
    288.5869309355       0.8187064511       0.2382965837
    294.2869309356       0.9561037735       0.2478387178
    299.9869309356       0.6072075590       0.2299390462
    305.6869309356       0.6791917095       0.2364524741
    311.3869309356       0.7976715595       0.2433121171
    317.0869309356       1.2728327837       0.2703953254
    322.7869309356       1.0046394198       0.2573425727
    328.4869309356       0.6637106444       0.2421000981
    334.1869309356       0.8168923298       0.2510392303
    339.8869309356       1.3481543655       0.2818399280
    345.5869309356       1.2777209176       0.2782694368
    351.2869309356       1.2416652475       0.2770462548
    356.9869309356       1.3742432533       0.2872072171
    362.6869309356       1.0543624032       0.2712785459
    368.3869309356       1.2745768167       0.2863591327
    374.0869309357       0.8578190886       0.2646473516
    379.7869309357       1.0498473049       0.2787735392
    385.4869309357       0.8688245917       0.2693388497
    391.1869309357       1.0863952610       0.2846231493
    396.8869309357       0.0949158368       0.3116678600
