# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -224.9743740447       0.0855146253       0.1809330299
   -219.2743740447      -0.0448076037       0.1190587474
   -213.5743740447       0.0289001517       0.1222521312
   -207.8743740448      -0.2257366210       0.1038153992
   -202.1743740448      -0.0185860162       0.1171325844
   -196.4743740448      -0.1717569094       0.1062594272
   -190.7743740448      -0.2005399769       0.1026084221
   -185.0743740448      -0.1712850377       0.1046660930
   -179.3743740448      -0.0119352860       0.1140678541
   -173.6743740448      -0.0527580241       0.1128722585
   -167.9743740448       0.0927143516       0.1190660411
   -162.2743740449       0.1130167196       0.1200756419
   -156.5743740449       0.1905139271       0.1246330364
   -150.8743740449       0.0109424042       0.1123392307
   -145.1743740449      -0.0183407076       0.1103494974
   -139.4743740449       0.0068059218       0.1105490537
   -133.7743740449      -0.0242585928       0.1084855926
   -128.0743740449       0.0267910757       0.1102527002
   -122.3743740450       0.2043655227       0.1203679492
   -116.6743740450       0.1804400754       0.1176246929
   -110.9743740450       0.1539478584       0.1160494604
   -105.2743740450       0.0369053529       0.1080673962
    -99.5743740450       0.1038095954       0.1131450146
    -93.8743740450       0.1401827779       0.1126290389
    -88.1743740450       0.0960294956       0.1100046549
    -82.4743740450       0.1514689995       0.1117821801
    -76.7743740451       0.0107313891       0.1038735295
    -71.0743740451      -0.0173995853       0.1011292340
    -65.3743740451       0.1566946848       0.1106838523
    -59.6743740451       0.4019858793       0.1216544762
    -53.9743740451       0.3293098350       0.1181027098
    -48.2743740451       0.3600856148       0.1183391779
    -42.5743740451       0.3916098108       0.1197373119
    -36.8743740452       0.6054182174       0.1293456871
    -31.1743740452       1.6426004739       0.1648808078
    -25.4743740452       2.4248723909       0.1884823851
    -19.7743740452       4.2027847891       0.2336261384
    -14.0743740452       6.6803387847       0.2848530089
     -8.3743740452       8.5175001445       0.3143995460
     -2.6743740452       9.4079173440       0.3287302152
      3.0256259548       9.0168057481       0.3193913917
      8.7256259547       8.5413194816       0.3143592672
     14.4256259547       6.5863270934       0.2774738570
     20.1256259547       5.3361681010       0.2554096955
     25.8256259547       3.8932631572       0.2219299974
     31.5256259547       2.5491619725       0.1897876553
     37.2256259547       1.8316855598       0.1673958282
     42.9256259547       1.8383038332       0.1674460153
     48.6256259546       1.4740028377       0.1558697250
     54.3256259546       1.2679743765       0.1503483913
     60.0256259546       1.4129222507       0.1539365100
     65.7256259546       1.4122254556       0.1553117326
     71.4256259546       1.2671543321       0.1489978658
     77.1256259546       1.3782482370       0.1541662542
     82.8256259546       1.3766282756       0.1542012444
     88.5256259546       1.4406015590       0.1563774763
     94.2256259545       1.3011543284       0.1501743126
     99.9256259545       1.3642384359       0.1537064561
    105.6256259545       0.9979778798       0.1393815727
    111.3256259545       1.0460193942       0.1410556820
    117.0256259545       0.7222124870       0.1287115353
    122.7256259545       0.8600437521       0.1341042235
    128.4256259545       0.9384171330       0.1370682277
    134.1256259544       0.8314704615       0.1329975668
    139.8256259544       0.8378612905       0.1345411788
    145.5256259544       0.7988742314       0.1331053912
    151.2256259544       0.7288947013       0.1315834403
    156.9256259544       0.6977200936       0.1304144226
    162.6256259544       0.3697707464       0.1172886450
    168.3256259544       0.5038964283       0.1235096094
    174.0256259544       0.4343565548       0.1216275220
    179.7256259543       0.5511910937       0.1269774198
    185.4256259543       0.5272876830       0.1272399482
    191.1256259543       0.5142350030       0.1254321732
    196.8256259543       0.5612545828       0.1301386762
    202.5256259543       0.2885420164       0.1174479208
    208.2256259543       0.3877616494       0.1236544143
    213.9256259543       0.5162163672       0.1298262660
    219.6256259543       0.5140818223       0.1311923632
    225.3256259542       0.5220480074       0.1316817021
    231.0256259542       0.6078737463       0.1372215800
    236.7256259542       0.3476128783       0.1248014153
    242.4256259542       0.4848821702       0.1331251927
    248.1256259542       0.5932213125       0.1383740628
    253.8256259542       0.5711013234       0.1390238852
    259.5256259542       0.5813376951       0.1396238919
    265.2256259541       0.6182125142       0.1431468050
    270.9256259541       0.8768720560       0.1550768346
    276.6256259541       0.8869852812       0.1555362564
    282.3256259541       0.6200641973       0.1451798753
    288.0256259541       1.0101302824       0.1630665288
    293.7256259541       1.2038087541       0.1734540087
    299.4256259541       1.1296449274       0.1704982746
    305.1256259541       1.2899615161       0.1795521158
    310.8256259540       1.0473744949       0.1694171695
    316.5256259540       1.1089273999       0.1744652243
    322.2256259540       1.3441906129       0.1821130993
    327.9256259540       1.1760662219       0.1799233304
    333.6256259540       0.9269056226       0.1690902201
    339.3256259540       1.2907116609       0.1880580267
    345.0256259540       1.3177054397       0.1893886766
