# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -222.0244689689       0.2517074415       0.1937841244
   -216.3244689689      -0.0851256287       0.1152575820
   -210.6244689689      -0.0262882895       0.1179051671
   -204.9244689689      -0.0481679286       0.1159705678
   -199.2244689689       0.1117187065       0.1254606019
   -193.5244689690       0.1016676778       0.1241832452
   -187.8244689690       0.0359085236       0.1184206005
   -182.1244689690      -0.1161923398       0.1077420524
   -176.4244689690      -0.0373708211       0.1122153356
   -170.7244689690      -0.1442986950       0.1050741372
   -165.0244689690      -0.1568525227       0.1030904440
   -159.3244689690       0.0032895235       0.1124927724
   -153.6244689690      -0.0452030270       0.1093863946
   -147.9244689691      -0.0556427424       0.1078709072
   -142.2244689691       0.0523144871       0.1138637018
   -136.5244689691       0.0378299077       0.1119614433
   -130.8244689691       0.0994590765       0.1150390193
   -125.1244689691      -0.0285917973       0.1064972284
   -119.4244689691       0.0498384479       0.1108124542
   -113.7244689691       0.2190118031       0.1192832626
   -108.0244689692      -0.0139911597       0.1055878326
   -102.3244689692       0.0949148262       0.1111984496
    -96.6244689692       0.0321386621       0.1077338549
    -90.9244689692       0.1944366394       0.1159249325
    -85.2244689692      -0.0391570380       0.1013867772
    -79.5244689692       0.2944102657       0.1189767159
    -73.8244689692       0.1653445089       0.1117369258
    -68.1244689692       0.3624609301       0.1209319588
    -62.4244689693       0.4975909333       0.1268159813
    -56.7244689693       0.3156255358       0.1172705379
    -51.0244689693       0.3886833792       0.1203504831
    -45.3244689693       0.6858959754       0.1326895187
    -39.6244689693       0.7728026009       0.1357894523
    -33.9244689693       1.4556292560       0.1615014750
    -28.2244689693       2.7355312412       0.1982430064
    -22.5244689694       4.9416562541       0.2494313308
    -16.8244689694       7.9569757166       0.3074198525
    -11.1244689694      11.4494689479       0.3630604251
     -5.4244689694      13.9055158054       0.3950722634
      0.2755310306      14.5476734748       0.4017846022
      5.9755310306      13.2657923932       0.3825028863
     11.6755310306      12.1006442719       0.3669746720
     17.3755310306       8.8264193693       0.3168783183
     23.0755310305       6.7306535625       0.2809389606
     28.7755310305       4.5961393436       0.2379579409
     34.4755310305       3.3701697928       0.2099507477
     40.1755310305       2.7006690901       0.1924384180
     45.8755310305       1.8350480964       0.1668091888
     51.5755310305       1.3637967195       0.1516299050
     57.2755310305       1.3505097390       0.1520950861
     62.9755310304       1.4511982707       0.1551155400
     68.6755310304       1.2194199100       0.1475829285
     74.3755310304       1.1860577005       0.1461713093
     80.0755310304       1.1853872925       0.1463749139
     85.7755310304       0.9384508874       0.1378789254
     91.4755310304       0.7076427859       0.1289099307
     97.1755310304       0.8235210674       0.1325955240
    102.8755310304       0.8015456474       0.1320997983
    108.5755310303       0.8477026115       0.1336709730
    114.2755310303       0.7530249536       0.1293460605
    119.9755310303       0.5991391998       0.1230064380
    125.6755310303       0.5047002829       0.1191188050
    131.3755310303       0.6171580828       0.1237881009
    137.0755310303       0.5815054498       0.1223009131
    142.7755310303       0.6593045090       0.1263239112
    148.4755310302       0.5169971874       0.1208251450
    154.1755310302       0.2749878400       0.1105654885
    159.8755310302       0.4950280642       0.1211357717
    165.5755310302       0.5496226306       0.1243221589
    171.2755310302       0.5286114279       0.1239550078
    176.9755310302       0.4164783597       0.1196993320
    182.6755310302       0.4440989922       0.1215523469
    188.3755310302       0.5637905671       0.1277551244
    194.0755310301       0.3692266418       0.1186433742
    199.7755310301       0.3338034753       0.1178861319
    205.4755310301       0.2351242553       0.1140742062
    211.1755310301       0.4253221865       0.1242927450
    216.8755310301       0.7187414784       0.1381596824
    222.5755310301       0.5048636622       0.1295589290
    228.2755310301       0.2858286724       0.1194883765
    233.9755310300       0.1918976088       0.1154416414
    239.6755310300       0.7054757565       0.1410257314
    245.3755310300       0.4773524427       0.1315252396
    251.0755310300       0.3190528168       0.1242945419
    256.7755310300       0.5195559947       0.1352643313
    262.4755310300       0.4611304768       0.1331219072
    268.1755310300       0.6149081293       0.1416332274
    273.8755310300       0.7168210751       0.1471376003
    279.5755310299       0.9965562633       0.1596141914
    285.2755310299       0.7550447470       0.1501184794
    290.9755310299       0.8686666659       0.1562165610
    296.6755310299       0.9833802682       0.1625298454
    302.3755310299       1.2794159437       0.1760395177
    308.0755310299       1.2422326139       0.1759786962
    313.7755310299       1.4950993093       0.1873069803
    319.4755310298       1.2218402360       0.1777406358
    325.1755310298       1.4310857853       0.1859367578
    330.8755310298       1.1818516126       0.1778214886
    336.5755310298       1.2784660393       0.1841653784
    342.2755310298       1.4089086514       0.1913085962
    347.9755310298       1.2259833715       0.1846838587
