# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -226.7376039250       0.0133788371       0.1659970685
   -221.0376039250      -0.0237753166       0.1166266076
   -215.3376039250       0.0423738598       0.1187625360
   -209.6376039250      -0.0586937274       0.1131129275
   -203.9376039250      -0.0077312276       0.1147591526
   -198.2376039250       0.0611606184       0.1172157137
   -192.5376039250      -0.0700911675       0.1099242747
   -186.8376039251       0.0040880595       0.1127019285
   -181.1376039251       0.0512279738       0.1137476522
   -175.4376039251       0.0304435354       0.1123606246
   -169.7376039251      -0.0115599280       0.1101755564
   -164.0376039251      -0.0593445612       0.1065452154
   -158.3376039251      -0.0706330363       0.1059914630
   -152.6376039251      -0.0635567710       0.1056663964
   -146.9376039252       0.1158483854       0.1126686595
   -141.2376039252      -0.0653039225       0.1042594303
   -135.5376039252      -0.1735893739       0.0982092110
   -129.8376039252       0.0854491038       0.1092101532
   -124.1376039252       0.1605492541       0.1117795624
   -118.4376039252       0.0397594049       0.1062708226
   -112.7376039252       0.0936173852       0.1074431970
   -107.0376039252       0.0578610581       0.1051300421
   -101.3376039253       0.3153534353       0.1151759814
    -95.6376039253       0.2571395935       0.1126456447
    -89.9376039253       0.1107677512       0.1055595299
    -84.2376039253       0.3026854575       0.1124699628
    -78.5376039253       0.1144488733       0.1045608085
    -72.8376039253       0.0496967088       0.1015174320
    -67.1376039253       0.1418051565       0.1044604256
    -61.4376039254       0.2728702511       0.1086469693
    -55.7376039254       0.5485723594       0.1178030104
    -50.0376039254       0.5902400637       0.1188885180
    -44.3376039254       0.5739278609       0.1178702493
    -38.6376039254       0.9657981177       0.1295694000
    -32.9376039254       1.6570486318       0.1481769002
    -27.2376039254       3.0718064728       0.1792081279
    -21.5376039254       5.1956410072       0.2195813179
    -15.8376039255       8.0845895232       0.2646367329
    -10.1376039255      11.4515407862       0.3077334449
     -4.4376039255      13.8249981795       0.3334114959
      1.2623960745      14.4331705121       0.3392368642
      6.9623960745      13.6969843225       0.3300536453
     12.6623960745      12.2501860096       0.3147911176
     18.3623960745      10.1255137748       0.2879138426
     24.0623960744       8.1613487517       0.2619704830
     29.7623960744       6.7459638483       0.2407100419
     35.4623960744       6.2140586901       0.2332182778
     41.1623960744       5.6064603602       0.2224062620
     46.8623960744       5.3192679241       0.2172628584
     52.5623960744       4.6003735740       0.2056106218
     58.2623960744       4.5712954128       0.2056604855
     63.9623960744       4.1009430891       0.1965363150
     69.6623960743       3.9444563585       0.1940707930
     75.3623960743       3.8831367523       0.1924285119
     81.0623960743       3.7613433226       0.1908721985
     86.7623960743       3.4661546535       0.1854221987
     92.4623960743       3.3161953109       0.1818402656
     98.1623960743       3.2584510458       0.1799035973
    103.8623960743       2.9543872759       0.1743588409
    109.5623960743       2.6385904669       0.1667969348
    115.2623960742       2.2877391500       0.1585968837
    120.9623960742       2.2247974918       0.1573360715
    126.6623960742       1.9508295124       0.1510591930
    132.3623960742       1.9027418859       0.1497036609
    138.0623960742       1.8674309332       0.1494294981
    143.7623960742       1.6681650727       0.1454035393
    149.4623960742       1.5263672255       0.1422898724
    155.1623960741       1.4940507383       0.1423003112
    160.8623960741       1.5485068562       0.1442512703
    166.5623960741       1.2927951725       0.1380005138
    172.2623960741       1.2779565228       0.1385685410
    177.9623960741       1.2300737418       0.1380123194
    183.6623960741       1.3332560938       0.1416165133
    189.3623960741       1.0675553085       0.1345743061
    195.0623960741       1.0634889411       0.1345651190
    200.7623960740       0.7968315235       0.1279762648
    206.4623960740       0.6341414499       0.1232140058
    212.1623960740       0.5869190930       0.1224369599
    217.8623960740       0.7950309571       0.1300762957
    223.5623960740       0.8907362438       0.1340827269
    229.2623960740       0.6098167239       0.1254258547
    234.9623960740       0.6356710245       0.1270489821
    240.6623960739       0.2375109430       0.1129595468
    246.3623960739       0.4516592725       0.1218258944
    252.0623960739       0.6080474222       0.1285060093
    257.7623960739       0.3867102088       0.1213722310
    263.4623960739       0.7190514788       0.1341435253
    269.1623960739       0.6198748915       0.1315338597
    274.8623960739       0.7551288936       0.1364568986
    280.5623960739       0.8100658427       0.1391639041
    286.2623960738       0.6995258231       0.1364617088
    291.9623960738       0.7959290613       0.1407595558
    297.6623960738       1.0157797348       0.1495931330
    303.3623960738       1.2504462869       0.1583458043
    309.0623960738       1.5823980404       0.1701527265
    314.7623960738       1.2137351162       0.1594661366
    320.4623960738       1.1968137186       0.1598759383
    326.1623960737       1.1398266342       0.1582556977
    331.8623960737       1.5940072701       0.1758559949
    337.5623960737       1.1876233335       0.1635389877
    343.2623960737       1.4250362433       0.2001768478
