# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -227.9894196783       0.1034591865       0.1521661964
   -222.2894196783      -0.0480989175       0.0971990609
   -216.5894196783      -0.0496833155       0.0956077469
   -210.8894196783      -0.0257069312       0.0972033308
   -205.1894196783       0.0431632832       0.1004286464
   -199.4894196783      -0.1001917045       0.0903727004
   -193.7894196784      -0.0133474623       0.0951475522
   -188.0894196784       0.0903877852       0.1018253727
   -182.3894196784      -0.1044382360       0.0874929102
   -176.6894196784      -0.1112185965       0.0881151516
   -170.9894196784      -0.0660270559       0.0889271228
   -165.2894196784      -0.1665380237       0.0816148267
   -159.5894196784      -0.1034903004       0.0861909839
   -153.8894196785       0.1772518570       0.1026805490
   -148.1894196785       0.1142895698       0.0989336299
   -142.4894196785       0.1012310486       0.0968904255
   -136.7894196785      -0.0726504949       0.0859129544
   -131.0894196785       0.0197256595       0.0907085173
   -125.3894196785       0.2425055446       0.1034646600
   -119.6894196785      -0.0271378425       0.0866646409
   -113.9894196785      -0.0034850535       0.0880607879
   -108.2894196786       0.1505141722       0.0959413745
   -102.5894196786       0.0383217834       0.0905279558
    -96.8894196786       0.1864091412       0.0967522400
    -91.1894196786       0.2125522129       0.0980326040
    -85.4894196786      -0.0023268993       0.0849957862
    -79.7894196786       0.1499802244       0.0935353684
    -74.0894196786       0.2040642727       0.0953507868
    -68.3894196787       0.2793555304       0.0990923631
    -62.6894196787       0.2065027238       0.0943801750
    -56.9894196787       0.4522238194       0.1061231462
    -51.2894196787       0.2975077542       0.0978321375
    -45.5894196787       0.4901122647       0.1066349048
    -39.8894196787       0.8137978611       0.1201126694
    -34.1894196787       1.1489581560       0.1298871343
    -28.4894196787       2.1042100734       0.1595638772
    -22.7894196788       3.9847102468       0.2059712432
    -17.0894196788       6.3220317078       0.2520334253
    -11.3894196788       9.1191981751       0.2949431503
     -5.6894196788      11.4451733391       0.3278455081
      0.0105803212      12.3649590336       0.3367202697
      5.7105803212      12.1234533218       0.3366575595
     11.4105803212      10.2048223313       0.3077092275
     17.1105803211       8.2417923706       0.2811751459
     22.8105803211       6.0083092889       0.2414498693
     28.5105803211       4.8001233502       0.2206516096
     34.2105803211       3.2816952633       0.1861701262
     39.9105803211       2.7883366509       0.1741837990
     45.6105803211       2.2838808198       0.1611479227
     51.3105803211       1.9671072682       0.1538864597
     57.0105803211       1.5574293783       0.1403766769
     62.7105803210       1.4601878367       0.1385978864
     68.4105803210       1.1704690276       0.1278829850
     74.1105803210       1.4234671309       0.1374290001
     79.8105803210       1.1060694943       0.1269035287
     85.5105803210       0.9231078813       0.1203451353
     91.2105803210       1.0032232611       0.1220593389
     96.9105803210       0.7357899708       0.1131924986
    102.6105803209       0.7998318143       0.1146211276
    108.3105803209       0.7015437526       0.1107742570
    114.0105803209       0.7215524120       0.1115626608
    119.7105803209       0.7793616610       0.1137707515
    125.4105803209       0.5727306455       0.1056256936
    131.1105803209       0.6065621103       0.1069963265
    136.8105803209       0.6983041073       0.1117352518
    142.5105803209       0.5170724675       0.1043850354
    148.2105803208       0.5366266953       0.1062737354
    153.9105803208       0.4523961288       0.1026840767
    159.6105803208       0.3911977576       0.1009819190
    165.3105803208       0.5469826460       0.1079172999
    171.0105803208       0.4138916408       0.1031278000
    176.7105803208       0.3479685433       0.1001354971
    182.4105803208       0.4729027918       0.1069977027
    188.1105803207       0.3826516547       0.1018187803
    193.8105803207       0.5895052223       0.1133728863
    199.5105803207       0.4323289217       0.1064212620
    205.2105803207       0.5248924934       0.1118715954
    210.9105803207       0.4041649262       0.1063526690
    216.6105803207       0.4127348680       0.1079895025
    222.3105803207       0.5714743140       0.1154013742
    228.0105803207       0.2436021897       0.1007700017
    233.7105803206       0.5302765438       0.1149551468
    239.4105803206       0.3435922973       0.1072492341
    245.1105803206       0.4245616451       0.1113624840
    250.8105803206       0.3786139395       0.1104517149
    256.5105803206       0.6439429608       0.1231952056
    262.2105803206       0.5993418340       0.1226937681
    267.9105803206       0.7451822961       0.1294037429
    273.6105803205       0.5788330404       0.1218244769
    279.3105803205       0.8781352577       0.1369492973
    285.0105803205       0.8403504995       0.1354062509
    290.7105803205       1.0641935877       0.1467582312
    296.4105803205       1.2309425920       0.1535926485
    302.1105803205       1.0344757347       0.1476232256
    307.8105803205       1.3849683044       0.1618868855
    313.5105803205       1.3012963839       0.1608530406
    319.2105803204       1.1585876779       0.1530440295
    324.9105803204       1.4388361654       0.1687203484
    330.6105803204       1.0053542712       0.1510313129
    336.3105803204       1.3846590172       0.1693769592
    342.0105803204       1.3322864378       0.1673793723
