# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -225.7991658316      -0.1852573349       0.0944897121
   -220.0991658316       0.0432476600       0.0797122423
   -214.3991658316       0.0510657203       0.0792621060
   -208.6991658316      -0.0553558524       0.0733356446
   -202.9991658317      -0.0332413846       0.0736891963
   -197.2991658317      -0.0600444091       0.0719281834
   -191.5991658317      -0.0355715697       0.0726231065
   -185.8991658317       0.0400562687       0.0756977243
   -180.1991658317       0.0162937765       0.0740767250
   -174.4991658317      -0.0224678108       0.0722634255
   -168.7991658317       0.0241157107       0.0735067236
   -163.0991658318      -0.0080645578       0.0713998039
   -157.3991658318       0.1370463821       0.0777747947
   -151.6991658318      -0.0055698233       0.0709374353
   -145.9991658318      -0.0369974042       0.0689350888
   -140.2991658318      -0.0953836594       0.0656379557
   -134.5991658318       0.0299374699       0.0710537734
   -128.8991658318       0.0558040805       0.0717096174
   -123.1991658318       0.0426045111       0.0706763440
   -117.4991658319       0.0977822266       0.0725331592
   -111.7991658319       0.1418042274       0.0740056098
   -106.0991658319       0.0710970909       0.0705725284
   -100.3991658319       0.1914380093       0.0755378210
    -94.6991658319       0.1487153501       0.0732410443
    -88.9991658319       0.1272895884       0.0714104806
    -83.2991658319       0.0810599095       0.0691387084
    -77.5991658320       0.1162062437       0.0702359874
    -71.8991658320       0.2044910042       0.0732233584
    -66.1991658320       0.1362481547       0.0702790936
    -60.4991658320       0.2056555105       0.0724944021
    -54.7991658320       0.1690842684       0.0707166293
    -49.0991658320       0.2163517043       0.0720815048
    -43.3991658320       0.3655606429       0.0770152394
    -37.6991658320       0.4387457041       0.0794107363
    -31.9991658321       0.6885413959       0.0862138952
    -26.2991658321       1.1617483366       0.0983836551
    -20.5991658321       1.7766535700       0.1130368152
    -14.8991658321       2.7912497875       0.1335456950
     -9.1991658321       3.6244033644       0.1476177875
     -3.4991658321       4.6975650675       0.1638976349
      2.2008341679       5.3013220294       0.1719994124
      7.9008341678       4.9139543825       0.1663814405
     13.6008341678       4.4560975195       0.1595076979
     19.3008341678       4.0524109354       0.1532783298
     25.0008341678       4.0386630168       0.1530874020
     30.7008341678       3.9319305211       0.1512790263
     36.4008341678       3.8035714788       0.1490705241
     42.1008341678       3.5070395698       0.1435926554
     47.8008341678       3.5999507839       0.1453084191
     53.5008341677       3.5988078047       0.1458380960
     59.2008341677       3.3914019327       0.1424283204
     64.9008341677       3.2577470884       0.1400521760
     70.6008341677       3.4358013450       0.1430385626
     76.3008341677       3.1814908874       0.1387785600
     82.0008341677       2.9531947041       0.1353186311
     87.7008341677       2.9228644178       0.1346929831
     93.4008341676       2.6025559053       0.1280655585
     99.1008341676       2.4647821346       0.1254884852
    104.8008341676       2.2214702584       0.1206108109
    110.5008341676       2.3001641457       0.1216004113
    116.2008341676       2.0569224679       0.1166644321
    121.9008341676       1.8367709188       0.1119799423
    127.6008341676       1.8815538057       0.1129885612
    133.3008341676       1.7178281365       0.1095910127
    139.0008341675       1.7055768292       0.1098625449
    144.7008341675       1.6177531306       0.1083768978
    150.4008341675       1.3605556375       0.1029266518
    156.1008341675       1.3507323624       0.1032067593
    161.8008341675       1.2378411302       0.1010029507
    167.5008341675       1.1909495339       0.1002546523
    173.2008341675       1.1246805104       0.0991642875
    178.9008341674       1.0509850405       0.0977808686
    184.6008341674       1.0190911855       0.0973822974
    190.3008341674       0.9402259425       0.0952383233
    196.0008341674       0.7952376665       0.0916876702
    201.7008341674       0.7683538710       0.0917220872
    207.4008341674       0.7209941277       0.0910180431
    213.1008341674       0.7071716967       0.0910823840
    218.8008341674       0.6786177955       0.0907390075
    224.5008341673       0.5446728103       0.0869470164
    230.2008341673       0.4437867635       0.0840708666
    235.9008341673       0.5047215929       0.0866307708
    241.6008341673       0.5056972488       0.0872979316
    247.3008341673       0.6402502146       0.0923023701
    253.0008341673       0.6184748426       0.0922813740
    258.7008341673       0.7868925972       0.0983042289
    264.4008341672       0.8491510218       0.1009174047
    270.1008341672       0.6464735279       0.0949271396
    275.8008341672       0.7474687503       0.0984587831
    281.5008341672       0.9574286044       0.1057091284
    287.2008341672       0.9533126029       0.1063053983
    292.9008341672       1.1002052961       0.1116653090
    298.6008341672       1.1621171030       0.1142506886
    304.3008341672       0.9594786198       0.1088479129
    310.0008341671       1.0403866244       0.1121843386
    315.7008341671       1.2450394430       0.1191408150
    321.4008341671       1.1626241497       0.1168454489
    327.1008341671       1.0928508678       0.1157233593
    332.8008341671       1.1730754907       0.1197644602
    338.5008341671       1.2383174598       0.1228003605
    344.2008341671       1.2667029985       0.1442235077
