# Energ loss (meV) 	Intensity (arb. units)	Error bar
   -234.1594514108      -0.2742575993       0.0928003258
   -228.4594514108      -0.1196562080       0.0793637446
   -222.7594514108       0.0883794116       0.0932147675
   -217.0594514108       0.0768208860       0.0924303896
   -211.3594514108       0.0308954825       0.0878764807
   -205.6594514109      -0.1376812941       0.0754131204
   -199.9594514109       0.0343686848       0.0867647543
   -194.2594514109       0.0349713811       0.0868052534
   -188.5594514109       0.0727132526       0.0879976094
   -182.8594514109      -0.0238080953       0.0827423455
   -177.1594514109      -0.0897044595       0.0756971386
   -171.4594514109      -0.0902486735       0.0756422063
   -165.7594514109       0.0311033359       0.0840305130
   -160.0594514110       0.0131320058       0.0816853507
   -154.3594514110      -0.0405684489       0.0780790110
   -148.6594514110       0.0697079055       0.0841619853
   -142.9594514110      -0.0555360389       0.0759929751
   -137.2594514110       0.1121590078       0.0856027622
   -131.5594514110       0.0520298131       0.0819497948
   -125.8594514110       0.0742333022       0.0822464098
   -120.1594514111       0.0547421043       0.0810555733
   -114.4594514111       0.0862042444       0.0819193223
   -108.7594514111      -0.0243222092       0.0760730302
   -103.0594514111       0.0221861907       0.0770969807
    -97.3594514111       0.0311629454       0.0776399514
    -91.6594514111       0.2274164780       0.0876923445
    -85.9594514111       0.2462445850       0.0886695898
    -80.2594514111       0.0559451957       0.0772733288
    -74.5594514112       0.1634325999       0.0832802969
    -68.8594514112       0.1282689564       0.0804316998
    -63.1594514112       0.1722267470       0.0827967872
    -57.4594514112       0.2148855594       0.0840816495
    -51.7594514112       0.2150440465       0.0840842210
    -46.0594514112       0.1807327615       0.0823154947
    -40.3594514112       0.3849336468       0.0903676103
    -34.6594514112       0.4261692122       0.0922166284
    -28.9594514113       0.9342956018       0.1125951683
    -23.2594514113       1.6078508712       0.1349572047
    -17.5594514113       2.2855220456       0.1525940789
    -11.8594514113       3.7954584918       0.1882332503
     -6.1594514113       4.4177625241       0.1990331027
     -0.4594514113       5.1485067305       0.2151976483
      5.2405485887       4.9077311560       0.2085013075
     10.9405485886       4.6614699586       0.2058954913
     16.6405485886       3.8449977569       0.1873477242
     22.3405485886       3.5342780289       0.1825628340
     28.0405485886       3.0890888779       0.1707111544
     33.7405485886       2.7808856258       0.1634393474
     39.4405485886       2.7004070985       0.1614813572
     45.1405485886       2.8898867639       0.1677657869
     50.8405485886       3.0705619722       0.1702725571
     56.5405485885       3.4044977551       0.1796893208
     62.2405485885       2.8913554886       0.1660808840
     67.9405485885       2.8269750117       0.1662554572
     73.6405485885       3.0424658993       0.1713805106
     79.3405485885       2.8836348325       0.1676269068
     85.0405485885       2.7948380018       0.1637710522
     90.7405485885       2.4726607881       0.1574443668
     96.4405485884       2.2686264193       0.1506004785
    102.1405485884       2.3935475378       0.1538114449
    107.8405485884       2.1338112365       0.1470168487
    113.5405485884       2.0706583316       0.1453092444
    119.2405485884       2.0386645901       0.1444495012
    124.9405485884       1.9606521228       0.1422949051
    130.6405485884       1.6445605495       0.1346376138
    136.3405485884       1.7398706183       0.1374547806
    142.0405485883       1.5199256875       0.1322457462
    147.7405485883       1.4127781717       0.1288756518
    153.4405485883       1.3973767592       0.1297681486
    159.1405485883       1.3300995497       0.1275808973
    164.8405485883       1.2187241789       0.1252267028
    170.5405485883       1.0396440140       0.1189333718
    176.2405485883       1.0848251309       0.1219137656
    181.9405485882       1.0821418839       0.1204580558
    187.6405485882       0.9980094785       0.1201184652
    193.3405485882       0.9813174162       0.1194880592
    199.0405485882       0.7055906908       0.1099273881
    204.7405485882       0.7797182504       0.1129811168
    210.4405485882       0.6532185393       0.1090286352
    216.1405485882       0.7558534491       0.1133670523
    221.8405485882       0.6084436661       0.1084079022
    227.5405485881       0.6072144784       0.1083448548
    233.2405485881       0.6787584376       0.1129132647
    238.9405485881       0.6290854623       0.1107086861
    244.6405485881       0.6915188989       0.1149540973
    250.3405485881       0.8846245834       0.1231908404
    256.0405485881       0.4563715718       0.1054331985
    261.7405485881       0.8098028052       0.1216788082
    267.4405485880       0.8830605327       0.1247826538
    273.1405485880       0.7431170621       0.1204211160
    278.8405485880       0.9460864314       0.1291376608
    284.5405485880       0.7705215067       0.1233599664
    290.2405485880       1.1002652801       0.1373048928
    295.9405485880       0.9479381160       0.1329658461
    301.6405485880       1.1959930668       0.1431615442
    307.3405485880       0.9588277631       0.1354350509
    313.0405485879       1.4122277666       0.1515063874
    318.7405485879       1.2138102671       0.1482915830
    324.4405485879       1.0797173470       0.1427339871
    330.1405485879       1.2967973672       0.1540733630
    335.8405485879       1.1854631162       0.1494889643
