# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -226.7530559751             0.0141988441             0.0031180282             0.0000000000
         -225.6130559751             0.0143417906             0.0031536831             0.0000000000
         -224.4730559751             0.0144869020             0.0031896085             0.0000000000
         -223.3330559751             0.0146342221             0.0032258104             0.0000000000
         -222.1930559751             0.0147837960             0.0032623090             0.0000000000
         -221.0530559751             0.0149356698             0.0032991337             0.0000000000
         -219.9130559751             0.0150898906             0.0033362552             0.0000000000
         -218.7730559751             0.0152465070             0.0033736798             0.0000000000
         -217.6330559751             0.0154055689             0.0034114450             0.0000000000
         -216.4930559751             0.0155671271             0.0034495520             0.0000000000
         -215.3530559751             0.0157312342             0.0034879837             0.0000000000
         -214.2130559751             0.0158979439             0.0035267469             0.0000000000
         -213.0730559751             0.0160673113             0.0035658994             0.0000000000
         -211.9330559751             0.0162393932             0.0036054087             0.0000000000
         -210.7930559751             0.0164142478             0.0036452726             0.0000000000
         -209.6530559751             0.0165919347             0.0036855066             0.0000000000
         -208.5130559751             0.0167725153             0.0037261678             0.0000000000
         -207.3730559751             0.0169560526             0.0037672081             0.0000000000
         -206.2330559751             0.0171426114             0.0038086353             0.0000000000
         -205.0930559751             0.0173322582             0.0038504857             0.0000000000
         -203.9530559751             0.0175250612             0.0038927824             0.0000000000
         -202.8130559751             0.0177210909             0.0039354923             0.0000000000
         -201.6730559751             0.0179204193             0.0039786237             0.0000000000
         -200.5330559751             0.0181231208             0.0040222379             0.0000000000
         -199.3930559751             0.0183292716             0.0040663169             0.0000000000
         -198.2530559751             0.0185389502             0.0041108460             0.0000000000
         -197.1130559751             0.0187522373             0.0041558342             0.0000000000
         -195.9730559751             0.0189692161             0.0042013714             0.0000000000
         -194.8330559751             0.0191899719             0.0042473919             0.0000000000
         -193.6930559751             0.0194145926             0.0042939023             0.0000000000
         -192.5530559751             0.0196431688             0.0043409349             0.0000000000
         -191.4130559751             0.0198757936             0.0043885464             0.0000000000
         -190.2730559751             0.0201125628             0.0044366810             0.0000000000
         -189.1330559751             0.0203535753             0.0044853492             0.0000000000
         -187.9930559751             0.0205989326             0.0045346133             0.0000000000
         -186.8530559751             0.0208487396             0.0045844808             0.0000000000
         -185.7130559751             0.0211031041             0.0046349181             0.0000000000
         -184.5730559751             0.0213621374             0.0046859365             0.0000000000
         -183.4330559751             0.0216259539             0.0047376336             0.0000000000
         -182.2930559751             0.0218946719             0.0047899588             0.0000000000
         -181.1530559751             0.0221684130             0.0048429047             0.0000000000
         -180.0130559751             0.0224473030             0.0048964944             0.0000000000
         -178.8730559751             0.0227314711             0.0049508351             0.0000000000
         -177.7330559751             0.0230210511             0.0050058390             0.0000000000
         -176.5930559751             0.0233161806             0.0050615196             0.0000000000
         -175.4530559751             0.0236170021             0.0051179369             0.0000000000
         -174.3130559751             0.0239236621             0.0051751391             0.0000000000
         -173.1730559751             0.0242363123             0.0052330648             0.0000000000
         -172.0330559751             0.0245551091             0.0052917289             0.0000000000
         -170.8930559751             0.0248802140             0.0053512348             0.0000000000
         -169.7530559751             0.0252117940             0.0054115603             0.0000000000
         -168.6130559751             0.0255500215             0.0054726759             0.0000000000
         -167.4730559751             0.0258950747             0.0055345980             0.0000000000
         -166.3330559751             0.0262471377             0.0055974811             0.0000000000
         -165.1930559751             0.0266064010             0.0056612194             0.0000000000
         -164.0530559751             0.0269730615             0.0057258215             0.0000000000
         -162.9130559751             0.0273473227             0.0057913399             0.0000000000
         -161.7730559751             0.0277293954             0.0058578862             0.0000000000
         -160.6330559751             0.0281194974             0.0059253582             0.0000000000
         -159.4930559751             0.0285178545             0.0059937760             0.0000000000
         -158.3530559751             0.0289247001             0.0060632458             0.0000000000
         -157.2130559751             0.0293402761             0.0061337940             0.0000000000
         -156.0730559751             0.0297648330             0.0062053569             0.0000000000
         -154.9330559751             0.0301986301             0.0062779568             0.0000000000
         -153.7930559751             0.0306419363             0.0063517639             0.0000000000
         -152.6530559751             0.0310950303             0.0064267021             0.0000000000
         -151.5130559751             0.0315582010             0.0065027544             0.0000000000
         -150.3730559751             0.0320317480             0.0065799580             0.0000000000
         -149.2330559751             0.0325159819             0.0066585219             0.0000000000
         -148.0930559751             0.0330112252             0.0067382843             0.0000000000
         -146.9530559751             0.0335178124             0.0068192722             0.0000000000
         -145.8130559751             0.0340360909             0.0069015901             0.0000000000
         -144.6730559751             0.0345664213             0.0069853438             0.0000000000
         -143.5330559751             0.0351091781             0.0070704177             0.0000000000
         -142.3930559751             0.0356647506             0.0071568424             0.0000000000
         -141.2530559751             0.0362335431             0.0072448034             0.0000000000
         -140.1130559751             0.0368159760             0.0073342801             0.0000000000
         -138.9730559751             0.0374124866             0.0074252145             0.0000000000
         -137.8330559751             0.0380235295             0.0075176410             0.0000000000
         -136.6930559751             0.0386495779             0.0076118423             0.0000000000
         -135.5530559751             0.0392911241             0.0077076446             0.0000000000
         -134.4130559751             0.0399486807             0.0078050599             0.0000000000
         -133.2730559751             0.0406227817             0.0079041823             0.0000000000
         -132.1330559751             0.0413139832             0.0080052464             0.0000000000
         -130.9930559751             0.0420228648             0.0081080571             0.0000000000
         -129.8530559751             0.0427500307             0.0082126575             0.0000000000
         -128.7130559751             0.0434961109             0.0083192455             0.0000000000
         -127.5730559751             0.0442617626             0.0084278998             0.0000000000
         -126.4330559751             0.0450476715             0.0085384959             0.0000000000
         -125.2930559751             0.0458545537             0.0086510832             0.0000000000
         -124.1530559751             0.0466831566             0.0087659862             0.0000000000
         -123.0130559751             0.0475342612             0.0088830905             0.0000000000
         -121.8730559751             0.0484086835             0.0090023600             0.0000000000
         -120.7330559751             0.0493072765             0.0091238625             0.0000000000
         -119.5930559751             0.0502309325             0.0092480434             0.0000000000
         -118.4530559751             0.0511805848             0.0093745832             0.0000000000
         -117.3130559751             0.0521572102             0.0095035449             0.0000000000
         -116.1730559751             0.0531618315             0.0096351321             0.0000000000
         -115.0330559751             0.0541955199             0.0097695967             0.0000000000
         -113.8930559751             0.0552593981             0.0099067066             0.0000000000
         -112.7530559751             0.0563546428             0.0100465348             0.0000000000
         -111.6130559751             0.0574824882             0.0101894535             0.0000000000
         -110.4730559751             0.0586442291             0.0103354690             0.0000000000
         -109.3330559751             0.0598412247             0.0104844618             0.0000000000
         -108.1930559751             0.0610749023             0.0106365166             0.0000000000
         -107.0530559751             0.0623467616             0.0107922150             0.0000000000
         -105.9130559751             0.0636583787             0.0109512529             0.0000000000
         -104.7730559751             0.0650114110             0.0111136546             0.0000000000
         -103.6330559751             0.0664076025             0.0112796144             0.0000000000
         -102.4930559751             0.0678487888             0.0114496880             0.0000000000
         -101.3530559751             0.0693369031             0.0116234660             0.0000000000
         -100.2130559751             0.0708739824             0.0118010604             0.0000000000
          -99.0730559751             0.0724621742             0.0119828953             0.0000000000
          -97.9330559751             0.0741037438             0.0121692125             0.0000000000
          -96.7930559751             0.0758010822             0.0123597469             0.0000000000
          -95.6530559751             0.0775567143             0.0125546306             0.0000000000
          -94.5130559751             0.0793733083             0.0127545801             0.0000000000
          -93.3730559751             0.0812536859             0.0129594279             0.0000000000
          -92.2330559751             0.0832008331             0.0131690998             0.0000000000
          -91.0930559751             0.0852179123             0.0133837524             0.0000000000
          -89.9530559751             0.0873082760             0.0136044745             0.0000000000
          -88.8130559751             0.0894754819             0.0138305671             0.0000000000
          -87.6730559751             0.0917233099             0.0140622064             0.0000000000
          -86.5330559751             0.0940557817             0.0142998683             0.0000000000
          -85.3930559751             0.0964771839             0.0145442513             0.0000000000
          -84.2530559751             0.0989920942             0.0147948318             0.0000000000
          -83.1130559751             0.1016054138             0.0150518263             0.0000000000
          -81.9730559751             0.1043224058             0.0153161335             0.0000000000
          -80.8330559751             0.1071487427             0.0155879070             0.0000000000
          -79.6930559751             0.1100905649             0.0158668814             0.0000000000
          -78.5530559751             0.1131545547             0.0161533196             0.0000000000
          -77.4130559751             0.1163480284             0.0164486762             0.0000000000
          -76.2730559751             0.1196790549             0.0167523694             0.0000000000
          -75.1330559751             0.1231566059             0.0170644888             0.0000000000
