# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -222.1612059309             0.0052772437             0.0086045553             0.0000000000
         -221.0212059309             0.0053314636             0.0086934960             0.0000000000
         -219.8812059309             0.0053865216             0.0087830370             0.0000000000
         -218.7412059309             0.0054424349             0.0088731980             0.0000000000
         -217.6012059309             0.0054992213             0.0089640290             0.0000000000
         -216.4612059309             0.0055568991             0.0090556089             0.0000000000
         -215.3212059309             0.0056154870             0.0091478748             0.0000000000
         -214.1812059309             0.0056750041             0.0092408471             0.0000000000
         -213.0412059309             0.0057354702             0.0093346139             0.0000000000
         -211.9012059309             0.0057969055             0.0094291955             0.0000000000
         -210.7612059309             0.0058593308             0.0095245515             0.0000000000
         -209.6212059309             0.0059227675             0.0096207030             0.0000000000
         -208.4812059309             0.0059872373             0.0097177850             0.0000000000
         -207.3412059309             0.0060527629             0.0098157431             0.0000000000
         -206.2012059309             0.0061193673             0.0099145675             0.0000000000
         -205.0612059309             0.0061870743             0.0100142865             0.0000000000
         -203.9212059309             0.0062559083             0.0101150722             0.0000000000
         -202.7812059309             0.0063258944             0.0102167977             0.0000000000
         -201.6412059309             0.0063970584             0.0103194856             0.0000000000
         -200.5012059309             0.0064694267             0.0104232119             0.0000000000
         -199.3612059309             0.0065430267             0.0105280752             0.0000000000
         -198.2212059309             0.0066178864             0.0106339783             0.0000000000
         -197.0812059309             0.0066940346             0.0107409454             0.0000000000
         -195.9412059309             0.0067715009             0.0108491095             0.0000000000
         -194.8012059309             0.0068503159             0.0109584783             0.0000000000
         -193.6612059309             0.0069305109             0.0110689932             0.0000000000
         -192.5212059309             0.0070121184             0.0111806797             0.0000000000
         -191.3812059309             0.0070951715             0.0112937389             0.0000000000
         -190.2412059309             0.0071797044             0.0114080682             0.0000000000
         -189.1012059309             0.0072657525             0.0115236568             0.0000000000
         -187.9612059309             0.0073533521             0.0116405505             0.0000000000
         -186.8212059309             0.0074425405             0.0117589751             0.0000000000
         -185.6812059309             0.0075333563             0.0118787515             0.0000000000
         -184.5412059309             0.0076258393             0.0119999090             0.0000000000
         -183.4012059309             0.0077200302             0.0121225623             0.0000000000
         -182.2612059309             0.0078159714             0.0122468288             0.0000000000
         -181.1212059309             0.0079137063             0.0123725761             0.0000000000
         -179.9812059309             0.0080132797             0.0124998358             0.0000000000
         -178.8412059309             0.0081147379             0.0126288045             0.0000000000
         -177.7012059309             0.0082181286             0.0127594686             0.0000000000
         -176.5612059309             0.0083235009             0.0128917533             0.0000000000
         -175.4212059309             0.0084309058             0.0130256928             0.0000000000
         -174.2812059309             0.0085403956             0.0131615802             0.0000000000
         -173.1412059309             0.0086520244             0.0132992454             0.0000000000
         -172.0012059309             0.0087658481             0.0134386834             0.0000000000
         -170.8612059309             0.0088819244             0.0135799699             0.0000000000
         -169.7212059309             0.0090003130             0.0137233956             0.0000000000
         -168.5812059309             0.0091210753             0.0138687205             0.0000000000
         -167.4412059309             0.0092442751             0.0140159846             0.0000000000
         -166.3012059309             0.0093699781             0.0141653626             0.0000000000
         -165.1612059309             0.0094982523             0.0143169908             0.0000000000
         -164.0212059309             0.0096291680             0.0144706970             0.0000000000
         -162.8812059309             0.0097627980             0.0146265254             0.0000000000
         -161.7412059309             0.0098992175             0.0147847675             0.0000000000
         -160.6012059309             0.0100385043             0.0149453743             0.0000000000
         -159.4612059309             0.0101807391             0.0151082561             0.0000000000
         -158.3212059309             0.0103260051             0.0152734619             0.0000000000
         -157.1812059309             0.0104743889             0.0154414212             0.0000000000
         -156.0412059309             0.0106259799             0.0156118631             0.0000000000
         -154.9012059309             0.0107808707             0.0157847983             0.0000000000
         -153.7612059309             0.0109391573             0.0159603528             0.0000000000
         -152.6212059309             0.0111009393             0.0161389026             0.0000000000
         -151.4812059309             0.0112663198             0.0163201291             0.0000000000
         -150.3412059309             0.0114354059             0.0165040912             0.0000000000
         -149.2012059309             0.0116083085             0.0166910575             0.0000000000
         -148.0612059309             0.0117851428             0.0168811848             0.0000000000
         -146.9212059309             0.0119660283             0.0170742521             0.0000000000
         -145.7812059309             0.0121510891             0.0172703250             0.0000000000
         -144.6412059309             0.0123404538             0.0174698422             0.0000000000
         -143.5012059309             0.0125342565             0.0176726952             0.0000000000
         -142.3612059309             0.0127326359             0.0178787825             0.0000000000
         -141.2212059309             0.0129357367             0.0180881775             0.0000000000
         -140.0812059309             0.0131437089             0.0183015211             0.0000000000
         -138.9412059309             0.0133567087             0.0185183854             0.0000000000
         -137.8012059309             0.0135748985             0.0187388142             0.0000000000
         -136.6612059309             0.0137984474             0.0189630188             0.0000000000
         -135.5212059309             0.0140275311             0.0191914937             0.0000000000
         -134.3812059309             0.0142623329             0.0194238142             0.0000000000
         -133.2412059309             0.0145030433             0.0196600708             0.0000000000
         -132.1012059309             0.0147498611             0.0199006862             0.0000000000
         -130.9612059309             0.0150029933             0.0201458387             0.0000000000
         -129.8212059309             0.0152626557             0.0203952450             0.0000000000
         -128.6812059309             0.0155290734             0.0206490077             0.0000000000
         -127.5412059309             0.0158024810             0.0209078042             0.0000000000
         -126.4012059309             0.0160831237             0.0211714249             0.0000000000
         -125.2612059309             0.0163712570             0.0214397624             0.0000000000
         -124.1212059309             0.0166671481             0.0217129332             0.0000000000
         -122.9812059309             0.0169710759             0.0219919218             0.0000000000
         -121.8412059309             0.0172833319             0.0222760447             0.0000000000
         -120.7012059309             0.0176042208             0.0225654113             0.0000000000
         -119.5612059309             0.0179340613             0.0228603830             0.0000000000
         -118.4212059309             0.0182731869             0.0231616290             0.0000000000
         -117.2812059309             0.0186219465             0.0234685733             0.0000000000
         -116.1412059309             0.0189807054             0.0237813634             0.0000000000
         -115.0012059309             0.0193498464             0.0241006858             0.0000000000
         -113.8612059309             0.0197297704             0.0244267399             0.0000000000
         -112.7212059309             0.0201208979             0.0247591613             0.0000000000
         -111.5812059309             0.0205236697             0.0250981198             0.0000000000
         -110.4412059309             0.0209385484             0.0254447006             0.0000000000
         -109.3012059309             0.0213660196             0.0257985156             0.0000000000
         -108.1612059309             0.0218065932             0.0261594687             0.0000000000
         -107.0212059309             0.0222608048             0.0265277783             0.0000000000
         -105.8812059309             0.0227292175             0.0269049521             0.0000000000
         -104.7412059309             0.0232124236             0.0272899363             0.0000000000
         -103.6012059309             0.0237110460             0.0276829507             0.0000000000
         -102.4612059309             0.0242257404             0.0280846334             0.0000000000
         -101.3212059309             0.0247571976             0.0284959283             0.0000000000
         -100.1812059309             0.0253061453             0.0289160348             0.0000000000
          -99.0412059309             0.0258733507             0.0293452088             0.0000000000
          -97.9012059309             0.0264596231             0.0297846156             0.0000000000
          -96.7612059309             0.0270658168             0.0302344718             0.0000000000
          -95.6212059309             0.0276928339             0.0306943087             0.0000000000
          -94.4812059309             0.0283416277             0.0311644259             0.0000000000
          -93.3412059309             0.0290132064             0.0316466504             0.0000000000
          -92.2012059309             0.0297086369             0.0321402655             0.0000000000
          -91.0612059309             0.0304290493             0.0326452338             0.0000000000
          -89.9212059309             0.0311756417             0.0331620279             0.0000000000
          -88.7812059309             0.0319496855             0.0336929483             0.0000000000
          -87.6412059309             0.0327525319             0.0342364410             0.0000000000
          -86.5012059309             0.0335856186             0.0347929085             0.0000000000
          -85.3612059309             0.0344504785             0.0353635340             0.0000000000
          -84.2212059309             0.0353487490             0.0359497295             0.0000000000
          -83.0812059309             0.0362821838             0.0365503479             0.0000000000
          -81.9412059309             0.0372526671             0.0371658686             0.0000000000
          -80.8012059309             0.0382622308             0.0377983933             0.0000000000
          -79.6612059309             0.0393130761             0.0384481457             0.0000000000
          -78.5212059309             0.0404076007             0.0391145329             0.0000000000
          -77.3812059309             0.0415484323             0.0397981305             0.0000000000
          -76.2412059309             0.0427384731             0.0405022278             0.0000000000
          -75.1012059309             0.0439809542             0.0412254693             0.0000000000
          -73.9612059309             0.0452795070             0.0419680106             0.0000000000
          -72.8212059309             0.0466382536             0.0427308977             0.0000000000
          -71.6812059309             0.0480619223             0.0435179163             0.0000000000
          -70.5412059309             0.0495559947             0.0443266638             0.0000000000
          -69.4012059309             0.0511268920             0.0451579558             0.0000000000
          -68.2612059309             0.0527822102             0.0460141604             0.0000000000
          -67.1212059309             0.0545310156             0.0468975919             0.0000000000
          -65.9812059309             0.0563842125             0.0478065657             0.0000000000
          -64.8412059309             0.0583549994             0.0487420994             0.0000000000
          -63.7012059309             0.0604594295             0.0497083610             0.0000000000
          -62.5612059309             0.0627170941             0.0507056139             0.0000000000
          -61.4212059309             0.0651519493             0.0517332296             0.0000000000
          -60.2812059309             0.0677933061             0.0527925249             0.0000000000
          -59.1412059309             0.0706770064             0.0538901906             0.0000000000
          -58.0012059309             0.0738468033             0.0550236586             0.0000000000
          -56.8612059309             0.0773559664             0.0561938881             0.0000000000
          -55.7212059309             0.0812691245             0.0574036690             0.0000000000
          -54.5812059309             0.0856643564             0.0586605511             0.0000000000
          -53.4412059309             0.0906355297             0.0599609186             0.0000000000
          -52.3012059309             0.0962948787             0.0613072902             0.0000000000
          -51.1612059309             0.1027757974             0.0627060737             0.0000000000
          -50.0212059309             0.1102358097             0.0641630622             0.0000000000
          -48.8812059309             0.1188596564             0.0656767742             0.0000000000
          -47.7412059309             0.1288624197             0.0672514567             0.0000000000
          -46.6012059309             0.1404925796             0.0689001499             0.0000000000
          -45.4612059309             0.1540348720             0.0706261330             0.0000000000
          -44.3212059309             0.1698127923             0.0724321963             0.0000000000
          -43.1812059309             0.1881905617             0.0743262174             0.0000000000
          -42.0412059309             0.2095743541             0.0763345281             0.0000000000
          -40.9012059309             0.2344125572             0.0784556403             0.0000000000
          -39.7612059309             0.2631948374             0.0807011866             0.0000000000
          -38.6212059309             0.2964497679             0.0830912483             0.0000000000
          -37.4812059309             0.3347407911             0.0856651686             0.0000000000
          -36.3412059309             0.3786603050             0.0884239463             0.0000000000
          -35.2012059309             0.4288216990             0.0913926742             0.0000000000
          -34.0612059309             0.4858492128             0.0946211477             0.0000000000
          -32.9212059309             0.5503655578             0.0981570898             0.0000000000
          -31.7812059309             0.6229773213             0.1020165383             0.0000000000
          -30.6412059309             0.7042582649             0.1062454255             0.0000000000
          -29.5012059309             0.7947307308             0.1109544974             0.0000000000
          -28.3612059309             0.8948454779             0.1161868454             0.0000000000
          -27.2212059309             1.0049603753             0.1219892450             0.0000000000
          -26.0812059309             1.1253184815             0.1284398355             0.0000000000
          -24.9412059309             1.2560261200             0.1357642386             0.0000000000
          -23.8012059309             1.3970316272             0.1439581295             0.0000000000
