# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -227.7421501270             0.0047816466             0.0065499586             0.0000000000
         -226.6021501270             0.0048295770             0.0066227432             0.0000000000
         -225.4621501270             0.0048782301             0.0066959166             0.0000000000
         -224.3221501270             0.0049276205             0.0067694935             0.0000000000
         -223.1821501270             0.0049777632             0.0068435087             0.0000000000
         -222.0421501270             0.0050286735             0.0069180163             0.0000000000
         -220.9021501270             0.0050803671             0.0069929771             0.0000000000
         -219.7621501270             0.0051328601             0.0070684064             0.0000000000
         -218.6221501270             0.0051861691             0.0071443650             0.0000000000
         -217.4821501270             0.0052403109             0.0072208687             0.0000000000
         -216.3421501270             0.0052953031             0.0072978924             0.0000000000
         -215.2021501270             0.0053511634             0.0073754522             0.0000000000
         -214.0621501270             0.0054079102             0.0074536413             0.0000000000
         -212.9221501270             0.0054655623             0.0075324249             0.0000000000
         -211.7821501270             0.0055241391             0.0076117982             0.0000000000
         -210.6421501270             0.0055836602             0.0076917823             0.0000000000
         -209.5021501270             0.0056441462             0.0077724968             0.0000000000
         -208.3621501270             0.0057056179             0.0078538566             0.0000000000
         -207.2221501270             0.0057680968             0.0079358791             0.0000000000
         -206.0821501270             0.0058316050             0.0080186182             0.0000000000
         -204.9421501270             0.0058961651             0.0081021439             0.0000000000
         -203.8021501270             0.0059618004             0.0081863907             0.0000000000
         -202.6621501270             0.0060285350             0.0082713767             0.0000000000
         -201.5221501270             0.0060963933             0.0083571964             0.0000000000
         -200.3821501270             0.0061654008             0.0084438565             0.0000000000
         -199.2421501270             0.0062355833             0.0085313177             0.0000000000
         -198.1021501270             0.0063069678             0.0086195994             0.0000000000
         -196.9621501270             0.0063795817             0.0087088438             0.0000000000
         -195.8221501270             0.0064534533             0.0087989805             0.0000000000
         -194.6821501270             0.0065286117             0.0088900033             0.0000000000
         -193.5421501270             0.0066050870             0.0089819456             0.0000000000
         -192.4021501270             0.0066829100             0.0090749680             0.0000000000
         -191.2621501270             0.0067621124             0.0091689456             0.0000000000
         -190.1221501270             0.0068427270             0.0092638999             0.0000000000
         -188.9821501270             0.0069247873             0.0093599134             0.0000000000
         -187.8421501270             0.0070083282             0.0094570705             0.0000000000
         -186.7021501270             0.0070933852             0.0095552785             0.0000000000
         -185.5621501270             0.0071799952             0.0096545606             0.0000000000
         -184.4221501270             0.0072681961             0.0097550577             0.0000000000
         -183.2821501270             0.0073580270             0.0098567611             0.0000000000
         -182.1421501270             0.0074495282             0.0099596185             0.0000000000
         -181.0021501270             0.0075427411             0.0100636550             0.0000000000
         -179.8621501270             0.0076377087             0.0101690806             0.0000000000
         -178.7221501270             0.0077344750             0.0102757748             0.0000000000
         -177.5821501270             0.0078330856             0.0103837345             0.0000000000
         -176.4421501270             0.0079335876             0.0104930147             0.0000000000
         -175.3021501270             0.0080360294             0.0106038238             0.0000000000
         -174.1621501270             0.0081404611             0.0107159907             0.0000000000
         -173.0221501270             0.0082469344             0.0108295448             0.0000000000
         -171.8821501270             0.0083555026             0.0109446115             0.0000000000
         -170.7421501270             0.0084662209             0.0110612889             0.0000000000
         -169.6021501270             0.0085791462             0.0111794541             0.0000000000
         -168.4621501270             0.0086943373             0.0112991392             0.0000000000
         -167.3221501270             0.0088118550             0.0114205533             0.0000000000
         -166.1821501270             0.0089317621             0.0115436616             0.0000000000
         -165.0421501270             0.0090541236             0.0116684002             0.0000000000
         -163.9021501270             0.0091790066             0.0117948043             0.0000000000
         -162.7621501270             0.0093064807             0.0119231819             0.0000000000
         -161.6221501270             0.0094366177             0.0120533390             0.0000000000
         -160.4821501270             0.0095694919             0.0121852832             0.0000000000
         -159.3421501270             0.0097051804             0.0123191049             0.0000000000
         -158.2021501270             0.0098437628             0.0124550735             0.0000000000
         -157.0621501270             0.0099853216             0.0125929607             0.0000000000
         -155.9221501270             0.0101299424             0.0127328084             0.0000000000
         -154.7821501270             0.0102777136             0.0128748089             0.0000000000
         -153.6421501270             0.0104287270             0.0130190742             0.0000000000
         -152.5021501270             0.0105830776             0.0131654458             0.0000000000
         -151.3621501270             0.0107408641             0.0133139701             0.0000000000
         -150.2221501270             0.0109021888             0.0134649609             0.0000000000
         -149.0821501270             0.0110671576             0.0136183401             0.0000000000
         -147.9421501270             0.0112358805             0.0137740343             0.0000000000
         -146.8021501270             0.0114084719             0.0139320955             0.0000000000
         -145.6621501270             0.0115850501             0.0140929814             0.0000000000
         -144.5221501270             0.0117657385             0.0142563852             0.0000000000
         -143.3821501270             0.0119506646             0.0144223373             0.0000000000
         -142.2421501270             0.0121399616             0.0145909879             0.0000000000
         -141.1021501270             0.0123337673             0.0147626893             0.0000000000
         -139.9621501270             0.0125322253             0.0149371369             0.0000000000
         -138.8221501270             0.0127354849             0.0151143944             0.0000000000
         -137.6821501270             0.0129437012             0.0152947621             0.0000000000
         -136.5421501270             0.0131570359             0.0154783657             0.0000000000
         -135.4021501270             0.0133756571             0.0156650019             0.0000000000
         -134.2621501270             0.0135997397             0.0158547424             0.0000000000
         -133.1221501270             0.0138294661             0.0160480681             0.0000000000
         -131.9821501270             0.0140650263             0.0162448278             0.0000000000
         -130.8421501270             0.0143066180             0.0164449435             0.0000000000
         -129.7021501270             0.0145544477             0.0166484962             0.0000000000
         -128.5621501270             0.0148087305             0.0168561836             0.0000000000
         -127.4221501270             0.0150696908             0.0170675178             0.0000000000
         -126.2821501270             0.0153375629             0.0172825744             0.0000000000
         -125.1421501270             0.0156125914             0.0175016077             0.0000000000
         -124.0021501270             0.0158950315             0.0177250896             0.0000000000
         -122.8621501270             0.0161851500             0.0179526089             0.0000000000
         -121.7221501270             0.0164832257             0.0181842678             0.0000000000
         -120.5821501270             0.0167895499             0.0184205493             0.0000000000
         -119.4421501270             0.0171044276             0.0186615911             0.0000000000
         -118.3021501270             0.0174281775             0.0189071325             0.0000000000
         -117.1621501270             0.0177611334             0.0191572904             0.0000000000
         -116.0221501270             0.0181036448             0.0194128272             0.0000000000
         -114.8821501270             0.0184560778             0.0196734650             0.0000000000
         -113.7421501270             0.0188188158             0.0199391326             0.0000000000
         -112.6021501270             0.0191922611             0.0202099801             0.0000000000
         -111.4621501270             0.0195768355             0.0204870639             0.0000000000
         -110.3221501270             0.0199729814             0.0207696383             0.0000000000
         -109.1821501270             0.0203811635             0.0210578533             0.0000000000
         -108.0421501270             0.0208018696             0.0213521524             0.0000000000
         -106.9021501270             0.0212356123             0.0216531924             0.0000000000
         -105.7621501270             0.0216829303             0.0219604063             0.0000000000
         -104.6221501270             0.0221443904             0.0222739685             0.0000000000
         -103.4821501270             0.0226205887             0.0225946883             0.0000000000
         -102.3421501270             0.0231121528             0.0229227108             0.0000000000
         -101.2021501270             0.0236197438             0.0232577020             0.0000000000
         -100.0621501270             0.0241440581             0.0235998650             0.0000000000
          -98.9221501270             0.0246858302             0.0239504664             0.0000000000
          -97.7821501270             0.0252458348             0.0243089986             0.0000000000
          -96.6421501270             0.0258248895             0.0246754287             0.0000000000
          -95.5021501270             0.0264238581             0.0250500777             0.0000000000
          -94.3621501270             0.0270436534             0.0254345343             0.0000000000
          -93.2221501270             0.0276852405             0.0258277105             0.0000000000
          -92.0821501270             0.0283496413             0.0262298770             0.0000000000
          -90.9421501270             0.0290379379             0.0266418438             0.0000000000
          -89.8021501270             0.0297512778             0.0270645766             0.0000000000
          -88.6621501270             0.0304908790             0.0274972715             0.0000000000
          -87.5221501270             0.0312580358             0.0279402494             0.0000000000
          -86.3821501270             0.0320541259             0.0283949475             0.0000000000
          -85.2421501270             0.0328806183             0.0288615066             0.0000000000
          -84.1021501270             0.0337390825             0.0293395057             0.0000000000
          -82.9621501270             0.0346312004             0.0298293283             0.0000000000
          -81.8221501270             0.0355587792             0.0303332171             0.0000000000
          -80.6821501270             0.0365237689             0.0308502261             0.0000000000
          -79.5421501270             0.0375282830             0.0313804468             0.0000000000
          -78.4021501270             0.0385746250             0.0319245795             0.0000000000
          -77.2621501270             0.0396653214             0.0324851914             0.0000000000
          -76.1221501270             0.0408031647             0.0330606222             0.0000000000
          -74.9821501270             0.0419912669             0.0336514100             0.0000000000
          -73.8421501270             0.0432331290             0.0342591459             0.0000000000
          -72.7021501270             0.0445327296             0.0348853783             0.0000000000
          -71.5621501270             0.0458946372             0.0355289382             0.0000000000
          -70.4221501270             0.0473241539             0.0361904917             0.0000000000
          -69.2821501270             0.0488274974             0.0368728307             0.0000000000
          -68.1421501270             0.0504120302             0.0375760990             0.0000000000
          -67.0021501270             0.0520865473             0.0382998382             0.0000000000
          -65.8621501270             0.0538616345             0.0390449014             0.0000000000
          -64.7221501270             0.0557501124             0.0398157404             0.0000000000
          -63.5821501270             0.0577675806             0.0406105783             0.0000000000
          -62.4421501270             0.0599330826             0.0414300054             0.0000000000
          -61.3021501270             0.0622699069             0.0422758264             0.0000000000
          -60.1621501270             0.0648065481             0.0431529899             0.0000000000
          -59.0221501270             0.0675778448             0.0440589989             0.0000000000
          -57.8821501270             0.0706263157             0.0449954299             0.0000000000
          -56.7421501270             0.0740037104             0.0459663938             0.0000000000
          -55.6021501270             0.0777727879             0.0469755443             0.0000000000
          -54.4621501270             0.0820093315             0.0480217395             0.0000000000
          -53.3221501270             0.0868043996             0.0491075720             0.0000000000
          -52.1821501270             0.0922668019             0.0502412562             0.0000000000
          -51.0421501270             0.0985257782             0.0514246152             0.0000000000
          -49.9021501270             0.1057338396             0.0526591376             0.0000000000
          -48.7621501270             0.1140697153             0.0539495297             0.0000000000
          -47.6221501270             0.1237413246             0.0553120207             0.0000000000
          -46.4821501270             0.1349886729             0.0567451824             0.0000000000
          -45.3421501270             0.1480865445             0.0582558259             0.0000000000
