# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -224.1541039982             0.0072172246             0.0063161966             0.0000000000
         -223.0141039982             0.0072907218             0.0063872741             0.0000000000
         -221.8741039982             0.0073653451             0.0064588516             0.0000000000
         -220.7341039982             0.0074411173             0.0065309416             0.0000000000
         -219.5941039982             0.0075180623             0.0066035832             0.0000000000
         -218.4541039982             0.0075962042             0.0066768328             0.0000000000
         -217.3141039982             0.0076755679             0.0067506371             0.0000000000
         -216.1741039982             0.0077561791             0.0068250091             0.0000000000
         -215.0341039982             0.0078380638             0.0069000208             0.0000000000
         -213.8941039982             0.0079212491             0.0069756760             0.0000000000
         -212.7541039982             0.0080057626             0.0070519438             0.0000000000
         -211.6141039982             0.0080916325             0.0071288382             0.0000000000
         -210.4741039982             0.0081788881             0.0072064700             0.0000000000
         -209.3341039982             0.0082675592             0.0072847791             0.0000000000
         -208.1941039982             0.0083576765             0.0073637626             0.0000000000
         -207.0541039982             0.0084492716             0.0074434508             0.0000000000
         -205.9141039982             0.0085423768             0.0075239543             0.0000000000
         -204.7741039982             0.0086370255             0.0076051825             0.0000000000
         -203.6341039982             0.0087332519             0.0076871512             0.0000000000
         -202.4941039982             0.0088310911             0.0077699315             0.0000000000
         -201.3541039982             0.0089305793             0.0078535686             0.0000000000
         -200.2141039982             0.0090317537             0.0079380002             0.0000000000
         -199.0741039982             0.0091346525             0.0080232434             0.0000000000
         -197.9341039982             0.0092393149             0.0081094173             0.0000000000
         -196.7941039982             0.0093457814             0.0081964885             0.0000000000
         -195.6541039982             0.0094540936             0.0082844295             0.0000000000
         -194.5141039982             0.0095642943             0.0083732587             0.0000000000
         -193.3741039982             0.0096764274             0.0084631514             0.0000000000
         -192.2341039982             0.0097905384             0.0085539810             0.0000000000
         -191.0941039982             0.0099066738             0.0086457617             0.0000000000
         -189.9541039982             0.0100248818             0.0087385567             0.0000000000
         -188.8141039982             0.0101452116             0.0088324774             0.0000000000
         -187.6741039982             0.0102677144             0.0089274164             0.0000000000
         -186.5341039982             0.0103924424             0.0090233949             0.0000000000
         -185.3941039982             0.0105194499             0.0091205349             0.0000000000
         -184.2541039982             0.0106487925             0.0092188524             0.0000000000
         -183.1141039982             0.0107805276             0.0093182823             0.0000000000
         -181.9741039982             0.0109147143             0.0094188479             0.0000000000
         -180.8341039982             0.0110514138             0.0095207405             0.0000000000
         -179.6941039982             0.0111906889             0.0096238620             0.0000000000
         -178.5541039982             0.0113326045             0.0097281989             0.0000000000
         -177.4141039982             0.0114772275             0.0098337969             0.0000000000
         -176.2741039982             0.0116246270             0.0099408671             0.0000000000
         -175.1341039982             0.0117748744             0.0100492380             0.0000000000
         -173.9941039982             0.0119280430             0.0101589369             0.0000000000
         -172.8541039982             0.0120842090             0.0102700820             0.0000000000
         -171.7141039982             0.0122434507             0.0103827690             0.0000000000
         -170.5741039982             0.0124058491             0.0104968778             0.0000000000
         -169.4341039982             0.0125714879             0.0106124382             0.0000000000
         -168.2941039982             0.0127404535             0.0107296543             0.0000000000
         -167.1541039982             0.0129128354             0.0108484832             0.0000000000
         -166.0141039982             0.0130887257             0.0109688673             0.0000000000
         -164.8741039982             0.0132682201             0.0110908395             0.0000000000
         -163.7341039982             0.0134514172             0.0112147045             0.0000000000
         -162.5941039982             0.0136384192             0.0113402548             0.0000000000
         -161.4541039982             0.0138293317             0.0114675075             0.0000000000
         -160.3141039982             0.0140242640             0.0115965667             0.0000000000
         -159.1741039982             0.0142233294             0.0117276532             0.0000000000
         -158.0341039982             0.0144266449             0.0118605660             0.0000000000
         -156.8941039982             0.0146343319             0.0119953447             0.0000000000
