# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -225.7991658321             0.0046979643             0.0064789333             0.0000000000
         -224.6591658321             0.0047454597             0.0065522943             0.0000000000
         -223.5191658321             0.0047936774             0.0066261455             0.0000000000
         -222.3791658321             0.0048426322             0.0067004997             0.0000000000
         -221.2391658321             0.0048923391             0.0067753961             0.0000000000
         -220.0991658321             0.0049428135             0.0068508909             0.0000000000
         -218.9591658321             0.0049940713             0.0069269322             0.0000000000
         -217.8191658321             0.0050461288             0.0070035336             0.0000000000
         -216.6791658321             0.0050990027             0.0070807668             0.0000000000
         -215.5391658321             0.0051527099             0.0071586362             0.0000000000
         -214.3991658321             0.0052072682             0.0072371118             0.0000000000
         -213.2591658321             0.0052626956             0.0073162082             0.0000000000
         -212.1191658321             0.0053190105             0.0073960358             0.0000000000
         -210.9791658321             0.0053762320             0.0074765356             0.0000000000
         -209.8391658321             0.0054343796             0.0075577053             0.0000000000
         -208.6991658321             0.0054934733             0.0076395755             0.0000000000
         -207.5591658321             0.0055535337             0.0077222569             0.0000000000
         -206.4191658321             0.0056145820             0.0078056599             0.0000000000
         -205.2791658321             0.0056766398             0.0078898006             0.0000000000
         -204.1391658321             0.0057397296             0.0079747504             0.0000000000
         -202.9991658321             0.0058038743             0.0080605551             0.0000000000
         -201.8591658321             0.0058690974             0.0081471530             0.0000000000
         -200.7191658321             0.0059354232             0.0082345615             0.0000000000
         -199.5791658321             0.0060028766             0.0083229000             0.0000000000
         -198.4391658321             0.0060714832             0.0084121359             0.0000000000
         -197.2991658321             0.0061412695             0.0085022420             0.0000000000
         -196.1591658321             0.0062122625             0.0085932370             0.0000000000
         -195.0191658321             0.0062844902             0.0086852970             0.0000000000
         -193.8791658321             0.0063579812             0.0087782956             0.0000000000
         -192.7391658321             0.0064327652             0.0088722474             0.0000000000
         -191.5991658321             0.0065088725             0.0089672162             0.0000000000
         -190.4591658321             0.0065863344             0.0090633140             0.0000000000
         -189.3191658321             0.0066651832             0.0091604335             0.0000000000
         -188.1791658321             0.0067454520             0.0092585961             0.0000000000
         -187.0391658321             0.0068271752             0.0093579250             0.0000000000
         -185.8991658321             0.0069103879             0.0094584363             0.0000000000
         -184.7591658321             0.0069951264             0.0095600651             0.0000000000
         -183.6191658321             0.0070814281             0.0096628349             0.0000000000
         -182.4791658321             0.0071693316             0.0097669384             0.0000000000
         -181.3391658321             0.0072588767             0.0098722773             0.0000000000
         -180.1991658321             0.0073501043             0.0099788382             0.0000000000
         -179.0591658321             0.0074430567             0.0100866672             0.0000000000
         -177.9191658321             0.0075377776             0.0101959771             0.0000000000
         -176.7791658321             0.0076343118             0.0103065955             0.0000000000
         -175.6391658321             0.0077327058             0.0104185501             0.0000000000
         -174.4991658321             0.0078330076             0.0105319599             0.0000000000
         -173.3591658321             0.0079352666             0.0106469216             0.0000000000
         -172.2191658321             0.0080395339             0.0107633143             0.0000000000
         -171.0791658321             0.0081458621             0.0108811684             0.0000000000
         -169.9391658321             0.0082543058             0.0110006893             0.0000000000
         -168.7991658321             0.0083649213             0.0111218340             0.0000000000
         -167.6591658321             0.0084777666             0.0112445446             0.0000000000
         -166.5191658321             0.0085929019             0.0113688544             0.0000000000
         -165.3791658321             0.0087103894             0.0114950704             0.0000000000
         -164.2391658321             0.0088302932             0.0116229835             0.0000000000
         -163.0991658321             0.0089526798             0.0117526112             0.0000000000
         -161.9591658321             0.0090776180             0.0118840583             0.0000000000
         -160.8191658321             0.0092051789             0.0120175472             0.0000000000
         -159.6791658321             0.0093354361             0.0121528754             0.0000000000
         -158.5391658321             0.0094684657             0.0122900830             0.0000000000
         -157.3991658321             0.0096043467             0.0124293817             0.0000000000
         -156.2591658321             0.0097431608             0.0125708246             0.0000000000
         -155.1191658321             0.0098849926             0.0127142853             0.0000000000
         -153.9791658321             0.0100299298             0.0128598083             0.0000000000
         -152.8391658321             0.0101780634             0.0130077326             0.0000000000
         -151.6991658321             0.0103294874             0.0131579072             0.0000000000
         -150.5591658321             0.0104842997             0.0133102986             0.0000000000
         -149.4191658321             0.0106426016             0.0134649806             0.0000000000
         -148.2791658321             0.0108044983             0.0136223698             0.0000000000
         -147.1391658321             0.0109700987             0.0137821439             0.0000000000
         -145.9991658321             0.0111395163             0.0139443570             0.0000000000
         -144.8591658321             0.0113128686             0.0141092171             0.0000000000
         -143.7191658321             0.0114902778             0.0142769347             0.0000000000
         -142.5791658321             0.0116718706             0.0144472800             0.0000000000
         -141.4391658321             0.0118577791             0.0146203134             0.0000000000
         -140.2991658321             0.0120481403             0.0147964042             0.0000000000
         -139.1591658321             0.0122430966             0.0149755115             0.0000000000
         -138.0191658321             0.0124427963             0.0151575193             0.0000000000
         -136.8791658321             0.0126473938             0.0153424960             0.0000000000
         -135.7391658321             0.0128570493             0.0155310037             0.0000000000
         -134.5991658321             0.0130719302             0.0157226964             0.0000000000
         -133.4591658321             0.0132922102             0.0159175977             0.0000000000
         -132.3191658321             0.0135180708             0.0161158941             0.0000000000
         -131.1791658321             0.0137497009             0.0163180518             0.0000000000
         -130.0391658321             0.0139872972             0.0165236822             0.0000000000
         -128.8991658321             0.0142310651             0.0167328705             0.0000000000
         -127.7591658321             0.0144812188             0.0169460094             0.0000000000
         -126.6191658321             0.0147379817             0.0171632547             0.0000000000
         -125.4791658321             0.0150015870             0.0173843581             0.0000000000
         -124.3391658321             0.0152722783             0.0176094169             0.0000000000
         -123.1991658321             0.0155503100             0.0178390748             0.0000000000
         -122.0591658321             0.0158359480             0.0180731034             0.0000000000
         -120.9191658321             0.0161294700             0.0183114302             0.0000000000
         -119.7791658321             0.0164311667             0.0185541886             0.0000000000
         -118.6391658321             0.0167413421             0.0188022611             0.0000000000
         -117.4991658321             0.0170603143             0.0190550125             0.0000000000
         -116.3591658321             0.0173884163             0.0193125665             0.0000000000
         -115.2191658321             0.0177259970             0.0195753255             0.0000000000
         -114.0791658321             0.0180734219             0.0198437867             0.0000000000
         -112.9391658321             0.0184310742             0.0201174889             0.0000000000
         -111.7991658321             0.0187993555             0.0203965747             0.0000000000
         -110.6591658321             0.0191786876             0.0206817794             0.0000000000
         -109.5191658321             0.0195695127             0.0209731131             0.0000000000
         -108.3791658321             0.0199722955             0.0212703375             0.0000000000
         -107.2391658321             0.0203875240             0.0215736177             0.0000000000
         -106.0991658321             0.0208157112             0.0218841016             0.0000000000
         -104.9591658321             0.0212573965             0.0222011853             0.0000000000
         -103.8191658321             0.0217131472             0.0225249142             0.0000000000
         -102.6791658321             0.0221835607             0.0228556694             0.0000000000
         -101.5391658321             0.0226692658             0.0231945447             0.0000000000
         -100.3991658321             0.0231709253             0.0235407288             0.0000000000
          -99.2591658321             0.0236892376             0.0238944394             0.0000000000
          -98.1191658321             0.0242249396             0.0242565097             0.0000000000
          -96.9791658321             0.0247788088             0.0246274117             0.0000000000
          -95.8391658321             0.0253516663             0.0250066193             0.0000000000
          -94.6991658321             0.0259443797             0.0253943888             0.0000000000
          -93.5591658321             0.0265578664             0.0257921258             0.0000000000
          -92.4191658321             0.0271930969             0.0261994956             0.0000000000
          -91.2791658321             0.0278510992             0.0266163473             0.0000000000
          -90.1391658321             0.0285329628             0.0270429843             0.0000000000
          -88.9991658321             0.0292398436             0.0274815387             0.0000000000
          -87.8591658321             0.0299729695             0.0279306319             0.0000000000
          -86.7191658321             0.0307336467             0.0283906041             0.0000000000
          -85.5791658321             0.0315232669             0.0288623819             0.0000000000
          -84.4391658321             0.0323433157             0.0293473268             0.0000000000
          -83.2991658321             0.0331953832             0.0298444053             0.0000000000
          -82.1591658321             0.0340811759             0.0303540342             0.0000000000
          -81.0191658321             0.0350025319             0.0308779630             0.0000000000
          -79.8791658321             0.0359614393             0.0314164823             0.0000000000
          -78.7391658321             0.0369600597             0.0319690639             0.0000000000
          -77.5991658321             0.0380007573             0.0325362125             0.0000000000
          -76.4591658321             0.0390861363             0.0331207539             0.0000000000
          -75.3191658321             0.0402190879             0.0337215412             0.0000000000
          -74.1791658321             0.0414028516             0.0343387373             0.0000000000
          -73.0391658321             0.0426410918             0.0349733347             0.0000000000
          -71.8991658321             0.0439379970             0.0356284559             0.0000000000
          -70.7591658321             0.0452984054             0.0363021520             0.0000000000
          -69.6191658321             0.0467279651             0.0369951578             0.0000000000
          -68.4791658321             0.0482333353             0.0377097218             0.0000000000
          -67.3391658321             0.0498224403             0.0384475702             0.0000000000
          -66.1991658321             0.0515047861             0.0392074729             0.0000000000
          -65.0591658321             0.0532918542             0.0399903798             0.0000000000
          -63.9191658321             0.0551975854             0.0408003091             0.0000000000
          -62.7791658321             0.0572389726             0.0416370383             0.0000000000
          -61.6391658321             0.0594367780             0.0425004335             0.0000000000
          -60.4991658321             0.0618163958             0.0433918093             0.0000000000
          -59.3591658321             0.0644088783             0.0443178229             0.0000000000
          -58.2191658321             0.0672521447             0.0452755296             0.0000000000
          -57.0791658321             0.0703923901             0.0462665528             0.0000000000
          -55.9391658321             0.0738857094             0.0472945323             0.0000000000
          -54.7991658321             0.0777999446             0.0483655888             0.0000000000
          -53.6591658321             0.0822167603             0.0494776667             0.0000000000
          -52.5191658321             0.0872339392             0.0506338184             0.0000000000
          -51.3791658321             0.0929678820             0.0518423038             0.0000000000
          -50.2391658321             0.0995562776             0.0531077170             0.0000000000
          -49.0991658321             0.1071608966             0.0544309416             0.0000000000
          -47.9591658321             0.1159704385             0.0558176448             0.0000000000
          -46.8191658321             0.1262033418             0.0572853981             0.0000000000
          -45.6791658321             0.1381104460             0.0588358666             0.0000000000
          -44.5391658321             0.1519773662             0.0604760751             0.0000000000
          -43.3991658321             0.1681264205             0.0622187650             0.0000000000
          -42.2591658321             0.1869179288             0.0640956985             0.0000000000
          -41.1191658321             0.2087506825             0.0661059442             0.0000000000
          -39.9791658321             0.2340613737             0.0682676153             0.0000000000
          -38.8391658321             0.2633227659             0.0706144496             0.0000000000
          -37.6991658321             0.2970403941             0.0731852615             0.0000000000
          -36.5591658321             0.3357475974             0.0759895480             0.0000000000
          -35.4191658321             0.3799987151             0.0790605184             0.0000000000
          -34.2791658321             0.4303603192             0.0824756768             0.0000000000
          -33.1391658321             0.4874004147             0.0862712809             0.0000000000
          -31.9991658321             0.5516756058             0.0904786934             0.0000000000
          -30.8591658321             0.6237163098             0.0951544387             0.0000000000
          -29.7191658321             0.7040101932             0.1004595896             0.0000000000
          -28.5791658321             0.7929840992             0.1063953866             0.0000000000
          -27.4391658321             0.8909848347             0.1130354086             0.0000000000
          -26.2991658321             0.9982592799             0.1205007866             0.0000000000
          -25.1591658321             1.1149343589             0.1289961981             0.0000000000
          -24.0191658321             1.2409974778             0.1385158626             0.0000000000
          -22.8791658321             1.3762780656             0.1491742276             0.0000000000
          -21.7391658321             1.5204308610             0.1612143520             0.0000000000
          -20.5991658321             1.6729215526             0.1747992442             0.0000000000
          -19.4591658321             1.8330153125             0.1899537404             0.0000000000
          -18.3191658321             1.9997686611             0.2068226692             0.0000000000
          -17.1791658321             2.1720249839             0.2258300401             0.0000000000
          -16.0391658321             2.3484139002             0.2469764978             0.0000000000
          -14.8991658321             2.5273546064             0.2703446140             0.0000000000
          -13.7591658321             2.7070633056             0.2961170205             0.0000000000
          -12.6191658321             2.8855649642             0.3248712630             0.0000000000
          -11.4791658321             3.0607099224             0.3563586869             0.0000000000
          -10.3391658321             3.2301963697             0.3907248688             0.0000000000
           -9.1991658321             3.3916003186             0.4282931843             0.0000000000
           -8.0591658321             3.5424153360             0.4693925638             0.0000000000
           -6.9191658321             3.6801046491             0.5137775861             0.0000000000
           -5.7791658321             3.8021679364             0.5615397302             0.0000000000
           -4.6391658321             3.9062237367             0.6131302637             0.0000000000
           -3.4991658321             3.9901057095             0.6684617305             0.0000000000
           -2.3591658321             4.0519671527             0.7273205120             0.0000000000
           -1.2191658321             4.0903840588             0.7896975669             0.0000000000
           -0.0791658321             4.1044439490             0.8560923624             0.0000000000
            1.0608341679             4.0938072780             0.9259336792             0.0000000000
            2.2008341679             4.0587312004             0.9990511332             0.0000000000
            3.3408341679             4.0000515254             1.0753976228             0.0000000000
            4.4808341679             3.9191260387             1.1550961101             0.0000000000
            5.6208341679             3.8177487187             1.2374925373             0.0000000000
            6.7608341679             3.6980478496             1.3223495075             0.0000000000
            7.9008341679             3.5623810368             1.4095577551             0.0000000000
            9.0408341679             3.4132373701             1.4987926749             0.0000000000
           10.1808341679             3.2531529076             1.5895442141             0.0000000000
           11.3208341679             3.0846417245             1.6814894345             0.0000000000
           12.4608341679             2.9101418878             1.7743606113             0.0000000000
           13.6008341679             2.7319741643             1.8676848633             0.0000000000
           14.7408341679             2.5523108396             1.9610820214             0.0000000000
           15.8808341679             2.3731523140             2.0542063247             0.0000000000
           17.0208341679             2.1963097503             2.1465594137             0.0000000000
           18.1608341679             2.0233926848             2.2378772017             0.0000000000
           19.3008341679             1.8558010141             2.3278436678             0.0000000000
           20.4408341679             1.6947210939             2.4160514509             0.0000000000
           21.5808341679             1.5411258232             2.5020277935             0.0000000000
           22.7208341679             1.3957786025             2.5857211899             0.0000000000
           23.8608341679             1.2592409784             2.6668897609             0.0000000000
           25.0008341679             1.1318836705             2.7450093014             0.0000000000
           26.1408341679             1.0139005598             2.8199278013             0.0000000000
           27.2808341679             0.9053251106             2.8916785695             0.0000000000
           28.4208341679             0.8060486241             2.9601153447             0.0000000000
           29.5608341679             0.7158396872             3.0245770840             0.0000000000
           30.7008341679             0.6343641727             3.0853945046             0.0000000000
           31.8408341679             0.5612051839             3.1425755465             0.0000000000
           32.9808341679             0.4958823910             3.1959717021             0.0000000000
           34.1208341679             0.4378702862             3.2450906308             0.0000000000
           35.2608341679             0.3866149755             3.2904763733             0.0000000000
           36.4008341679             0.3415492243             3.3321387523             0.0000000000
           37.5408341679             0.3021055693             3.3698287631             0.0000000000
           38.6808341679             0.2677274021             3.4035075685             0.0000000000
           39.8208341679             0.2378780169             3.4336008936             0.0000000000
           40.9608341679             0.2120476797             3.4601774867             0.0000000000
           42.1008341679             0.1897588422             3.4829001740             0.0000000000
           43.2408341679             0.1705696621             3.5021271053             0.0000000000
           44.3808341679             0.1540760235             3.5181288777             0.0000000000
           45.5208341679             0.1399122701             3.5310087792             0.0000000000
           46.6608341679             0.1277508668             3.5403717168             0.0000000000
           47.8008341679             0.1173012040             3.5468626599             0.0000000000
           48.9408341679             0.1083077460             3.5506015636             0.0000000000
           50.0808341679             0.1005477081             3.5515862838             0.0000000000
           51.2208341679             0.0938284267             3.5497586360             0.0000000000
           52.3608341679             0.0879845617             3.5455681702             0.0000000000
           53.5008341679             0.0828752483             3.5391326785             0.0000000000
           54.6408341679             0.0783812924             3.5303745500             0.0000000000
           55.7808341679             0.0744024791             3.5194728789             0.0000000000
           56.9208341679             0.0708550477             3.5067039470             0.0000000000
           58.0608341679             0.0676693652             3.4921775478             0.0000000000
           59.2008341679             0.0647878212             3.4757753447             0.0000000000
           60.3408341679             0.0621629476             3.4578099643             0.0000000000
           61.4808341679             0.0597557647             3.4384282291             0.0000000000
           62.6208341679             0.0575343432             3.4177019095             0.0000000000
           63.7608341679             0.0554725684             3.3955758415             0.0000000000
           64.9008341679             0.0535490898             3.3723381006             0.0000000000
           66.0408341679             0.0517464370             3.3480733997             0.0000000000
           67.1808341679             0.0500502834             3.3228031018             0.0000000000
           68.3208341679             0.0484488373             3.2965893607             0.0000000000
           69.4608341679             0.0469323435             3.2696027173             0.0000000000
           70.6008341679             0.0454926787             3.2419126579             0.0000000000
           71.7408341679             0.0441230243             3.2135175433             0.0000000000
           72.8808341679             0.0428176052             3.1845308005             0.0000000000
           74.0208341679             0.0415714809             3.1550460339             0.0000000000
           75.1608341679             0.0403803810             3.1251186844             0.0000000000
           76.3008341679             0.0392405747             3.0947441517             0.0000000000
           77.4408341679             0.0381487686             3.0640403922             0.0000000000
           78.5808341679             0.0371020270             3.0330559280             0.0000000000
           79.7208341679             0.0360977090             3.0018258755             0.0000000000
           80.8608341679             0.0351334194             2.9703805243             0.0000000000
           82.0008341679             0.0342069706             2.9387873235             0.0000000000
           83.1408341679             0.0333163517             2.9070813989             0.0000000000
           84.2808341679             0.0324597050             2.8752914551             0.0000000000
           85.4208341679             0.0316353068             2.8434552753             0.0000000000
           86.5608341679             0.0308415516             2.8116071356             0.0000000000
           87.7008341679             0.0300769399             2.7797734045             0.0000000000
           88.8408341679             0.0293400674             2.7479875052             0.0000000000
           89.9808341679             0.0286296166             2.7162714967             0.0000000000
           91.1208341679             0.0279443491             2.6846446994             0.0000000000
           92.2608341679             0.0272830994             2.6531283656             0.0000000000
           93.4008341679             0.0266447689             2.6217618939             0.0000000000
           94.5408341679             0.0260283216             2.5905432211             0.0000000000
           95.6808341679             0.0254327791             2.5594873260             0.0000000000
           96.8208341679             0.0248572168             2.5286202161             0.0000000000
           97.9608341679             0.0243007605             2.4979660079             0.0000000000
           99.1008341679             0.0237625828             2.4675161026             0.0000000000
          100.2408341679             0.0232419002             2.4372809358             0.0000000000
          101.3808341679             0.0227379705             2.4072964470             0.0000000000
          102.5208341679             0.0222500899             2.3775613521             0.0000000000
          103.6608341679             0.0217775910             2.3480693184             0.0000000000
          104.8008341679             0.0213198402             2.3188272846             0.0000000000
          105.9408341679             0.0208762360             2.2898839963             0.0000000000
          107.0808341679             0.0204462070             2.2612073707             0.0000000000
          108.2208341679             0.0200292099             2.2327989611             0.0000000000
          109.3608341679             0.0196247283             2.2046731310             0.0000000000
          110.5008341679             0.0192322707             2.1768624272             0.0000000000
          111.6408341679             0.0188513694             2.1493320962             0.0000000000
          112.7808341679             0.0184815788             2.1220848098             0.0000000000
          113.9208341679             0.0181224748             2.0951474322             0.0000000000
          115.0608341679             0.0177736528             2.0685232132             0.0000000000
          116.2008341679             0.0174347271             2.0421880400             0.0000000000
          117.3408341679             0.0171053298             2.0161429767             0.0000000000
          118.4808341679             0.0167851099             1.9904280528             0.0000000000
          119.6208341679             0.0164737321             1.9650162052             0.0000000000
          120.7608341679             0.0161708763             1.9398958847             0.0000000000
          121.9008341679             0.0158762366             1.9150696062             0.0000000000
          123.0408341679             0.0155895205             1.8905825288             0.0000000000
          124.1808341679             0.0153104486             1.8663857193             0.0000000000
          125.3208341679             0.0150387532             1.8424783558             0.0000000000
          126.4608341679             0.0147741785             1.8188761655             0.0000000000
          127.6008341679             0.0145164795             1.7955944979             0.0000000000
          128.7408341679             0.0142654215             1.7725983809             0.0000000000
          129.8808341679             0.0140207797             1.7498863188             0.0000000000
          131.0208341679             0.0137823387             1.7274868261             0.0000000000
          132.1608341679             0.0135498920             1.7053865245             0.0000000000
          133.3008341679             0.0133232415             1.6835645049             0.0000000000
          134.4408341679             0.0131021974             1.6620187979             0.0000000000
          135.5808341679             0.0128865772             1.6407899440             0.0000000000
          136.7208341679             0.0126762061             1.6198375763             0.0000000000
          137.8608341679             0.0124709159             1.5991544500             0.0000000000
          139.0008341679             0.0122705453             1.5787464268             0.0000000000
          140.1408341679             0.0120749391             1.5586406526             0.0000000000
          141.2808341679             0.0118839484             1.5387963579             0.0000000000
          142.4208341679             0.0116974299             1.5192110850             0.0000000000
          143.5608341679             0.0115152456             1.4999026413             0.0000000000
          144.7008341679             0.0113372631             1.4808717124             0.0000000000
          145.8408341679             0.0111633548             1.4620914498             0.0000000000
          146.9808341679             0.0109933978             1.4435592603             0.0000000000
          148.1208341679             0.0108272741             1.4253038800             0.0000000000
          149.2608341679             0.0106648696             1.4073017371             0.0000000000
          150.4008341679             0.0105060749             1.3895389872             0.0000000000
          151.5408341679             0.0103507840             1.3720137790             0.0000000000
          152.6808341679             0.0101988953             1.3547622885             0.0000000000
          153.8208341679             0.0100503105             1.3377414016             0.0000000000
          154.9608341679             0.0099049349             1.3209484464             0.0000000000
          156.1008341679             0.0097626771             1.3043924479             0.0000000000
          157.2408341679             0.0096234490             1.2880857038             0.0000000000
          158.3808341679             0.0094871656             1.2719980981             0.0000000000
          159.5208341679             0.0093537447             1.2561269771             0.0000000000
          160.6608341679             0.0092231071             1.2404911732             0.0000000000
          161.8008341679             0.0090951762             1.2250813826             0.0000000000
          162.9408341679             0.0089698780             1.2098793980             0.0000000000
          164.0808341679             0.0088471412             1.1948826148             0.0000000000
          165.2208341679             0.0087268965             1.1801186253             0.0000000000
          166.3608341679             0.0086090774             1.1655587495             0.0000000000
          167.5008341679             0.0084936191             1.1511955970             0.0000000000
          168.6408341679             0.0083804594             1.1370314601             0.0000000000
          169.7808341679             0.0082695377             1.1230872063             0.0000000000
          170.9208341679             0.0081607958             1.1093313936             0.0000000000
          172.0608341679             0.0080541771             1.0957615535             0.0000000000
          173.2008341679             0.0079496268             1.0823886927             0.0000000000
          174.3408341679             0.0078470919             1.0692145967             0.0000000000
          175.4808341679             0.0077465213             1.0562184859             0.0000000000
          176.6208341679             0.0076478652             1.0433979862             0.0000000001
          177.7608341679             0.0075510755             1.0307718497             0.0000000001
          178.9008341679             0.0074561055             1.0183248270             0.0000000001
          180.0408341679             0.0073629101             1.0060457526             0.0000000002
          181.1808341679             0.0072714455             0.9939323541             0.0000000004
          182.3208341679             0.0071816692             0.9820102201             0.0000000006
          183.4608341679             0.0070935401             0.9702489867             0.0000000009
          184.6008341679             0.0070070183             0.9586461089             0.0000000015
          185.7408341679             0.0069220649             0.9472066471             0.0000000023
          186.8808341679             0.0068386425             0.9359404995             0.0000000036
          188.0208341679             0.0067567146             0.9248256563             0.0000000056
          189.1608341679             0.0066762458             0.9138600327             0.0000000087
          190.3008341679             0.0065972018             0.9030555085             0.0000000133
          191.4408341679             0.0065195492             0.8924070569             0.0000000203
          192.5808341679             0.0064432557             0.8819011271             0.0000000309
          193.7208341679             0.0063682898             0.8715357413             0.0000000467
          194.8608341679             0.0062946210             0.8613287960             0.0000000701
          196.0008341679             0.0062222196             0.8512620306             0.0000001048
          197.1408341679             0.0061510568             0.8413294626             0.0000001557
          198.2808341679             0.0060811045             0.8315317721             0.0000002302
          199.4208341679             0.0060123356             0.8218844765             0.0000003386
          200.5608341679             0.0059447236             0.8123652967             0.0000004952
          201.7008341679             0.0058782427             0.8029724402             0.0000007203
          202.8408341679             0.0058128679             0.7937125708             0.0000010422
          203.9808341679             0.0057485749             0.7845881663             0.0000014999
          205.1208341679             0.0056853400             0.7755843416             0.0000021470
          206.2608341679             0.0056231402             0.7666994049             0.0000030568
          207.4008341679             0.0055619530             0.7579453052             0.0000043289
          208.5408341679             0.0055017566             0.7493129499             0.0000060976
          209.6808341679             0.0054425299             0.7407940662             0.0000085431
          210.8208341679             0.0053842521             0.7323870597             0.0000119056
          211.9608341679             0.0053269032             0.7241085250             0.0000165033
          213.1008341679             0.0052704635             0.7159391452             0.0000227549
          214.2408341679             0.0052149140             0.7078765407             0.0000312081
          215.3808341679             0.0051602361             0.6999234970             0.0000425746
          216.5208341679             0.0051064117             0.6920878120             0.0000577734
          217.6608341679             0.0050534231             0.6843540324             0.0000779836
          218.8008341679             0.0050012533             0.6767207263             0.0001047081
          219.9408341679             0.0049498854             0.6691953137             0.0001398502
          221.0808341679             0.0048993031             0.6617754888             0.0001858040
          222.2208341679             0.0048494905             0.6544515579             0.0002455616
          223.3608341679             0.0048004322             0.6472221747             0.0003228374
          224.5008341679             0.0047521130             0.6400988444             0.0004222109
          225.6408341679             0.0047045181             0.6330703127             0.0005492905
          226.7808341679             0.0046576332             0.6261320251             0.0007108970
          227.9208341679             0.0046114443             0.6192839408             0.0009152681
          229.0608341679             0.0045659377             0.6125374789             0.0011722825
          230.2008341679             0.0045211000             0.6058771596             0.0014937029
          231.3408341679             0.0044769182             0.5993017780             0.0018934331
          232.4808341679             0.0044333796             0.5928153527             0.0023877874
          233.6208341679             0.0043904719             0.5864204868             0.0029957644
          234.7608341679             0.0043481828             0.5801067077             0.0037393205
          235.9008341679             0.0043065007             0.5738728843             0.0046436320
          237.0408341679             0.0042654139             0.5677266247             0.0057373365
          238.1808341679             0.0042249112             0.5616627029             0.0070527419
          239.3208341679             0.0041849816             0.5556751227             0.0086259890
          240.4608341679             0.0041456143             0.5497628227             0.0104971534
          241.6008341679             0.0041067989             0.5439365729             0.0127102716
          242.7408341679             0.0040685252             0.5381842166             0.0153132764
          243.8808341679             0.0040307830             0.5325037497             0.0183578256
          245.0208341679             0.0039935627             0.5268966708             0.0218990113
          246.1608341679             0.0039568546             0.5213690403             0.0259949372
          247.3008341679             0.0039206494             0.5159100705             0.0307061548
          248.4408341679             0.0038849380             0.5105188134             0.0360949529
          249.5808341679             0.0038497115             0.5051999201             0.0422244994
          250.7208341679             0.0038149612             0.4999526020             0.0491578386
          251.8608341679             0.0037806784             0.4947699683             0.0569567544
          253.0008341679             0.0037468550             0.4896511298             0.0656805143
          254.1408341679             0.0037134826             0.4846035251             0.0753845158
          255.2808341679             0.0036805535             0.4796202825             0.0861188640
          256.4208341679             0.0036480596             0.4746979950             0.0979269141
          257.5608341679             0.0036159935             0.4698363229             0.1108438164
          258.7008341679             0.0035843477             0.4650436781             0.1248951079
          259.8408341679             0.0035531148             0.4603092846             0.1400953951
          260.9808341679             0.0035222877             0.4556323487             0.1564471746
          262.1208341679             0.0034918595             0.4510152987             0.1739398378
          263.2608341679             0.0034618233             0.4464605541             0.1925489014
          264.4008341679             0.0034321723             0.4419607314             0.2122355049
          265.5408341679             0.0034029001             0.4375150860             0.2329462032
          266.6808341679             0.0033740003             0.4331285033             0.2546130831
          267.8208341679             0.0033454664             0.4287980625             0.2771542133
          268.9608341679             0.0033172925             0.4245194209             0.3004744353
          270.1008341679             0.0032894725             0.4202918801             0.3244664851
          271.2408341679             0.0032620005             0.4161224997             0.3490124273
          272.3808341679             0.0032348707             0.4120036118             0.3739853713
          273.5208341679             0.0032080774             0.4079335941             0.3992514275
          274.6608341679             0.0031816152             0.4039132218             0.4246718553
