# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -228.5572191980             0.0093257914             0.0028176009             0.0000000000
         -227.4172191980             0.0094189411             0.0028572288             0.0000000000
         -226.2772191980             0.0095134905             0.0028969786             0.0000000000
         -225.1372191980             0.0096094677             0.0029368539             0.0000000000
         -223.9972191980             0.0097069015             0.0029768653             0.0000000000
         -222.8572191980             0.0098058215             0.0030170279             0.0000000000
         -221.7172191980             0.0099062580             0.0030573298             0.0000000000
         -220.5772191980             0.0100082420             0.0030977755             0.0000000000
         -219.4372191980             0.0101118055             0.0031383851             0.0000000000
         -218.2972191980             0.0102169812             0.0031791612             0.0000000000
         -217.1572191980             0.0103238027             0.0032200979             0.0000000000
         -216.0172191980             0.0104323042             0.0032612005             0.0000000000
         -214.8772191980             0.0105425213             0.0033025007             0.0000000000
         -213.7372191980             0.0106544902             0.0033439847             0.0000000000
         -212.5972191980             0.0107682481             0.0033856539             0.0000000000
         -211.4572191980             0.0108838332             0.0034275187             0.0000000000
         -210.3172191980             0.0110012848             0.0034696126             0.0000000000
         -209.1772191980             0.0111206432             0.0035119126             0.0000000000
         -208.0372191980             0.0112419497             0.0035544255             0.0000000000
         -206.8972191980             0.0113652470             0.0035971743             0.0000000000
         -205.7572191980             0.0114905786             0.0036401749             0.0000000000
         -204.6172191980             0.0116179895             0.0036834117             0.0000000000
         -203.4772191980             0.0117475257             0.0037268920             0.0000000000
         -202.3372191980             0.0118792348             0.0037706544             0.0000000000
         -201.1972191980             0.0120131654             0.0038146916             0.0000000000
         -200.0572191980             0.0121493677             0.0038589977             0.0000000000
         -198.9172191980             0.0122878932             0.0039035806             0.0000000000
         -197.7772191980             0.0124287947             0.0039484981             0.0000000000
         -196.6372191980             0.0125721270             0.0039937131             0.0000000000
         -195.4972191980             0.0127179460             0.0040392324             0.0000000000
         -194.3572191980             0.0128663094             0.0040850786             0.0000000000
         -193.2172191980             0.0130172766             0.0041312905             0.0000000000
         -192.0772191980             0.0131709087             0.0041778358             0.0000000000
         -190.9372191980             0.0133272686             0.0042247235             0.0000000000
         -189.7972191980             0.0134864211             0.0042719964             0.0000000000
         -188.6572191980             0.0136484328             0.0043196624             0.0000000000
         -187.5172191980             0.0138133725             0.0043677021             0.0000000000
         -186.3772191980             0.0139813109             0.0044161251             0.0000000000
         -185.2372191980             0.0141523209             0.0044649988             0.0000000000
         -184.0972191980             0.0143264776             0.0045142921             0.0000000000
         -182.9572191980             0.0145038585             0.0045640024             0.0000000000
         -181.8172191980             0.0146845433             0.0046141472             0.0000000000
         -180.6772191980             0.0148686145             0.0046648017             0.0000000000
         -179.5372191980             0.0150561567             0.0047159085             0.0000000000
         -178.3972191980             0.0152472576             0.0047674787             0.0000000000
         -177.2572191980             0.0154420074             0.0048195556             0.0000000000
         -176.1172191980             0.0156404993             0.0048721746             0.0000000000
         -174.9772191980             0.0158428295             0.0049252951             0.0000000000
         -173.8372191980             0.0160490972             0.0049789292             0.0000000000
         -172.6972191980             0.0162594048             0.0050331508             0.0000000000
         -171.5572191980             0.0164738582             0.0050879463             0.0000000000
         -170.4172191980             0.0166925666             0.0051432965             0.0000000000
         -169.2772191980             0.0169156429             0.0051992145             0.0000000000
         -168.1372191980             0.0171432037             0.0052558106             0.0000000000
         -166.9972191980             0.0173753696             0.0053130118             0.0000000000
