# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -222.1892093254             0.0150598007             0.0241272420             0.0000000000
         -221.0492093254             0.0152140166             0.0243405636             0.0000000000
         -219.9092093254             0.0153706055             0.0245564423             0.0000000000
         -218.7692093254             0.0155296163             0.0247749287             0.0000000000
         -217.6292093254             0.0156910990             0.0249960743             0.0000000000
         -216.4892093254             0.0158551049             0.0252199319             0.0000000000
         -215.3492093254             0.0160216866             0.0254465556             0.0000000000
         -214.2092093254             0.0161908982             0.0256760004             0.0000000000
         -213.0692093254             0.0163627951             0.0259083229             0.0000000000
         -211.9292093254             0.0165374342             0.0261435809             0.0000000000
         -210.7892093254             0.0167148740             0.0263818334             0.0000000000
         -209.6492093254             0.0168951745             0.0266231410             0.0000000000
         -208.5092093254             0.0170783972             0.0268675656             0.0000000000
         -207.3692093254             0.0172646054             0.0271151709             0.0000000000
         -206.2292093254             0.0174538641             0.0273660218             0.0000000000
         -205.0892093254             0.0176462400             0.0276201852             0.0000000000
         -203.9492093254             0.0178418016             0.0278777293             0.0000000000
         -202.8092093254             0.0180406194             0.0281387243             0.0000000000
         -201.6692093254             0.0182427659             0.0284032421             0.0000000000
         -200.5292093254             0.0184483154             0.0286713568             0.0000000000
         -199.3892093254             0.0186573444             0.0289431439             0.0000000000
         -198.2492093254             0.0188699317             0.0292186816             0.0000000000
         -197.1092093254             0.0190861580             0.0294980496             0.0000000000
         -195.9692093254             0.0193061065             0.0297813303             0.0000000000
         -194.8292093254             0.0195298628             0.0300686082             0.0000000000
         -193.6892093254             0.0197575150             0.0303599702             0.0000000000
         -192.5492093254             0.0199891536             0.0306556202             0.0000000000
         -191.4092093254             0.0202248717             0.0309555837             0.0000000000
         -190.2692093254             0.0204647654             0.0312599146             0.0000000000
         -189.1292093254             0.0207089334             0.0315687108             0.0000000000
         -187.9892093254             0.0209574773             0.0318820735             0.0000000000
         -186.8492093254             0.0212105019             0.0322001067             0.0000000000
         -185.7092093254             0.0214681150             0.0325229179             0.0000000000
         -184.5692093254             0.0217304276             0.0328506181             0.0000000000
         -183.4292093254             0.0219975543             0.0331833217             0.0000000000
         -182.2892093254             0.0222696130             0.0335211471             0.0000000000
         -181.1492093254             0.0225467252             0.0338642168             0.0000000000
         -180.0092093254             0.0228290162             0.0342126572             0.0000000000
         -178.8692093254             0.0231166153             0.0345665996             0.0000000000
         -177.7292093254             0.0234096556             0.0349261796             0.0000000000
         -176.5892093254             0.0237082745             0.0352915379             0.0000000000
         -175.4492093254             0.0240126139             0.0356628203             0.0000000000
         -174.3092093254             0.0243228199             0.0360401783             0.0000000000
         -173.1692093254             0.0246390435             0.0364237691             0.0000000000
         -172.0292093254             0.0249614405             0.0368137560             0.0000000000
         -170.8892093254             0.0252901716             0.0372103090             0.0000000000
         -169.7492093254             0.0256254031             0.0376136048             0.0000000000
         -168.6092093254             0.0259673064             0.0380238277             0.0000000000
         -167.4692093254             0.0263160586             0.0384411696             0.0000000000
         -166.3292093254             0.0266718430             0.0388658308             0.0000000000
         -165.1892093254             0.0270348485             0.0392980205             0.0000000000
         -164.0492093254             0.0274052709             0.0397380928             0.0000000000
         -162.9092093254             0.0277833123             0.0401863099             0.0000000000
         -161.7692093254             0.0281691817             0.0406427597             0.0000000000
         -160.6292093254             0.0285630954             0.0411076939             0.0000000000
         -159.4892093254             0.0289652771             0.0415813770             0.0000000000
         -158.3492093254             0.0293759582             0.0420640863             0.0000000000
         -157.2092093254             0.0297953785             0.0425561133             0.0000000000
         -156.0692093254             0.0302237858             0.0430577647             0.0000000000
         -154.9292093254             0.0306614371             0.0435693635             0.0000000000
         -153.7892093254             0.0311085984             0.0440912498             0.0000000000
         -152.6492093254             0.0315655451             0.0446237826             0.0000000000
         -151.5092093254             0.0320325630             0.0451673409             0.0000000000
         -150.3692093254             0.0325099479             0.0457223255             0.0000000000
         -149.2292093254             0.0329980067             0.0462891599             0.0000000000
         -148.0892093254             0.0334970576             0.0468682932             0.0000000000
         -146.9492093254             0.0340074307             0.0474602009             0.0000000000
         -145.8092093254             0.0345294683             0.0480653877             0.0000000000
         -144.6692093254             0.0350635258             0.0486843896             0.0000000000
         -143.5292093254             0.0356099721             0.0493177760             0.0000000000
         -142.3892093254             0.0361691902             0.0499661530             0.0000000000
         -141.2492093254             0.0367415779             0.0506301657             0.0000000000
         -140.1092093254             0.0373275485             0.0513105012             0.0000000000
         -138.9692093254             0.0379275315             0.0520078929             0.0000000000
         -137.8292093254             0.0385419734             0.0527231228             0.0000000000
         -136.6892093254             0.0391713383             0.0534570265             0.0000000000
         -135.5492093254             0.0398161091             0.0542106448             0.0000000000
         -134.4092093254             0.0404767879             0.0549854342             0.0000000000
         -133.2692093254             0.0411538976             0.0557818456             0.0000000000
         -132.1292093254             0.0418479824             0.0566009814             0.0000000000
         -130.9892093254             0.0425596089             0.0574440233             0.0000000000
         -129.8492093254             0.0432893674             0.0583122382             0.0000000000
         -128.7092093254             0.0440378729             0.0592069852             0.0000000000
         -127.5692093254             0.0448057665             0.0601297230             0.0000000000
         -126.4292093254             0.0455937167             0.0610820175             0.0000000000
         -125.2892093254             0.0464024206             0.0620655507             0.0000000000
         -124.1492093254             0.0472326057             0.0630821296             0.0000000000
         -123.0092093254             0.0480850311             0.0641336962             0.0000000000
         -121.8692093254             0.0489604896             0.0652223377             0.0000000000
         -120.7292093254             0.0498598092             0.0663502982             0.0000000000
         -119.5892093254             0.0507838551             0.0675199905             0.0000000000
         -118.4492093254             0.0517335316             0.0687340091             0.0000000000
         -117.3092093254             0.0527097845             0.0699951442             0.0000000000
         -116.1692093254             0.0537136032             0.0713063961             0.0000000000
         -115.0292093254             0.0547460235             0.0726709913             0.0000000000
         -113.8892093254             0.0558081300             0.0740923991             0.0000000000
         -112.7492093254             0.0569010592             0.0755743494             0.0000000000
         -111.6092093254             0.0580260027             0.0771208516             0.0000000000
         -110.4692093254             0.0591842109             0.0787362148             0.0000000000
         -109.3292093254             0.0603769966             0.0804250691             0.0000000000
         -108.1892093254             0.0616057395             0.0821923879             0.0000000000
         -107.0492093254             0.0628718915             0.0840435121             0.0000000000
         -105.9092093254             0.0641769815             0.0859874311             0.0000000000
         -104.7692093254             0.0655226226             0.0880277436             0.0000000000
         -103.6292093254             0.0669105194             0.0901708591             0.0000000000
         -102.4892093254             0.0683424762             0.0924239041             0.0000000000
         -101.3492093254             0.0698204082             0.0947945158             0.0000000000
         -100.2092093254             0.0713463533             0.0972908736             0.0000000000
          -99.0692093254             0.0729224874             0.0999217334             0.0000000000
          -97.9292093254             0.0745511419             0.1026964616             0.0000000000
          -96.7892093254             0.0762348267             0.1056250721             0.0000000000
          -95.6492093254             0.0779762562             0.1087182635             0.0000000000
          -94.5092093254             0.0797783832             0.1119874580             0.0000000000
          -93.3692093254             0.0816444397             0.1154448415             0.0000000000
          -92.2292093254             0.0835779868             0.1191034049             0.0000000000
          -91.0892093254             0.0855829776             0.1229769860             0.0000000000
          -89.9492093254             0.0876638330             0.1270803135             0.0000000000
          -88.8092093254             0.0898255363             0.1314290505             0.0000000000
          -87.6692093254             0.0920737485             0.1360398396             0.0000000000
          -86.5292093254             0.0944149497             0.1409303486             0.0000000000
          -85.3892093254             0.0968566116             0.1461193160             0.0000000000
          -84.2492093254             0.0994074070             0.1516265977             0.0000000000
          -83.1092093254             0.1020774636             0.1574732127             0.0000000000
          -81.9692093254             0.1048786699             0.1636813898             0.0000000000
          -80.8292093254             0.1078250421             0.1702746129             0.0000000000
          -79.6892093254             0.1109331616             0.1772776665             0.0000000000
          -78.5492093254             0.1142226954             0.1847166795             0.0000000000
          -77.4092093254             0.1177170101             0.1926310919             0.0000000000
          -76.2692093254             0.1214438922             0.2010458618             0.0000000000
          -75.1292093254             0.1254363897             0.2099857596             0.0000000000
          -73.9892093254             0.1297337871             0.2194828664             0.0000000000
          -72.8492093254             0.1343827292             0.2295708099             0.0000000000
          -71.7092093254             0.1394385056             0.2402847962             0.0000000000
          -70.5692093254             0.1449665111             0.2516616386             0.0000000000
          -69.4292093254             0.1510438892             0.2637397826             0.0000000000
          -68.2892093254             0.1577613716             0.2765593272             0.0000000000
          -67.1492093254             0.1652253142             0.2901620416             0.0000000000
          -66.0092093254             0.1735599344             0.3045913766             0.0000000000
          -64.8692093254             0.1829097413             0.3198924718             0.0000000000
          -63.7292093254             0.1934421496             0.3361121563             0.0000000000
          -62.5892093254             0.2053502547             0.3532989441             0.0000000000
          -61.4492093254             0.2188557417             0.3715030222             0.0000000000
          -60.3092093254             0.2342118867             0.3907762328             0.0000000000
          -59.1692093254             0.2517065974             0.4111720476             0.0000000000
          -58.0292093254             0.2716654304             0.4327455355             0.0000000000
          -56.8892093254             0.2944545029             0.4555533207             0.0000000000
          -55.7492093254             0.3204832076             0.4796535348             0.0000000000
