# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -223.4318028517             0.0155467104             0.0100213271             0.0000000000
         -222.2918028517             0.0157055383             0.0101187978             0.0000000000
         -221.1518028517             0.0158668073             0.0102172040             0.0000000000
         -220.0118028517             0.0160305674             0.0103165676             0.0000000000
         -218.8718028517             0.0161968701             0.0104169562             0.0000000000
         -217.7318028517             0.0163657682             0.0105184801             0.0000000000
         -216.5918028517             0.0165373158             0.0106210351             0.0000000000
         -215.4518028517             0.0167115686             0.0107246442             0.0000000000
         -214.3118028517             0.0168885836             0.0108294305             0.0000000000
         -213.1718028517             0.0170684193             0.0109354155             0.0000000000
         -212.0318028517             0.0172511359             0.0110425325             0.0000000000
         -210.8918028517             0.0174367950             0.0111508061             0.0000000000
         -209.7518028517             0.0176254600             0.0112604250             0.0000000000
         -208.6118028517             0.0178171960             0.0113713034             0.0000000000
         -207.4718028517             0.0180120698             0.0114834216             0.0000000000
         -206.3318028517             0.0182101501             0.0115968145             0.0000000000
         -205.1918028517             0.0184115075             0.0117117209             0.0000000000
         -204.0518028517             0.0186162145             0.0118279547             0.0000000000
         -202.9118028517             0.0188243455             0.0119455436             0.0000000000
         -201.7718028517             0.0190359771             0.0120645894             0.0000000000
         -200.6318028517             0.0192511881             0.0121852252             0.0000000000
         -199.4918028517             0.0194700595             0.0123073106             0.0000000000
         -198.3518028517             0.0196926744             0.0124308754             0.0000000000
         -197.2118028517             0.0199191186             0.0125561002             0.0000000000
         -196.0718028517             0.0201494800             0.0126829914             0.0000000000
         -194.9318028517             0.0203838493             0.0128114643             0.0000000000
         -193.7918028517             0.0206223198             0.0129415512             0.0000000000
         -192.6518028517             0.0208649873             0.0130735252             0.0000000000
         -191.5118028517             0.0211119508             0.0132072420             0.0000000000
         -190.3718028517             0.0213633118             0.0133426841             0.0000000000
         -189.2318028517             0.0216191751             0.0134799116             0.0000000000
         -188.0918028517             0.0218796485             0.0136192307             0.0000000000
         -186.9518028517             0.0221448430             0.0137603941             0.0000000000
         -185.8118028517             0.0224148733             0.0139034397             0.0000000000
         -184.6718028517             0.0226898570             0.0140485221             0.0000000000
         -183.5318028517             0.0229699157             0.0141957988             0.0000000000
         -182.3918028517             0.0232551747             0.0143450882             0.0000000000
         -181.2518028517             0.0235457631             0.0144964318             0.0000000000
         -180.1118028517             0.0238418141             0.0146500954             0.0000000000
         -178.9718028517             0.0241434648             0.0148060591             0.0000000000
         -177.8318028517             0.0244508570             0.0149642205             0.0000000000
         -176.6918028517             0.0247641368             0.0151246253             0.0000000000
         -175.5518028517             0.0250834550             0.0152876701             0.0000000000
         -174.4118028517             0.0254089671             0.0154531239             0.0000000000
         -173.2718028517             0.0257408339             0.0156209797             0.0000000000
         -172.1318028517             0.0260792212             0.0157913397             0.0000000000
         -170.9918028517             0.0264243003             0.0159645981             0.0000000000
         -169.8518028517             0.0267762482             0.0161404299             0.0000000000
         -168.7118028517             0.0271352476             0.0163188895             0.0000000000
         -167.5718028517             0.0275014874             0.0165002144             0.0000000000
         -166.4318028517             0.0278751630             0.0166845903             0.0000000000
         -165.2918028517             0.0282564761             0.0168717845             0.0000000000
         -164.1518028517             0.0286456355             0.0170618579             0.0000000000
         -163.0118028517             0.0290428570             0.0172552078             0.0000000000
         -161.8718028517             0.0294483639             0.0174517688             0.0000000000
         -160.7318028517             0.0298623872             0.0176514214             0.0000000000
         -159.5918028517             0.0302851662             0.0178542333             0.0000000000
         -158.4518028517             0.0307169483             0.0180607912             0.0000000000
         -157.3118028517             0.0311579899             0.0182707290             0.0000000000
         -156.1718028517             0.0316085564             0.0184840635             0.0000000000
         -155.0318028517             0.0320689227             0.0187009691             0.0000000000
         -153.8918028517             0.0325393740             0.0189219618             0.0000000000
         -152.7518028517             0.0330202054             0.0191466103             0.0000000000
         -151.6118028517             0.0335117231             0.0193749980             0.0000000000
