# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -223.2510806812             0.0077333919             0.0182115813             0.0000000000
         -222.1110806812             0.0078124613             0.0184103622             0.0000000000
         -220.9710806812             0.0078927467             0.0186100778             0.0000000000
         -219.8310806812             0.0079742734             0.0188107741             0.0000000000
         -218.6910806812             0.0080570670             0.0190125460             0.0000000000
         -217.5510806812             0.0081411537             0.0192155387             0.0000000000
         -216.4110806812             0.0082265605             0.0194196646             0.0000000000
         -215.2710806812             0.0083133153             0.0196249703             0.0000000000
         -214.1310806812             0.0084014464             0.0198316183             0.0000000000
         -212.9910806812             0.0084909831             0.0200396574             0.0000000000
         -211.8510806812             0.0085819553             0.0202490314             0.0000000000
         -210.7110806812             0.0086743937             0.0204597878             0.0000000000
         -209.5710806812             0.0087683301             0.0206721753             0.0000000000
         -208.4310806812             0.0088637968             0.0208861106             0.0000000000
         -207.2910806812             0.0089608272             0.0211015868             0.0000000000
         -206.1510806812             0.0090594555             0.0213186641             0.0000000000
         -205.0110806812             0.0091597170             0.0215376631             0.0000000000
         -203.8710806812             0.0092616477             0.0217583651             0.0000000000
         -202.7310806812             0.0093652849             0.0219808200             0.0000000000
         -201.5910806812             0.0094706668             0.0222051752             0.0000000000
         -200.4510806812             0.0095778326             0.0224316212             0.0000000000
         -199.3110806812             0.0096868227             0.0226599880             0.0000000000
         -198.1710806812             0.0097976786             0.0228903274             0.0000000000
         -197.0310806812             0.0099104431             0.0231228946             0.0000000000
         -195.8910806812             0.0100251600             0.0233577120             0.0000000000
         -194.7510806812             0.0101418747             0.0235946771             0.0000000000
         -193.6110806812             0.0102606336             0.0238338441             0.0000000000
         -192.4710806812             0.0103814845             0.0240755985             0.0000000000
         -191.3310806812             0.0105044769             0.0243197536             0.0000000000
         -190.1910806812             0.0106296613             0.0245662947             0.0000000000
         -189.0510806812             0.0107570901             0.0248153137             0.0000000000
         -187.9110806812             0.0108868171             0.0250672461             0.0000000000
         -186.7710806812             0.0110188976             0.0253217567             0.0000000000
         -185.6310806812             0.0111533888             0.0255789053             0.0000000000
         -184.4910806812             0.0112903496             0.0258389165             0.0000000000
         -183.3510806812             0.0114298404             0.0261020195             0.0000000000
         -182.2110806812             0.0115719240             0.0263679652             0.0000000000
         -181.0710806812             0.0117166646             0.0266368175             0.0000000000
         -179.9310806812             0.0118641287             0.0269089590             0.0000000000
         -178.7910806812             0.0120143849             0.0271843671             0.0000000000
         -177.6510806812             0.0121675038             0.0274629009             0.0000000000
         -176.5110806812             0.0123235584             0.0277446292             0.0000000000
         -175.3710806812             0.0124826239             0.0280301215             0.0000000000
         -174.2310806812             0.0126447780             0.0283190518             0.0000000000
         -173.0910806812             0.0128101009             0.0286114128             0.0000000000
         -171.9510806812             0.0129786754             0.0289073530             0.0000000000
         -170.8110806812             0.0131505869             0.0292074382             0.0000000000
         -169.6710806812             0.0133259239             0.0295112050             0.0000000000
         -168.5310806812             0.0135047776             0.0298187325             0.0000000000
         -167.3910806812             0.0136872423             0.0301303610             0.0000000000
         -166.2510806812             0.0138734154             0.0304463566             0.0000000000
         -165.1110806812             0.0140633978             0.0307663860             0.0000000000
         -163.9710806812             0.0142572936             0.0310905357             0.0000000000
         -162.8310806812             0.0144552107             0.0314193727             0.0000000000
         -161.6910806812             0.0146572604             0.0317528020             0.0000000000
         -160.5510806812             0.0148635583             0.0320906501             0.0000000000
         -159.4110806812             0.0150742236             0.0324330119             0.0000000000
         -158.2710806812             0.0152893801             0.0327807215             0.0000000000
         -157.1310806812             0.0155091557             0.0331332526             0.0000000000
         -155.9910806812             0.0157336829             0.0334906252             0.0000000000
         -154.8510806812             0.0159630992             0.0338530834             0.0000000000
         -153.7110806812             0.0161975469             0.0342213560             0.0000000000
         -152.5710806812             0.0164371734             0.0345948237             0.0000000000
         -151.4310806812             0.0166821316             0.0349735991             0.0000000000
         -150.2910806812             0.0169325802             0.0353582019             0.0000000000
         -149.1510806812             0.0171886837             0.0357489341             0.0000000000
         -148.0110806812             0.0174506127             0.0361453653             0.0000000000
         -146.8710806812             0.0177185443             0.0365476204             0.0000000000
         -145.7310806812             0.0179926624             0.0369565467             0.0000000000
