# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -227.0591307630             0.0038261566             0.0030369517             0.0000000000
         -225.9191307630             0.0038646247             0.0030827050             0.0000000000
         -224.7791307630             0.0039036745             0.0031286422             0.0000000000
         -223.6391307630             0.0039433180             0.0031747650             0.0000000000
         -222.4991307630             0.0039835671             0.0032210852             0.0000000000
         -221.3591307630             0.0040244343             0.0032676203             0.0000000000
         -220.2191307630             0.0040659321             0.0033143494             0.0000000000
         -219.0791307630             0.0041080737             0.0033612755             0.0000000000
         -217.9391307630             0.0041508723             0.0034084219             0.0000000000
         -216.7991307630             0.0041943418             0.0034557887             0.0000000000
         -215.6591307630             0.0042384961             0.0035033644             0.0000000000
         -214.5191307630             0.0042833496             0.0035511529             0.0000000000
         -213.3791307630             0.0043289172             0.0035991915             0.0000000000
         -212.2391307630             0.0043752141             0.0036474592             0.0000000000
         -211.0991307630             0.0044222559             0.0036959550             0.0000000000
         -209.9591307630             0.0044700585             0.0037446892             0.0000000000
         -208.8191307630             0.0045186386             0.0037936994             0.0000000000
         -207.6791307630             0.0045680129             0.0038429553             0.0000000000
         -206.5391307630             0.0046181988             0.0038924627             0.0000000000
         -205.3991307630             0.0046692143             0.0039422464             0.0000000000
         -204.2591307630             0.0047210775             0.0039923228             0.0000000000
         -203.1191307630             0.0047738074             0.0040426713             0.0000000000
         -201.9791307630             0.0048274233             0.0040932988             0.0000000000
         -200.8391307630             0.0048819451             0.0041442474             0.0000000000
         -199.6991307630             0.0049373933             0.0041955068             0.0000000000
         -198.5591307630             0.0049937890             0.0042470688             0.0000000000
         -197.4191307630             0.0050511537             0.0042989409             0.0000000000
         -196.2791307630             0.0051095098             0.0043511862             0.0000000000
         -195.1391307630             0.0051688802             0.0044037616             0.0000000000
         -193.9991307630             0.0052292884             0.0044566736             0.0000000000
         -192.8591307630             0.0052907587             0.0045099461             0.0000000000
         -191.7191307630             0.0053533161             0.0045636206             0.0000000000
         -190.5791307630             0.0054169862             0.0046176604             0.0000000000
         -189.4391307630             0.0054817956             0.0046720746             0.0000000000
         -188.2991307630             0.0055477715             0.0047269090             0.0000000000
         -187.1591307630             0.0056149420             0.0047821713             0.0000000000
         -186.0191307630             0.0056833360             0.0048378394             0.0000000000
         -184.8791307630             0.0057529832             0.0048939235             0.0000000000
         -183.7391307630             0.0058239145             0.0049504957             0.0000000000
         -182.5991307630             0.0058961615             0.0050075216             0.0000000000
         -181.4591307630             0.0059697568             0.0050649980             0.0000000000
         -180.3191307630             0.0060447340             0.0051229433             0.0000000000
         -179.1791307630             0.0061211278             0.0051814381             0.0000000000
         -178.0391307630             0.0061989741             0.0052404202             0.0000000000
         -176.8991307630             0.0062783097             0.0052999011             0.0000000000
         -175.7591307630             0.0063591728             0.0053599270             0.0000000000
         -174.6191307630             0.0064416027             0.0054205357             0.0000000000
         -173.4791307630             0.0065256400             0.0054816835             0.0000000000
         -172.3391307630             0.0066113265             0.0055433829             0.0000000000
         -171.1991307630             0.0066987056             0.0056057131             0.0000000000
         -170.0591307630             0.0067878219             0.0056686595             0.0000000000
         -168.9191307630             0.0068787218             0.0057322011             0.0000000000
         -167.7791307630             0.0069714527             0.0057963520             0.0000000000
         -166.6391307630             0.0070660642             0.0058612304             0.0000000000
         -165.4991307630             0.0071626072             0.0059267579             0.0000000000
         -164.3591307630             0.0072611343             0.0059929422             0.0000000000
         -163.2191307630             0.0073617002             0.0060598244             0.0000000000
         -162.0791307630             0.0074643612             0.0061274910             0.0000000000
         -160.9391307630             0.0075691756             0.0061958652             0.0000000000
         -159.7991307630             0.0076762040             0.0062649632             0.0000000000
         -158.6591307630             0.0077855087             0.0063348675             0.0000000000
