# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -228.1701352472             0.0048042355             0.0030085043             0.0000000000
         -227.0301352472             0.0048523031             0.0030531915             0.0000000000
         -225.8901352472             0.0049010942             0.0030979863             0.0000000000
         -224.7501352472             0.0049506234             0.0031428913             0.0000000000
         -223.6101352472             0.0050009055             0.0031879150             0.0000000000
         -222.4701352472             0.0050519559             0.0032330704             0.0000000000
         -221.3301352472             0.0051037903             0.0032783469             0.0000000000
         -220.1901352472             0.0051564248             0.0033237484             0.0000000000
         -219.0501352472             0.0052098758             0.0033692925             0.0000000000
         -217.9101352472             0.0052641604             0.0034149821             0.0000000000
         -216.7701352472             0.0053192959             0.0034608120             0.0000000000
         -215.6301352472             0.0053753001             0.0035067876             0.0000000000
         -214.4901352472             0.0054321914             0.0035529376             0.0000000000
         -213.3501352472             0.0054899885             0.0035992505             0.0000000000
         -212.2101352472             0.0055487107             0.0036457284             0.0000000000
         -211.0701352472             0.0056083779             0.0036923813             0.0000000000
         -209.9301352472             0.0056690103             0.0037392406             0.0000000000
         -208.7901352472             0.0057306289             0.0037862866             0.0000000000
         -207.6501352472             0.0057932550             0.0038335264             0.0000000000
         -206.5101352472             0.0058569108             0.0038809821             0.0000000000
         -205.3701352472             0.0059216188             0.0039286698             0.0000000000
         -204.2301352472             0.0059874023             0.0039765761             0.0000000000
         -203.0901352472             0.0060542852             0.0040247090             0.0000000000
         -201.9501352472             0.0061222921             0.0040731059             0.0000000000
         -200.8101352472             0.0061914483             0.0041217612             0.0000000000
         -199.6701352472             0.0062617797             0.0041706707             0.0000000000
         -198.5301352472             0.0063333130             0.0042198430             0.0000000000
         -197.3901352472             0.0064060757             0.0042693346             0.0000000000
         -196.2501352472             0.0064800960             0.0043191113             0.0000000000
         -195.1101352472             0.0065554031             0.0043691808             0.0000000000
         -193.9701352472             0.0066320267             0.0044195663             0.0000000000
         -192.8301352472             0.0067099978             0.0044703066             0.0000000000
         -191.6901352472             0.0067893479             0.0045213716             0.0000000000
         -190.5501352472             0.0068701097             0.0045727712             0.0000000000
         -189.4101352472             0.0069523169             0.0046245487             0.0000000000
         -188.2701352472             0.0070360038             0.0046767130             0.0000000000
         -187.1301352472             0.0071212063             0.0047292462             0.0000000000
         -185.9901352472             0.0072079610             0.0047821589             0.0000000000
         -184.8501352472             0.0072963056             0.0048355192             0.0000000000
         -183.7101352472             0.0073862793             0.0048892972             0.0000000000
         -182.5701352472             0.0074779220             0.0049434914             0.0000000000
         -181.4301352472             0.0075712753             0.0049981204             0.0000000000
         -180.2901352472             0.0076663819             0.0050532605             0.0000000000
         -179.1501352472             0.0077632856             0.0051088554             0.0000000000
         -178.0101352472             0.0078620321             0.0051649170             0.0000000000
         -176.8701352472             0.0079626681             0.0052214900             0.0000000000
         -175.7301352472             0.0080652419             0.0052786110             0.0000000000
         -174.5901352472             0.0081698035             0.0053362401             0.0000000000
         -173.4501352472             0.0082764044             0.0053943902             0.0000000000
         -172.3101352472             0.0083850978             0.0054531373             0.0000000000
         -171.1701352472             0.0084959385             0.0055124684             0.0000000000
         -170.0301352472             0.0086089833             0.0055723649             0.0000000000
         -168.8901352472             0.0087242908             0.0056328406             0.0000000000
         -167.7501352472             0.0088419215             0.0056940092             0.0000000000
         -166.6101352472             0.0089619381             0.0057557967             0.0000000000
         -165.4701352472             0.0090844052             0.0058182111             0.0000000000
         -164.3301352472             0.0092093898             0.0058812926             0.0000000000
         -163.1901352472             0.0093369609             0.0059451244             0.0000000000
         -162.0501352472             0.0094671903             0.0060096337             0.0000000000
         -160.9101352472             0.0096001519             0.0060748367             0.0000000000
         -159.7701352472             0.0097359224             0.0061408128             0.0000000000
         -158.6301352472             0.0098745812             0.0062075829             0.0000000000
         -157.4901352472             0.0100162103             0.0062751015             0.0000000000
         -156.3501352472             0.0101608948             0.0063433859             0.0000000000
         -155.2101352472             0.0103087228             0.0064125631             0.0000000000
         -154.0701352472             0.0104597857             0.0064825777             0.0000000000
         -152.9301352472             0.0106141781             0.0065534178             0.0000000000
         -151.7901352472             0.0107719981             0.0066251117             0.0000000000
         -150.6501352472             0.0109333474             0.0066978149             0.0000000000
         -149.5101352472             0.0110983315             0.0067714077             0.0000000000
         -148.3701352472             0.0112670598             0.0068459104             0.0000000000
         -147.2301352472             0.0114396460             0.0069214008             0.0000000000
         -146.0901352472             0.0116162079             0.0069979572             0.0000000000
         -144.9501352472             0.0117968680             0.0070754940             0.0000000000
