# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -226.7347608700             0.0071798959             0.0026057415             0.0000000000
         -225.5947608700             0.0072521851             0.0026429656             0.0000000000
         -224.4547608700             0.0073255692             0.0026803450             0.0000000000
         -223.3147608700             0.0074000704             0.0027178826             0.0000000000
         -222.1747608700             0.0074757114             0.0027555893             0.0000000000
         -221.0347608700             0.0075525156             0.0027934818             0.0000000000
         -219.8947608700             0.0076305068             0.0028315431             0.0000000000
         -218.7547608700             0.0077097096             0.0028697769             0.0000000000
         -217.6147608700             0.0077901492             0.0029082046             0.0000000000
         -216.4747608700             0.0078718513             0.0029468272             0.0000000000
         -215.3347608700             0.0079548426             0.0029856354             0.0000000000
         -214.1947608700             0.0080391501             0.0030246335             0.0000000000
         -213.0547608700             0.0081248018             0.0030638553             0.0000000000
         -211.9147608700             0.0082118263             0.0031032828             0.0000000000
         -210.7747608700             0.0083002532             0.0031429156             0.0000000000
         -209.6347608700             0.0083901125             0.0031827634             0.0000000000
         -208.4947608700             0.0084814354             0.0032228605             0.0000000000
         -207.3547608700             0.0085742536             0.0032631800             0.0000000000
         -206.2147608700             0.0086686000             0.0033037273             0.0000000000
         -205.0747608700             0.0087645082             0.0033445252             0.0000000000
         -203.9347608700             0.0088620128             0.0033855885             0.0000000000
         -202.7947608700             0.0089611492             0.0034268988             0.0000000000
         -201.6547608700             0.0090619541             0.0034684623             0.0000000000
         -200.5147608700             0.0091644649             0.0035103173             0.0000000000
         -199.3747608700             0.0092687202             0.0035524545             0.0000000000
         -198.2347608700             0.0093747599             0.0035948662             0.0000000000
         -197.0947608700             0.0094826246             0.0036375591             0.0000000000
         -195.9547608700             0.0095923564             0.0036805903             0.0000000000
         -194.8147608700             0.0097039986             0.0037239206             0.0000000000
         -193.6747608700             0.0098175956             0.0037675557             0.0000000000
         -192.5347608700             0.0099331931             0.0038115169             0.0000000000
         -191.3947608700             0.0100508383             0.0038558414             0.0000000000
         -190.2547608700             0.0101705796             0.0039004958             0.0000000000
         -189.1147608700             0.0102924671             0.0039454880             0.0000000000
         -187.9747608700             0.0104165522             0.0039908591             0.0000000000
         -186.8347608700             0.0105428878             0.0040366154             0.0000000000
         -185.6947608700             0.0106715285             0.0040827369             0.0000000000
         -184.5547608700             0.0108025306             0.0041292323             0.0000000000
         -183.4147608700             0.0109359520             0.0041761660             0.0000000000
         -182.2747608700             0.0110718524             0.0042235067             0.0000000000
         -181.1347608700             0.0112102935             0.0042712512             0.0000000000
         -179.9947608700             0.0113513388             0.0043194155             0.0000000000
         -178.8547608700             0.0114950538             0.0043680713             0.0000000000
         -177.7147608700             0.0116415060             0.0044171625             0.0000000000
         -176.5747608700             0.0117907652             0.0044666992             0.0000000000
         -175.4347608700             0.0119429032             0.0045167220             0.0000000000
         -174.2947608700             0.0120979944             0.0045672643             0.0000000000
         -173.1547608700             0.0122561153             0.0046182866             0.0000000000
         -172.0147608700             0.0124173452             0.0046697997             0.0000000000
         -170.8747608700             0.0125817658             0.0047218737             0.0000000000
         -169.7347608700             0.0127494614             0.0047744950             0.0000000000
         -168.5947608700             0.0129205194             0.0048276449             0.0000000000
