# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -227.4929941623             0.0153733547             0.0026013115             0.0000000000
         -226.3529941623             0.0155276247             0.0026396200             0.0000000000
         -225.2129941623             0.0156842235             0.0026780867             0.0000000000
         -224.0729941623             0.0158431982             0.0027167140             0.0000000000
         -222.9329941623             0.0160045969             0.0027555125             0.0000000000
         -221.7929941623             0.0161684692             0.0027944979             0.0000000000
         -220.6529941623             0.0163348656             0.0028336526             0.0000000000
         -219.5129941623             0.0165038382             0.0028729796             0.0000000000
         -218.3729941623             0.0166754402             0.0029124999             0.0000000000
         -217.2329941623             0.0168497265             0.0029522137             0.0000000000
         -216.0929941623             0.0170267532             0.0029921114             0.0000000000
         -214.9529941623             0.0172065778             0.0030321967             0.0000000000
         -213.8129941623             0.0173892595             0.0030725026             0.0000000000
         -212.6729941623             0.0175748591             0.0031130110             0.0000000000
         -211.5329941623             0.0177634388             0.0031537212             0.0000000000
         -210.3929941623             0.0179550626             0.0031946422             0.0000000000
         -209.2529941623             0.0181497962             0.0032358076             0.0000000000
         -208.1129941623             0.0183477072             0.0032771907             0.0000000000
         -206.9729941623             0.0185488648             0.0033187965             0.0000000000
         -205.8329941623             0.0187533402             0.0033606471             0.0000000000
         -204.6929941623             0.0189612067             0.0034027569             0.0000000000
         -203.5529941623             0.0191725394             0.0034451078             0.0000000000
         -202.4129941623             0.0193874157             0.0034877057             0.0000000000
         -201.2729941623             0.0196059149             0.0035305878             0.0000000000
         -200.1329941623             0.0198281188             0.0035737451             0.0000000000
         -198.9929941623             0.0200541114             0.0036171699             0.0000000000
         -197.8529941623             0.0202839790             0.0036608690             0.0000000000
         -196.7129941623             0.0205178105             0.0037048978             0.0000000000
         -195.5729941623             0.0207556974             0.0037492182             0.0000000000
         -194.4329941623             0.0209977335             0.0037938357             0.0000000000
         -193.2929941623             0.0212440158             0.0038387713             0.0000000000
         -192.1529941623             0.0214946438             0.0038840612             0.0000000000
         -191.0129941623             0.0217497201             0.0039296729             0.0000000000
         -189.8729941623             0.0220093502             0.0039756143             0.0000000000
         -188.7329941623             0.0222736430             0.0040219254             0.0000000000
