# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -225.4391242834             0.0059593412             0.0027540203             0.0000000000
         -224.2991242834             0.0060196846             0.0027948217             0.0000000000
         -223.1591242834             0.0060809472             0.0028357693             0.0000000000
         -222.0191242834             0.0061431477             0.0028768654             0.0000000000
         -220.8791242834             0.0062063053             0.0029181198             0.0000000000
         -219.7391242834             0.0062704398             0.0029595477             0.0000000000
         -218.5991242834             0.0063355713             0.0030011330             0.0000000000
         -217.4591242834             0.0064017205             0.0030428789             0.0000000000
         -216.3191242834             0.0064689088             0.0030848053             0.0000000000
         -215.1791242834             0.0065371578             0.0031269133             0.0000000000
         -214.0391242834             0.0066064902             0.0031691941             0.0000000000
         -212.8991242834             0.0066769287             0.0032116520             0.0000000000
         -211.7591242834             0.0067484971             0.0032543188             0.0000000000
         -210.6191242834             0.0068212195             0.0032971780             0.0000000000
         -209.4791242834             0.0068951209             0.0033402296             0.0000000000
         -208.3391242834             0.0069702268             0.0033834830             0.0000000000
         -207.1991242834             0.0070465635             0.0034269712             0.0000000000
         -206.0591242834             0.0071241578             0.0034706692             0.0000000000
         -204.9191242834             0.0072030377             0.0035145827             0.0000000000
         -203.7791242834             0.0072832314             0.0035587338             0.0000000000
         -202.6391242834             0.0073647683             0.0036031375             0.0000000000
         -201.4991242834             0.0074476784             0.0036477768             0.0000000000
         -200.3591242834             0.0075319928             0.0036926583             0.0000000000
         -199.2191242834             0.0076177431             0.0037378195             0.0000000000
         -198.0791242834             0.0077049622             0.0037832521             0.0000000000
         -196.9391242834             0.0077936835             0.0038289496             0.0000000000
         -195.7991242834             0.0078839419             0.0038749192             0.0000000000
         -194.6591242834             0.0079757727             0.0039212170             0.0000000000
         -193.5191242834             0.0080692127             0.0039678057             0.0000000000
         -192.3791242834             0.0081642996             0.0040146917             0.0000000000
         -191.2391242834             0.0082610722             0.0040618966             0.0000000000
         -190.0991242834             0.0083595705             0.0041094577             0.0000000000
         -188.9591242834             0.0084598356             0.0041573430             0.0000000000
         -187.8191242834             0.0085619098             0.0042055611             0.0000000000
         -186.6791242834             0.0086658369             0.0042541533             0.0000000000
         -185.5391242834             0.0087716618             0.0043031267             0.0000000000
         -184.3991242834             0.0088794308             0.0043524623             0.0000000000
         -183.2591242834             0.0089891918             0.0044021694             0.0000000000
         -182.1191242834             0.0091009939             0.0044523129             0.0000000000
         -180.9791242834             0.0092148879             0.0045028626             0.0000000000
         -179.8391242834             0.0093309261             0.0045538157             0.0000000000
         -178.6991242834             0.0094491626             0.0046051893             0.0000000000
         -177.5591242834             0.0095696529             0.0046570558             0.0000000000
         -176.4191242834             0.0096924546             0.0047093597             0.0000000000
         -175.2791242834             0.0098176270             0.0047621118             0.0000000000
         -174.1391242834             0.0099452311             0.0048153538             0.0000000000
         -172.9991242834             0.0100753302             0.0048691199             0.0000000000
         -171.8591242834             0.0102079896             0.0049233710             0.0000000000
         -170.7191242834             0.0103432766             0.0049781187             0.0000000000
         -169.5791242834             0.0104812607             0.0050334346             0.0000000000
         -168.4391242834             0.0106220140             0.0050893054             0.0000000000
         -167.2991242834             0.0107656106             0.0051457128             0.0000000000
         -166.1591242834             0.0109121273             0.0052026693             0.0000000000
         -165.0191242834             0.0110616437             0.0052602820             0.0000000000
         -163.8791242834             0.0112142417             0.0053184801             0.0000000000
         -162.7391242834             0.0113700064             0.0053772707             0.0000000000
         -161.5991242834             0.0115290255             0.0054366911             0.0000000000
         -160.4591242834             0.0116913899             0.0054968196             0.0000000000
         -159.3191242834             0.0118571938             0.0055575868             0.0000000000
         -158.1791242834             0.0120265346             0.0056190076             0.0000000000
         -157.0391242834             0.0121995131             0.0056811564             0.0000000000
         -155.8991242834             0.0123762339             0.0057440525             0.0000000000
         -154.7591242834             0.0125568050             0.0058076526             0.0000000000
         -153.6191242834             0.0127413387             0.0058719727             0.0000000000
         -152.4791242834             0.0129299513             0.0059371319             0.0000000000
         -151.3391242834             0.0131227632             0.0060030778             0.0000000000
         -150.1991242834             0.0133198994             0.0060697991             0.0000000000
         -149.0591242834             0.0135214896             0.0061373218             0.0000000000
         -147.9191242834             0.0137276683             0.0062057920             0.0000000000
         -146.7791242834             0.0139385751             0.0062750970             0.0000000000
         -145.6391242834             0.0141543549             0.0063452557             0.0000000000
         -144.4991242834             0.0143751581             0.0064163409             0.0000000000
         -143.3591242834             0.0146011412             0.0064884260             0.0000000000
         -142.2191242834             0.0148324665             0.0065614304             0.0000000000
         -141.0791242834             0.0150693028             0.0066353749             0.0000000000
         -139.9391242834             0.0153118255             0.0067103880             0.0000000000
         -138.7991242834             0.0155602172             0.0067864549             0.0000000000
         -137.6591242834             0.0158146676             0.0068635345             0.0000000000
         -136.5191242834             0.0160753741             0.0069416498             0.0000000000
         -135.3791242834             0.0163425424             0.0070209958             0.0000000000
         -134.2391242834             0.0166163865             0.0071014510             0.0000000000
         -133.0991242834             0.0168971291             0.0071830224             0.0000000000
         -131.9591242834             0.0171850026             0.0072657737             0.0000000000
         -130.8191242834             0.0174802489             0.0073498652             0.0000000000
         -129.6791242834             0.0177831202             0.0074351606             0.0000000000
         -128.5391242834             0.0180938797             0.0075216878             0.0000000000
         -127.3991242834             0.0184128018             0.0076095810             0.0000000000
         -126.2591242834             0.0187401729             0.0076988917             0.0000000000
         -125.1191242834             0.0190762918             0.0077895321             0.0000000000
         -123.9791242834             0.0194214710             0.0078815338             0.0000000000
         -122.8391242834             0.0197760365             0.0079751156             0.0000000000
         -121.6991242834             0.0201403291             0.0080701962             0.0000000000
         -120.5591242834             0.0205147053             0.0081667480             0.0000000000
         -119.4191242834             0.0208995378             0.0082648142             0.0000000000
         -118.2791242834             0.0212952163             0.0083646924             0.0000000000
         -117.1391242834             0.0217021492             0.0084661626             0.0000000000
         -115.9991242834             0.0221207636             0.0085692638             0.0000000000
         -114.8591242834             0.0225515073             0.0086741288             0.0000000000
         -113.7191242834             0.0229948492             0.0087809216             0.0000000000
         -112.5791242834             0.0234512813             0.0088894822             0.0000000000
         -111.4391242834             0.0239213192             0.0089998546             0.0000000000
         -110.2991242834             0.0244055043             0.0091122813             0.0000000000
         -109.1591242834             0.0249044044             0.0092267604             0.0000000000
         -108.0191242834             0.0254186165             0.0093432070             0.0000000000
         -106.8791242834             0.0259487672             0.0094616714             0.0000000000
         -105.7391242834             0.0264955156             0.0095825295             0.0000000000
         -104.5991242834             0.0270595546             0.0097055742             0.0000000000
         -103.4591242834             0.0276416134             0.0098308148             0.0000000000
         -102.3191242834             0.0282424597             0.0099583710             0.0000000000
         -101.1791242834             0.0288629019             0.0100885949             0.0000000000
         -100.0391242834             0.0295037918             0.0102212127             0.0000000000
          -98.8991242834             0.0301660279             0.0103562888             0.0000000000
          -97.7591242834             0.0308505575             0.0104940867             0.0000000000
          -96.6191242834             0.0315583810             0.0106347508             0.0000000000
          -95.4791242834             0.0322905547             0.0107781017             0.0000000000
          -94.3391242834             0.0330481951             0.0109242139             0.0000000000
          -93.1991242834             0.0338324829             0.0110735295             0.0000000000
          -92.0591242834             0.0346446678             0.0112259303             0.0000000000
          -90.9191242834             0.0354860735             0.0113813574             0.0000000000
          -89.7791242834             0.0363581035             0.0115398979             0.0000000000
          -88.6391242834             0.0372622474             0.0117022155             0.0000000000
          -87.4991242834             0.0382000882             0.0118678604             0.0000000000
          -86.3591242834             0.0391733105             0.0120369284             0.0000000000
          -85.2191242834             0.0401837105             0.0122096974             0.0000000000
          -84.0791242834             0.0412332070             0.0123865776             0.0000000000
          -82.9391242834             0.0423238551             0.0125672314             0.0000000000
          -81.7991242834             0.0434578631             0.0127517739             0.0000000000
          -80.6591242834             0.0446376122             0.0129407292             0.0000000000
          -79.5191242834             0.0458656823             0.0131341679             0.0000000000
          -78.3791242834             0.0471448830             0.0133319097             0.0000000000
          -77.2391242834             0.0484782940             0.0135340916             0.0000000000
          -76.0991242834             0.0498693158             0.0137415507             0.0000000000
          -74.9591242834             0.0513217342             0.0139539164             0.0000000000
          -73.8191242834             0.0528398032             0.0141712165             0.0000000000
          -72.6791242834             0.0544283509             0.0143937263             0.0000000000
          -71.5391242834             0.0560929139             0.0146223501             0.0000000000
          -70.3991242834             0.0578399095             0.0148564788             0.0000000000
          -69.2591242834             0.0596768528             0.0150963033             0.0000000000
          -68.1191242834             0.0616126312             0.0153424536             0.0000000000
          -66.9791242834             0.0636578491             0.0155953969             0.0000000000
          -65.8391242834             0.0658252568             0.0158547365             0.0000000000
          -64.6991242834             0.0681302823             0.0161207099             0.0000000000
          -63.5591242834             0.0705916842             0.0163944234             0.0000000000
          -62.4191242834             0.0732323489             0.0166757567             0.0000000000
          -61.2791242834             0.0760802523             0.0169646153             0.0000000000
          -60.1391242834             0.0791696137             0.0172613095             0.0000000000
          -58.9991242834             0.0825422637             0.0175676096             0.0000000000
          -57.8591242834             0.0862492502             0.0178826051             0.0000000000
          -56.7191242834             0.0903527045             0.0182066461             0.0000000000
          -55.5791242834             0.0949279824             0.0185406010             0.0000000000
          -54.4391242834             0.1000660918             0.0188859460             0.0000000000
          -53.2991242834             0.1058764061             0.0192419676             0.0000000000
          -52.1591242834             0.1124896519             0.0196092838             0.0000000000
          -51.0191242834             0.1200611431             0.0199897655             0.0000000000
          -49.8791242834             0.1287742147             0.0203842762             0.0000000000
          -48.7391242834             0.1388437869             0.0207927349             0.0000000000
          -47.5991242834             0.1505199641             0.0212161953             0.0000000000
          -46.4591242834             0.1640915466             0.0216583478             0.0000000000
          -45.3191242834             0.1798893010             0.0221191034             0.0000000000
          -44.1791242834             0.1982888082             0.0225995788             0.0000000000
          -43.0391242834             0.2197126757             0.0231020684             0.0000000000
          -41.8991242834             0.2446318764             0.0236326814             0.0000000000
          -40.7591242834             0.2735659569             0.0241905636             0.0000000000
          -39.6191242834             0.3070818428             0.0247788065             0.0000000000
          -38.4791242834             0.3457909663             0.0254034380             0.0000000000
          -37.3391242834             0.3903444539             0.0260712377             0.0000000000
          -36.1991242834             0.4414261321             0.0267832673             0.0000000000
          -35.0591242834             0.4997431541             0.0275451131             0.0000000000
          -33.9191242834             0.5660141083             0.0283703693             0.0000000000
          -32.7791242834             0.6409545447             0.0292648691             0.0000000000
          -31.6391242834             0.7252599509             0.0302335900             0.0000000000
          -30.4991242834             0.8195863164             0.0312860632             0.0000000000
          -29.3591242834             0.9245285422             0.0324502701             0.0000000000
          -28.2191242834             1.0405970773             0.0337257890             0.0000000000
          -27.0791242834             1.1681932851             0.0351251270             0.0000000000
          -25.9391242834             1.3075841592             0.0366691716             0.0000000000
          -24.7991242834             1.4588770977             0.0383934748             0.0000000000
          -23.6591242834             1.6219955203             0.0402969044             0.0000000000
          -22.5191242834             1.7966561371             0.0423995472             0.0000000000
          -21.3791242834             1.9823486758             0.0447442573             0.0000000000
          -20.2391242834             2.1783188111             0.0473602479             0.0000000000
          -19.0991242834             2.3835549423             0.0502527843             0.0000000000
          -17.9591242834             2.5967793296             0.0534485490             0.0000000000
          -16.8191242834             2.8164439416             0.0570245512             0.0000000000
          -15.6791242834             3.0407312310             0.0609833171             0.0000000000
          -14.5391242834             3.2675599746             0.0653423171             0.0000000000
          -13.3991242834             3.4945963508             0.0701376903             0.0000000000
          -12.2591242834             3.7192706471             0.0754794771             0.0000000000
          -11.1191242834             3.9388004337             0.0813275239             0.0000000000
           -9.9791242834             4.1502217145             0.0877144668             0.0000000000
           -8.8391242834             4.3504303837             0.0947083732             0.0000000000
           -7.6991242834             4.5362370466             0.1023815746             0.0000000000
           -6.5591242834             4.7044385060             0.1106971989             0.0000000000
           -5.4191242834             4.8519084557             0.1196840196             0.0000000000
           -4.2791242834             4.9757076643             0.1294472501             0.0000000000
           -3.1391242834             5.0732100102             0.1399869194             0.0000000000
           -1.9991242834             5.1422356142             0.1512770399             0.0000000000
           -0.8591242834             5.1811773227             0.1633354919             0.0000000000
