# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -226.7479938526             0.0110213489             0.0023110173             0.0000000000
         -225.6079938526             0.0111323085             0.0023460230             0.0000000000
         -224.4679938526             0.0112449486             0.0023811370             0.0000000000
         -223.3279938526             0.0113593033             0.0024163608             0.0000000000
         -222.1879938526             0.0114754074             0.0024517015             0.0000000000
         -221.0479938526             0.0115932968             0.0024871700             0.0000000000
         -219.9079938526             0.0117130081             0.0025227544             0.0000000000
         -218.7679938526             0.0118345790             0.0025584571             0.0000000000
         -217.6279938526             0.0119580481             0.0025942928             0.0000000000
         -216.4879938526             0.0120834551             0.0026302625             0.0000000000
         -215.3479938526             0.0122108406             0.0026663601             0.0000000000
         -214.2079938526             0.0123402464             0.0027025887             0.0000000000
         -213.0679938526             0.0124717153             0.0027389725             0.0000000000
         -211.9279938526             0.0126052913             0.0027754997             0.0000000000
         -210.7879938526             0.0127410196             0.0028121705             0.0000000000
         -209.6479938526             0.0128789465             0.0028489926             0.0000000000
         -208.5079938526             0.0130191196             0.0028859912             0.0000000000
         -207.3679938526             0.0131615879             0.0029231480             0.0000000000
         -206.2279938526             0.0133064017             0.0029604680             0.0000000000
         -205.0879938526             0.0134536125             0.0029979685             0.0000000000
         -203.9479938526             0.0136032734             0.0030356616             0.0000000000
         -202.8079938526             0.0137554390             0.0030735349             0.0000000000
         -201.6679938526             0.0139101652             0.0031115941             0.0000000000
         -200.5279938526             0.0140675098             0.0031498686             0.0000000000
         -199.3879938526             0.0142275320             0.0031883530             0.0000000000
         -198.2479938526             0.0143902926             0.0032270427             0.0000000000
         -197.1079938526             0.0145558544             0.0032659440             0.0000000000
         -195.9679938526             0.0147242819             0.0033051013             0.0000000000
         -194.8279938526             0.0148956413             0.0033444863             0.0000000000
         -193.6879938526             0.0150700009             0.0033841045             0.0000000000
         -192.5479938526             0.0152474310             0.0034239736             0.0000000000
         -191.4079938526             0.0154280038             0.0034641237             0.0000000000
         -190.2679938526             0.0156117938             0.0035045303             0.0000000000
         -189.1279938526             0.0157988777             0.0035452006             0.0000000000
         -187.9879938526             0.0159893343             0.0035861682             0.0000000000
         -186.8479938526             0.0161832451             0.0036274394             0.0000000000
         -185.7079938526             0.0163806936             0.0036689997             0.0000000000
         -184.5679938526             0.0165817664             0.0037108571             0.0000000000
         -183.4279938526             0.0167865522             0.0037530641             0.0000000000
         -182.2879938526             0.0169951428             0.0037955972             0.0000000000
         -181.1479938526             0.0172076328             0.0038384548             0.0000000000
         -180.0079938526             0.0174241196             0.0038816509             0.0000000000
         -178.8679938526             0.0176447036             0.0039252447             0.0000000000
         -177.7279938526             0.0178694887             0.0039691919             0.0000000000
         -176.5879938526             0.0180985818             0.0040135017             0.0000000000
