# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -226.5885956899             0.0197060467             0.0057226593             0.0000000000
         -225.4485956899             0.0199045800             0.0057895242             0.0000000000
         -224.3085956899             0.0201061224             0.0058567579             0.0000000000
         -223.1685956899             0.0203107346             0.0059243720             0.0000000000
         -222.0285956899             0.0205184793             0.0059923980             0.0000000000
         -220.8885956899             0.0207294207             0.0060608812             0.0000000000
         -219.7485956899             0.0209436243             0.0061297839             0.0000000000
         -218.6085956899             0.0211611579             0.0061991183             0.0000000000
         -217.4685956899             0.0213820904             0.0062689418             0.0000000000
         -216.3285956899             0.0216064931             0.0063392599             0.0000000000
         -215.1885956899             0.0218344387             0.0064100513             0.0000000000
         -214.0485956899             0.0220660020             0.0064813289             0.0000000000
         -212.9085956899             0.0223012599             0.0065531814             0.0000000000
         -211.7685956899             0.0225402911             0.0066255644             0.0000000000
         -210.6285956899             0.0227831766             0.0066984775             0.0000000000
         -209.4885956899             0.0230299995             0.0067719469             0.0000000000
         -208.3485956899             0.0232808451             0.0068460622             0.0000000000
         -207.2085956899             0.0235358012             0.0069207539             0.0000000000
         -206.0685956899             0.0237949577             0.0069960364             0.0000000000
         -204.9285956899             0.0240584072             0.0070719685             0.0000000000
         -203.7885956899             0.0243262449             0.0071485887             0.0000000000
         -202.6485956899             0.0245985684             0.0072258488             0.0000000000
         -201.5085956899             0.0248754782             0.0073037643             0.0000000000
         -200.3685956899             0.0251570777             0.0073824333             0.0000000000
         -199.2285956899             0.0254434729             0.0074618310             0.0000000000
         -198.0885956899             0.0257347732             0.0075419365             0.0000000000
         -196.9485956899             0.0260310908             0.0076227664             0.0000000000
         -195.8085956899             0.0263325413             0.0077044658             0.0000000000
         -194.6685956899             0.0266392437             0.0077869326             0.0000000000
         -193.5285956899             0.0269513202             0.0078701801             0.0000000000
         -192.3885956899             0.0272688968             0.0079542615             0.0000000000
         -191.2485956899             0.0275921032             0.0080392703             0.0000000000
         -190.1085956899             0.0279210727             0.0081251192             0.0000000000
         -188.9685956899             0.0282559427             0.0082118271             0.0000000000
         -187.8285956899             0.0285968549             0.0082994963             0.0000000000
         -186.6885956899             0.0289439550             0.0083881413             0.0000000000
         -185.5485956899             0.0292973931             0.0084777095             0.0000000000
         -184.4085956899             0.0296573240             0.0085682211             0.0000000000
         -183.2685956899             0.0300239073             0.0086598366             0.0000000000
         -182.1285956899             0.0303973073             0.0087524755             0.0000000000
         -180.9885956899             0.0307776935             0.0088461274             0.0000000000
         -179.8485956899             0.0311652408             0.0089408314             0.0000000000
         -178.7085956899             0.0315601293             0.0090367648             0.0000000000
         -177.5685956899             0.0319625450             0.0091337853             0.0000000000
         -176.4285956899             0.0323726798             0.0092319165             0.0000000000
         -175.2885956899             0.0327907316             0.0093312579             0.0000000000
         -174.1485956899             0.0332169048             0.0094318907             0.0000000000
         -173.0085956899             0.0336514104             0.0095337148             0.0000000000
         -171.8685956899             0.0340944662             0.0096367560             0.0000000000
         -170.7285956899             0.0345462972             0.0097411858             0.0000000000
         -169.5885956899             0.0350071357             0.0098469691             0.0000000000
         -168.4485956899             0.0354772218             0.0099540578             0.0000000000
         -167.3085956899             0.0359568037             0.0100624801             0.0000000000
         -166.1685956899             0.0364461379             0.0101724924             0.0000000000
         -165.0285956899             0.0369454894             0.0102839205             0.0000000000
         -163.8885956899             0.0374551324             0.0103967792             0.0000000000
         -162.7485956899             0.0379753506             0.0105111563             0.0000000000
         -161.6085956899             0.0385064374             0.0106272375             0.0000000000
         -160.4685956899             0.0390486962             0.0107448539             0.0000000000
         -159.3285956899             0.0396024413             0.0108640391             0.0000000000
         -158.1885956899             0.0401679981             0.0109849698             0.0000000000
         -157.0485956899             0.0407457032             0.0111076902             0.0000000000
         -155.9085956899             0.0413359056             0.0112320949             0.0000000000
         -154.7685956899             0.0419389668             0.0113582209             0.0000000000
         -153.6285956899             0.0425552611             0.0114863509             0.0000000000
         -152.4885956899             0.0431851769             0.0116163588             0.0000000000
         -151.3485956899             0.0438291165             0.0117482163             0.0000000000
         -150.2085956899             0.0444874973             0.0118819848             0.0000000000
         -149.0685956899             0.0451607522             0.0120180113             0.0000000000
         -147.9285956899             0.0458493304             0.0121560268             0.0000000000
