# Energy loss (meV)	Quasi-elastic (arb. units)	Magnetic excitations (arb. units)	dd excitations (arb. units)
         -226.9510385153             0.0229491873             0.0033757141             0.0000000000
         -225.8110385153             0.0231800236             0.0034089658             0.0000000000
         -224.6710385153             0.0234143528             0.0034425416             0.0000000000
         -223.5310385153             0.0236522456             0.0034764485             0.0000000000
         -222.3910385153             0.0238937744             0.0035107098             0.0000000000
         -221.2510385153             0.0241390136             0.0035453633             0.0000000000
         -220.1110385153             0.0243880393             0.0035803726             0.0000000000
         -218.9710385153             0.0246409299             0.0036157456             0.0000000000
         -217.8310385153             0.0248977654             0.0036515245             0.0000000000
         -216.6910385153             0.0251586281             0.0036877164             0.0000000000
         -215.5510385153             0.0254236025             0.0037242982             0.0000000000
         -214.4110385153             0.0256927753             0.0037612783             0.0000000000
         -213.2710385153             0.0259662354             0.0037987212             0.0000000000
         -212.1310385153             0.0262440740             0.0038365975             0.0000000000
         -210.9910385153             0.0265263851             0.0038749002             0.0000000000
         -209.8510385153             0.0268132648             0.0039136411             0.0000000000
         -208.7110385153             0.0271048119             0.0039529023             0.0000000000
         -207.5710385153             0.0274011282             0.0039926196             0.0000000000
         -206.4310385153             0.0277023177             0.0040328026             0.0000000000
         -205.2910385153             0.0280084879             0.0040734860             0.0000000000
         -204.1510385153             0.0283197486             0.0041147156             0.0000000000
         -203.0110385153             0.0286362133             0.0041564430             0.0000000000
         -201.8710385153             0.0289579981             0.0041986784             0.0000000000
         -200.7310385153             0.0292852227             0.0042414839             0.0000000000
         -199.5910385153             0.0296180100             0.0042848616             0.0000000000
         -198.4510385153             0.0299564866             0.0043287823             0.0000000000
         -197.3110385153             0.0303007824             0.0043732571             0.0000000000
         -196.1710385153             0.0306510313             0.0044183798             0.0000000000
         -195.0310385153             0.0310073709             0.0044641009             0.0000000000
         -193.8910385153             0.0313699428             0.0045104144             0.0000000000
         -192.7510385153             0.0317388927             0.0045573408             0.0000000000
         -191.6110385153             0.0321143708             0.0046049854             0.0000000000
         -190.4710385153             0.0324965315             0.0046532633             0.0000000000
         -189.3310385153             0.0328855337             0.0047021875             0.0000000000
         -188.1910385153             0.0332815413             0.0047518112             0.0000000000
         -187.0510385153             0.0336847230             0.0048021884             0.0000000000
         -185.9110385153             0.0340952526             0.0048532570             0.0000000000
         -184.7710385153             0.0345133091             0.0049050312             0.0000000000
         -183.6310385153             0.0349390770             0.0049576024             0.0000000000
         -182.4910385153             0.0353727466             0.0050109639             0.0000000000
         -181.3510385153             0.0358145140             0.0050650805             0.0000000000
         -180.2110385153             0.0362645813             0.0051199681             0.0000000000
         -179.0710385153             0.0367231571             0.0051757631             0.0000000000
         -177.9310385153             0.0371904564             0.0052323862             0.0000000000
         -176.7910385153             0.0376667011             0.0052898350             0.0000000000
         -175.6510385153             0.0381521202             0.0053481449             0.0000000000
         -174.5110385153             0.0386469501             0.0054074516             0.0000000000
         -173.3710385153             0.0391514346             0.0054676434             0.0000000000
         -172.2310385153             0.0396658256             0.0055287393             0.0000000000
         -171.0910385153             0.0401903833             0.0055908210             0.0000000000
         -169.9510385153             0.0407253763             0.0056539526             0.0000000000
         -168.8110385153             0.0412710821             0.0057180542             0.0000000000
         -167.6710385153             0.0418277877             0.0057831470             0.0000000000
         -166.5310385153             0.0423957894             0.0058493680             0.0000000000
         -165.3910385153             0.0429753937             0.0059166948             0.0000000000
         -164.2510385153             0.0435669174             0.0059850865             0.0000000000
         -163.1110385153             0.0441706884             0.0060545666             0.0000000000
         -161.9710385153             0.0447870456             0.0061253375             0.0000000000
         -160.8310385153             0.0454163398             0.0061972734             0.0000000000
         -159.6910385153             0.0460589341             0.0062703801             0.0000000000
         -158.5510385153             0.0467152041             0.0063447182             0.0000000000
         -157.4110385153             0.0473855392             0.0064204658             0.0000000000
         -156.2710385153             0.0480703421             0.0064974744             0.0000000000
         -155.1310385153             0.0487700304             0.0065757732             0.0000000000
         -153.9910385153             0.0494850366             0.0066554904             0.0000000000
         -152.8510385153             0.0502158090             0.0067367020             0.0000000000
         -151.7110385153             0.0509628123             0.0068193053             0.0000000000
         -150.5710385153             0.0517265285             0.0069033329             0.0000000000
         -149.4310385153             0.0525074573             0.0069889950             0.0000000000
         -148.2910385153             0.0533061174             0.0070762425             0.0000000000
         -147.1510385153             0.0541230467             0.0071650291             0.0000000000
         -146.0110385153             0.0549588040             0.0072553919             0.0000000000
         -144.8710385153             0.0558139692             0.0073476394             0.0000000000
         -143.7310385153             0.0566891446             0.0074415699             0.0000000000
         -142.5910385153             0.0575849562             0.0075372069             0.0000000000
         -141.4510385153             0.0585020541             0.0076346544             0.0000000000
         -140.3110385153             0.0594411143             0.0077341529             0.0000000000
         -139.1710385153             0.0604028398             0.0078355017             0.0000000000
         -138.0310385153             0.0613879616             0.0079387473             0.0000000000
         -136.8910385153             0.0623972402             0.0080440971             0.0000000000
         -135.7510385153             0.0634314673             0.0081516411             0.0000000000
         -134.6110385153             0.0644914667             0.0082612462             0.0000000000
         -133.4710385153             0.0655780968             0.0083729657             0.0000000000
         -132.3310385153             0.0666922513             0.0084871332             0.0000000000
         -131.1910385153             0.0678348618             0.0086036513             0.0000000000
         -130.0510385153             0.0690068991             0.0087224722             0.0000000000
         -128.9110385153             0.0702093758             0.0088436570             0.0000000000
         -127.7710385153             0.0714433478             0.0089676934             0.0000000000
         -126.6310385153             0.0727099172             0.0090942519             0.0000000000
         -125.4910385153             0.0740102340             0.0092233912             0.0000000000
         -124.3510385153             0.0753454992             0.0093552949             0.0000000000
         -123.2110385153             0.0767169673             0.0094903000             0.0000000000
         -122.0710385153             0.0781259492             0.0096281284             0.0000000000
         -120.9310385153             0.0795738152             0.0097688590             0.0000000000
         -119.7910385153             0.0810619979             0.0099128401             0.0000000000
         -118.6510385153             0.0825919965             0.0100601789             0.0000000000
